"（これは、
みんなからプロデューサ－さんへの贈り物……）","(This is a gift from everyone to Producer...)","","(This is a gift from
everyone to Producer...)","","(This is a gift from
everyone to Producer......)"
"（材料買い出し班のフルーツ係も無事終了！
色とりどりのフルーツを、沢山ご用意しました）","(Fruit crew from the grocery store are all done! We've prepared a lot of colorful fruits.)","(The fruit section of the materials shopping group also finished without incident!
(We have prepared a lot of colorful fruits.)","(Fruit crew from the grocery store are all
done! We've prepared a lot of colorful fruits.)","",""
"（さて、材料買い出し班のトッピング係の様子は
どうでしょうか）","(Now then, how's the topping team doing?)","(Now, the toppers in the ingredient shopping group are
(What do you think?)","(Now then, how's the
topping team doing?)","",""
"あ、音無さん♪　おっつおっつ☆
きらりたちは、トピトピのお買い物中だよぉ♪","Ah, Otonashi-san♪ Hottie☆ Kira and the others are shopping for Topitopi~","Ah, Mr. Otonashi♪ Whoa, whoa, whoa!
Kirari and her friends are shopping for topi-topi...","Ah, Otonashi-san♪ Hottie☆ Kira and the
others are shopping for Topitopi~","",""
"ええ、私もご一緒しますね。
みんなは、何を買うかもう決めているの？","Yes, I'll join you. Have the others already decided what they want to buy?","Yes, I'll be with you.
Has everyone already decided what to buy?","Yes, I'll join you. Have the others
already decided what they want to buy?","",""
"それがまだなんです。……プロデューサーさんの
バースデーケーキのトッピング、どれがいいかしら？","Not yet. ...Which topping would you like for Producer's birthday cake?","That hasn't happened yet. ...... producer's
Which birthday cake toppings would you like?","Not yet. ...Which topping would you like
for Producer's birthday cake?","",""
"あっ、ケーキの一番上に
ハタを飾るのはどうですか！？","Oh, how about decorating the top of a cake with dustpans?!","Ah, the top of the cake.
How about decorating a grouper!","Oh, how about decorating the
top of a cake with dustpans?!","",""
"ハタ……？","Hatha...?","Hata ......?","Hatha...?","",""
"はい！　お子様ランチにさしてるようなのです！
それを手作りしたらいいかなーって","Yes! It's like a kid eating lunch. I thought it would be nice if we could make some by hand, too...」""","Yes! It looks like it is inserted in a children's lunch!
I was wondering if I could make that by hand.","Yes! It's like a kid eating lunch. I thought it would
be nice if we could make some by hand, too...」","",""
"きゃわゆくなりそうだにぃ♪
ハタをルミナス印にデコデコしちゃお☆","It looks like it's going to get all squeakyy♪ Let me use the hat as a Luminous mark for my forehead☆","I'm going to be so cute.
Let's decorate the hata with a luminous seal☆!","It looks like it's going to get all squeakyy♪ Let
me use the hat as a Luminous mark for my forehead☆","",""
"そんじゃ、真美たちからは……。
ドドーンとバクハツ系でお祝いする？","Well then, as for Mami and the others... Do you want to celebrate with a booming Bakhatsu?","Then, from Mami and her friends, please visit .......
Do you want to celebrate with a bang and a bakuhatsu type of celebration?","Well then, as for Mami and the others... Do you
want to celebrate with a booming Bakhatsu?","",""
"うーん。ケーキの顔面キャッチも
捨てがたいし……悩みどころですな","Hmm. It's hard to get rid of the cake in your face, too... This is a problem for me as well","Hmmm...and face-catching the cake.
It's hard to throw it away and ...... is a good place to start worrying about it.","Hmm. It's hard to get rid of the cake in your
face, too... This is a problem for me as well","",""
"ふたりとも。お誕生日にイタズラはダメよ？","Both of you. Don't play pranks on your birthday, okay?","Hey, you two, no pranks on my birthday, okay?","Both of you. Don't play pranks on your birthday, okay?","",""
"ほんのジョークだって～。
それなら、ロシアンチョコレートくらいにしとく？","It was just a joke In that case, how about Russian chocolate?","He said it was just a joke.
Then I'll settle for Russian chocolate, at least.","It was just a joke In that case,
how about Russian chocolate?","",""
"そだね。チョコのデコレーションの中に、
１つだけ燃える激辛チョコを入れとこっか","Yeah. Let's put just one burning super-hot chocolate in the decoration, shall we?」""","Yes, in the chocolate decorations,
Let's just put one flaming hot chocolate in there.","Yeah. Let's put just one burning super-hot
chocolate in the decoration, shall we?」","",""
"激辛チョコは……おいておくとして、
チョコレートのデコレーションは素敵ね♪","As for the super-spicy chocolate... I'll leave it at that. The decorations are wonderful♪","I'll leave the super hot chocolate at ......,
I love the chocolate decorations.","As for the super-spicy chocolate... I'll leave
it at that. The decorations are wonderful♪","",""
"チョコレートだったら、
ここにいろんな種類のがありますよー！","If you're looking for chocolate, there are lots of different kinds here!","If it were chocolate,
Here are all kinds of them!","If you're looking for chocolate, there
are lots of different kinds here!","",""
"……みんな、チョコレートプレートはどうかしら？
プロデューサーさんにメッセージを書いて添えるの","...Would you like a chocolate plate, everyone? I'm going to write your message and go with it","...... guys, how about a chocolate plate?
Write a message to Producer and attach it.","...Would you like a chocolate plate, everyone?
I'm going to write your message and go with it","",""
"うんうんっ、みーんなでいーっぱいおめでと～って
書こうにぃ☆　それじゃ、きらりんは……","Yeah, let's write 'Happy birthday to all of you! ☆ Then Kirarin is..","Everyone says happy birthday to everyone!
Let's write it down☆ Okay, Kirarin is at ......","Yeah, let's write 'Happy birthday
to all of you! ☆ Then Kirarin is..","",""
"……にょわっ！？　きゃわゆいアニマルチョコを
発見♪　動物さんたちにもお祝いしてもらっちゃお☆","...Nyowah?! I found some squeaky animal chocolates. ♪ We'll have the animals celebrate, too☆","
Discover... Let's have animals celebrate with us!","...Nyowah?! I found some squeaky animal chocolates.
♪ We'll have the animals celebrate, too☆","",""
"はいっ、カワイイと思います！
ひつじさんやコアラさんも飾っちゃいましょう！","Yes, I think they're cute! Let me decorate them with sheep and koalas too","Yes, I think it is kawaii!
Sheep and koalas can also be decorated!","Yes, I think they're cute! Let me
decorate them with sheep and koalas too","",""
"ねぇ、ピヨちゃん。チョコの他にも、
チョコっとなんか買ってもいーい？","Hey, Piyo. Can I buy something else besides chocolate?","Hey, Piyo-chan, besides chocolate,
Can I buy some chocolate?","Hey, Piyo. Can I buy something
else besides chocolate?","",""
"そうね……。
もう少しだけなら、予算も大丈夫よ","Yeah. If it's just for a little while longer, the budget will be fine too""","Yes, .......
A little more, and we'll be on a budget.","Yeah. If it's just for a little while
longer, the budget will be fine too","",""
"じゃあじゃあ、何味かよく分かんない
レインボーグミもデコっちゃお！","Well then, I don't really know what it tastes like Let me decorate the rainbow gummy too!","Okay, then, I'm not sure what it tastes like.
Rainbow gummies are also decoed!","Well then, I don't really know what it tastes
like Let me decorate the rainbow gummy too!","",""
"ピカピカに光ってるキャンディーも追加ね！","I'll add some shiny candy, too!","Add shiny, shiny candies, too!","I'll add some shiny candy, too!","",""
"（少し、不安な材料もありますが、
トッピング係の買い出しも終了！）","(I'm a little worried about the ingredients, but I finished shopping for toppings!)","(There is a little, but some material that is unsettling,
(And the toppers are done buying!)","(I'm a little worried about the
ingredients, but I finished shopping for toppings!)","",""
"（これにて、ケーキの材料は全部そろいました！
どんなケーキがつくられるのか、お楽しみに！）","(With this, we have all the ingredients for cake! Look forward to seeing what kind of cakes you can make!)","(Now all the ingredients for the cake are ready!
(Stay tuned to see what kind of cake will be made!)","(With this, we have all the ingredients for cake!
Look forward to seeing what kind of cakes you can make!)","",""
"（さて、いよいよプロデューサーさんの
お誕生日、当日になりました……）","(Now then, it's finally time for Producer to celebrate his birthday...)","(Now, it's time for Producer's
(Birthday, the day of the event: ......)","(Now then, it's finally time for the
producer to celebrate his birthday...)","",""
"（ケーキ作り班による、手作りバースデーケーキ！
まずはスポンジ＆クリーム係からスタートです！）","(It's a handmade birthday cake made by the baking team! We start with Sponge & Cream!)","(Handmade birthday cake by the cake baking group!
We'll start with the sponge and cream man!)","(It's a handmade birthday cake made by the
baking team! We start with Sponge & Cream!)","",""
"Today is the Day…!","Today is the Day…!","Today is the Day…!","Today is the Day…!","",""
"これ、全部みんなが買って来たケーキの材料なの？
すごい量だぞ……","Are these all ingredients for the cake everyone bought? There's so much..","Are these all ingredients for the cake that everyone bought?
That's a lot of stuff. ......","Are these all ingredients for the
cake everyone bought? There's so much..","",""
"そうだね……。全部使ったら、
どんな特大バースデーケーキになるんだろう……","Let's see... I wonder what kind of extra-large birthday cake it would be if we used all the cakes","Yes, ....... If you use all of them,
What kind of oversized birthday cake will it be? ......","Let's see... I wonder what kind of extra-large
birthday cake it would be if we used all the cakes","",""
"でも、それだけ、みんなのプロデューサーさんへの
想いが大きいってことだよね。しっかり作らなきゃ！","But that just goes to show how big everyone's feelings for Producer are. We have to make sure we do it right!","But that's how much we all want to be producers.
We have to make it right!","But that just goes to show how big everyone's feelings
for Producer are. We have to make sure we do it right!","",""
"うん。それじゃ早速はじめよう！
まずはスポンジ作りからだね","Okay, let's get started! We need to make a sponge first","Well then, let's get started!
I guess we'll start by making a sponge.","Okay, let's get started! We
need to make a sponge first","",""
"卵とグラニュー糖を量っておいたから、
まずはそれを混ぜてくれるかな？","I've measured the eggs and granulated sugar, so could you mix them first?","Because I weighed the eggs and granulated sugar,
Can you mix that up first?","I've measured the eggs and granulated
sugar, so could you mix them first?","",""
"はい、分かりました！","Yes, understood!","Yes, I understand!","Yes, understood!","Okay, got it!",""
"えっと。どのくらい混ぜればいいんでしょうか？","Um, how much should I mix?","Let's see...how much should I mix?","Um, how much should I mix?","",""
"全部の材料がなめらかに混ざって、
『もったり』ってするくらい……で、伝わるかな？","unk>All the ingredients are smoothly mixed together, and it's enough to make me bluff... I-I wonder if that will get through?」","All the ingredients are smoothly mixed together,
I wonder if ...... can convey that it's ""lumpy"" enough?","unk>All the ingredients are smoothly mixed together, and it's
enough to make me bluff... I-I wonder if that will get through?」","",""
"もったり……ですね！　心白さん、
最高のもったりを目指して頑張りましょう！","It's...a bluff! Kohaku, we have to do our best for the perfect one","It's ......, Mr. Shinbaku,
Let's work hard to achieve the best mottori!","It's...a bluff! Kohaku, we have to
do our best for the perfect one","",""
"自分は、雪歩たちが買ってきた
フルーツをカットするぞ！","I'm going to cut the fruit that Yukiho and everyone else bought!","I am a snowflake and my friends bought it.
Let's cut the fruit!","I'm going to cut the fruit that
Yukiho and everyone else bought!","",""
"って、フルーツもすごい量だぞ！？
えっと……どれから手を付けようかな","Wait, there's so much fruit! Um... Where should I start?","And that's a hell of a lot of fruit!
Let's see, ...... which one should I start with?","Wait, there's so much fruit!
Um... Where should I start?","",""
"響ちゃん！
ナナがお手伝いしましょうか！？","Hibiki-chan! Would you like me to help?","Hibiki!
Let Nana help you!","Hibiki-chan! Would you
like me to help?","",""
"ありがとう。でも、ここは自分ひとりに任せて！
菜々は春香と一緒に、クリーム作りを頼んだぞ！","Thank you, but I'll take care of this myself! Nana and Haruka will go make some cream together","Thanks, but I'm on my own here!
Nana, you and Haruka, I asked you to make the cream!","Thank you, but I'll take care of this myself!
Nana and Haruka will go make some cream together","",""
"はいっ、ラジャーです！
春香ちゃん、よろしくお願いします！","Yes, I'm Roger! Nice to meet you Haruka-chan","Yes, I'm Rajah!
Haruka, thank you for your time!","Yes, I'm Roger! Nice to
meet you Haruka-chan","",""
"こちらこそよろしくね！えへへっ。
材料は、律子さんたちが買ってきてくれてるから","Nice to meet you too! Hehe. Ritsuko-san and the others bought us some ingredients, so..","Nice to meet you too!
Ritsuko and her friends are buying the ingredients.","Nice to meet you too! Hehe. Ritsuko-san and
the others bought us some ingredients, so..","",""
"上白糖もあるけど、
まずは、氷を用意して生クリームを泡立てよう！","There's also super-white sugar, but first we need to prepare some ice cream and whip it up!","There's also fine white sugar, though,
First, prepare the ice and whip the cream!","There's also super-white sugar, but first we need
to prepare some ice cream and whip it up!","",""
"氷水を入れたボウルに生クリームを入れたボウルを
重ねて、冷やしながら泡立てるんですよね！","You put whipped cream in a bowl filled with ice water and layered it on top of each other to cool them down while foaming at the mouth!","Put the bowl of ice water in the bowl with the cream.
You stack them and whisk them while they cool!","You put whipped cream in a bowl filled with ice water and layered it
on top of each other to cool them down while foaming at the mouth!","",""
"うん、そうそう！
菜々ちゃん、よく知ってるね！","Yeah, that's right! Nana-chan knows a lot about this place","Yeah, yeah, yeah!
Nana, you know your stuff!","Yeah, that's right! Nana-chan
knows a lot about this place","",""
"昔、キッチンのお手伝いをし……じゃなくて！
ウサミン星でケーキ作りがブームなんです！","I helped out in the kitchen a long time ago... Wait, no! Cake making is booming on Usamin Planet","I used to help in the kitchen, not ......!
Baking cakes is booming on the planet Usamin!","I helped out in the kitchen a long time ago...
Wait, no! Cake making is booming on Usamin Planet","",""
"そ、そうなんだ。じゃあ、生クリームは菜々ちゃんに
お願いして、私はケーキソースを作ろうかな","I-I see. Then, Nana will make the whipped cream for me and then i'll prepare some cake sauce","Oh, I see, so the whipped cream is for you, Nana-chan.
Please, I think I'll make the cake sauce.","I-I see. Then, Nana will make the whipped
cream for me and then i'll prepare some cake sauce","",""
"蘭子ちゃんが用意してくれた、ラズベリーと
ブルーベリーを煮詰めてソースを作るね！","I'll make the raspberries and blueberry sauce that Ranko prepared for me!","Ranko prepared the raspberry and
I'll cook down the blueberries and make a sauce!","I'll make the raspberries and
blueberry sauce that Ranko prepared for me!","",""
"おいしくな～れ、おいしくな～れ♪　ウーサミン♪","Be tasty, be yummy! ♪ Usamin~","Tasty, tasty, tasty, tasty, tasty, tasty, tasty, tasty, tasty, tasty, tasty, tasty, tasty, tasty... Usamin♪","Be tasty, be yummy! ♪ Usamin~","",""
"菜々さんっ！　いまの掛け声はなんですか！？","Nana-san! What was that call just now?","Nana! What was that call you just made?","Nana-san! What was that call just now?","",""
"クリームがおいしくなるように、
魔法をかけたんですよ♪　みなさんもぜひ！","I cast a spell to make the cream taste better♪ Everyone, by all means!","To make the cream taste good,","I cast a spell to make the cream taste
better♪ Everyone, by all means!","","To make the cream
taste good,"
"わぁ～。私たちにもできるんですか！
心白さん、一緒にやりましょう♪","Wow. We can do it too?! Kohaku-san, let's play together♪","Wow, we can do that too?
Mr. Shinbaku, let's do it together♪","Wow. We can do it too?!
Kohaku-san, let's play together♪","",""
"はいっ♪　えっと、スポンジだとおいしさ以上に、
ふわふわになるのが大事ですよね？","Okay! ♪ Um, sponge cake is more important than delicious. It's also fluffy right?","Yes...um, it's more than delicious when it's a sponge,
It's all about being fluffy, right?","Okay! ♪ Um, sponge cake is more important
than delicious. It's also fluffy right?","",""
"そうです！　スポンジがふわふわになるように、
一緒に魔法の言葉を唱えましょう！　せ～の♪","Yes! Let's chant magic words together so that the sponge is fluffy. One, two♪","Yes! So that the sponge will be fluffy,
Let's chant the magic words together!","Yes! Let's chant magic words together so
that the sponge is fluffy. One, two♪","",""
"ふわふわにな～れ♪　ふわふわにな～れ♪","Make me feel fluffy♪ Fluffy, fluffiiish~","♪ Be fluffy, be fluffy, be fluffy ♪","Make me feel fluffy♪ Fluffy, fluffiiish~","",""
"うんうん！
この調子なら、おいしいケーキができそうだね！","Yeah! At this rate, we'll be able to make a delicious cake","Mm-hmm!
At this rate, we will have a delicious cake!","Yeah! At this rate, we'll be
able to make a delicious cake","",""
"（そして、ふわふわに焼きあがったケーキに、
クリームとソースがデコレーションされました）","(And then, the fluffy cake was decorated with cream and sauce.)","(And to the fluffy baked cake,
(cream and sauce decorated)","(And then, the fluffy cake was
decorated with cream and sauce.)","",""
"（最後に凛世ちゃんと紬ちゃんが用意した、
抹茶とココアのパウダーを振って……）","(Finally, Rinze and Tsumugi-chan prepared some powdered green tea with cocoa...)","(Finally, Rinyo and Tsumugi prepared it,
(Sprinkle with matcha and cocoa powder ......)","(Finally, Rinze and Tsumugi-chan prepared
some powdered green tea with cocoa...)","",""
"（ケーキ作り班のデコレーション係に、
バトンタッチされました！）","(The person in charge of decorating the cake team has been hit with a baton!)","(I became a decorator in the cake baking group,
(The baton has been passed!)","(The person in charge of decorating the
cake team has been hit with a baton!)","",""
"こ、こんなに大きなケーキを作るなんて……。
さすが、春香たちね","I-I didn't expect you to make such a big cake... As expected of Haruka and the others","This is such a big cake. ......
That's what I'm talking about, Haruka and the others.","I-I didn't expect you to make such a big
cake... As expected of Haruka and the others","",""
"すご……ホント、よく作ったよね","Wow... You really did make it well","Amazing ...... Really, you did a great job making it!","Wow... You really did make it well","",""
"て、てっぺんに……トッピング……
届く、かな……？","A-A topping... at the top of my head? I wonder if it'll reach her","Tops topped with ...... topping ......
Can you reach me, or ......?","A-A topping... at the top of my head?
I wonder if it'll reach her","",""
"甜花ちゃん大丈夫？
台とか持ってこよっか？","Are you okay, Tenka-chan? Should I bring a stand or something?","Are you okay, beet?
Shall I bring a stand or something?","Are you okay, Tenka-chan?
Should I bring a stand or something?","",""
"よーしっ！　まずはお菓子のトッピングだね！
やよいたちが選んでくれたのを乗せていこう！","All right! Let's start with the sweets topping. Yayoi and her friends picked them out for us, so we can ride 'em on top of each other!!","Alright! First, let's get the candy toppings!
Let's take a ride on the one that Yayoi and her friends chose for us!","All right! Let's start with the sweets topping. Yayoi and her
friends picked them out for us, so we can ride 'em on top of each other!!","",""
"あら、かわいいウサちゃんのチョコレート。
この子は、ケーキの真ん中に飾りましょう♪","Oh, cute bunny chocolate. Let's put this girl inside the cake Makoto♪","Oh, cute little bunny chocolates.
Let's decorate this baby in the middle of the cake♪","Oh, cute bunny chocolate. Let's put
this girl inside the cake Makoto♪","",""
"いいねっ！
それじゃ、甘奈はキリンとゾウを飾ろっと☆","Sounds good! Now then, Amana will decorate the giraffe and elephant☆","Nice!
Well then, I'll decorate a giraffe and an elephant for Amana☆.","Sounds good! Now then, Amana will
decorate the giraffe and elephant☆","",""
"こ、この子は……ヌー……？
動物さん、いっぱい……動物園ができそう……！","Th-This girl's... a wildebeest? There are so many animals in the zoo!","Is this girl ...... Noo ......?
Animals, lots of them. ...... I think we're going to have a zoo. ......","Th-This girl's... a wildebeest?
There are so many animals in the zoo!","",""
"えっ、光ってる飴があるけど……。
これって、食べられるんだよね？","Huh? There's some glowing candy... You can eat this, right","What? There's a glowing candy cane, but it's not .......
This is edible, right?","Huh? There's some glowing
candy... You can eat this, right","",""
"だ、大丈夫じゃないかな。食べられないものは、
さすがに買ってないと思うから……","I-I don't think it will be all right. Of course, you didn't buy anything that can hardly eat..","I think it's okay to eat what you can't eat,
I don't think you're buying it, as I'm sure you know. ......","I-I don't think it will be all right. Of course,
you didn't buy anything that can hardly eat..","",""
"だよね。それじゃ、杏の感性のままに……。
ほいほいほい……っと。こんな感じかな","Right? Then let's just leave it to Anzu... Hoi hoii. Like this, I guess","Right, then, as per apricot sensibilities: .......
Hoi, hoi, hoi. ...... and I think it looks something like this.","Right? Then let's just leave it to
Anzu... Hoi hoii. Like this, I guess","",""
"ボクはこの、カラフルなグミを……って、ほんとに
色の種類がすごいなぁ。どんな味なんだろう？","I'll take this colorful gummy... Wait, there really are a lot of different colors. What does it taste like?","I really like these colorful gummies at .......
The variety of colors is amazing...I wonder what it tastes like?","I'll take this colorful gummy... Wait, there really
are a lot of different colors. What does it taste like?","",""
"うん。いい感じにトッピングできたわね！
次はフルーツの飾りつけをしましょう","Mm-hmm. That was a nice topping! Now let's get some fruit decorations on the table, shall we?","Yeah, it's a nice topping!
Next, let's decorate with fruit!","Mm-hmm. That was a nice topping! Now let's get
some fruit decorations on the table, shall we?","",""
"フルーツもいっぱいだね☆
めっちゃキレイにカットしてくれてる！","It's full of fruit, too! ☆ You cut it so neatly","Lots of fruit, too.
They cut it so beautifully!","It's full of fruit, too!
☆ You cut it so neatly","",""
"イチゴ、いっぱい……！","There's so many strawberries...!","Strawberries, lots of them. ......","There's so many strawberries...!","",""
"すでに、飴とグミでいっぱいだけど……。
フルーツをトッピングするスペースあるかな？","It's already full of candy and gummy... Is there any space for fruit to be added?","It's already full of candy and gummies. ......
Is there room for fruit toppings?","It's already full of candy and gummy...
Is there any space for fruit to be added?","",""
"スペースがなければ作ればいいんだよ！
みんな、ガンガン乗っけてこう！","If there's no space, we just have to make it! Everyone get on top of me","If you don't have the space, just build it!
Let's all get on with it!","If there's no space, we just have to
make it! Everyone get on top of me","",""
"チョコレートプレートは目立つところ、
ウサギチョコの前においておくよー","I'll put the chocolate plate in front of Rabbit Chocolate where it stands out-","Chocolate plates are a prominent feature,
I'll leave it in front of the rabbit chocolate!","I'll put the chocolate plate in front of
Rabbit Chocolate where it stands out-","",""
"最後に、ルミナス印の旗を……
うんしょっ……！","Finally, the Luminous-sealed flag... There we go!","Finally, a flag with the luminous mark: ......
See also: ......!","Finally, the
Luminous-sealed flag... There we go!","",""
"かんせーい☆
みんな、お疲れさま～！","Cheers☆ Good work, everyone!","☆☆
Good job, everyone!","Cheers☆ Good work,
everyone!","",""
"うん！　なかなかよくできたんじゃないかしら♪","Yeah! I think it was pretty good♪","Yeah! I think you did pretty well...","Yeah! I think it was pretty good♪","",""
"あれ？　ここに残ってる、チョコレートは？","Huh? What's left of the chocolate here?","What about the chocolate that's still here?","Huh? What's left of the chocolate here?","",""
"あっ、それね。普通の板チョコだから、
逆にトッピングしづらいなーって、放置してたんだ","Oh, that. I figured it's hard to put on top because of the normal chocolate boards and left them there for a while anyway""","Oh, that's right, it's just a regular bar of chocolate,
On the other hand, it's hard to top that up, so I left it alone.","Oh, that. I figured it's hard to put on top because of the
normal chocolate boards and left them there for a while anyway","",""
"派手なトッピングばっかりだったのに、
これだけ普通っていうのは……なんか変ね","They were all flashy toppings, but if it was this normal...it'd be kind of weird","All I had was fancy toppings,
It's kind of weird that this is the only normal thing about .......","They were all flashy toppings, but if it
was this normal...it'd be kind of weird","",""
"そうかな？　チョコソースを作ろうとして余った、
とかだと思うけど……ちょっと、もらうね","You think so? I'm pretty sure it was leftover when you tried to make the chocolate sauce, but... Let me have some of that for a second.""","I don't think so. I tried to make chocolate sauce and had some left over,
I think it's ......, but I'll take it.","You think so? I'm pretty sure it was leftover when you tried to make
the chocolate sauce, but... Let me have some of that for a second.","",""
"あむ……か、辛い～！！
な、なんだこれ……み、水～！！","Amph... I-It's so spicy!! Wh, what is this? Water!","Amu...... or painful~!
Hey, what's this ...... Mi, water~!","Amph... I-It's so spicy!!
Wh, what is this? Water!","",""
"（なんと！　サプライズの激辛チョコレートは、
真ちゃんが、引き当ててしまったのでした……）","(What a surprise! Makoto-chan won the super spicy chocolate...)","(What a surprise!) The surprise hot and spicy chocolates are,
(Shin-chan had pulled it off. ......)","(What a surprise! Makoto-chan won
the super spicy chocolate...)","",""
"（なにはともあれ、これでみんなで力を合わせた
ケーキが完成しました♪）","(Anyway, now we can all work together. The cake is complete♪)","(At any rate, we're all in this together now.
The cake is ready♪)","(Anyway, now we can all work together.
The cake is complete♪)","",""
"（プロデューサーさん！
バースデーケーキプロジェクトの成果をお楽しみに）","(Producer! Look forward to the results of your birthday cake project.)","(Producer!
(Stay tuned for the results of the Birthday Cake Project)","(Producer! Look forward to the results
of your birthday cake project.)","",""
"（誕生日の午後になると、
ルミナスのみんなが次々と集まってきました）","(On my birthday afternoon, everyone from Luminous gathered one after another.)","(On the afternoon of his birthday,
(Everyone in Luminous gathered one after another)","(On my birthday afternoon, everyone
from Luminous gathered one after another.)","",""
"(みんなで出来立てほやほやのケーキを
眺めていると……)","(As we all stare at the freshly made cake...)","(Freshly made cake for everyone!
Viewed at: ......)","(As we all stare at the
freshly made cake...)","",""
"Present for you","Present for you","Present for you","Present for you","",""
"……想像していたより、すっごく
大きなケーキになっちゃったね……","...It's gotten a lot bigger than I imagined..","......It was so much better than I had imagined.
It's turned out to be a big cake. ......","...It's gotten a lot
bigger than I imagined..","",""
"フフ、見事としかいいようがないね。
どうだい、この堂々たる姿は","Haha, it's nothing short of splendid. How do you like this majestic figure?","I can only say that it's brilliant.
How do you like this imposing figure?","Haha, it's nothing short of splendid.
How do you like this majestic figure?","",""
"あ、あの材料、全部使ったんですね……","Y-You used all of those ingredients..","Oh, you used all that material: ......","Y-You used all of those ingredients..","",""
"真、立派な、ばーすでーけーきです","Makoto, it's a splendid baaasudeki","True, it's a great, bar stool cake!","Makoto, it's a splendid baaasudeki","",""
"感謝の気持ちを込めたら、
ついつい大きくなりすぎちゃったね","When I put my gratitude into it, you got too big","If only we could express our gratitude,
I'm getting too big for my britches.","When I put my gratitude
into it, you got too big","",""
"大丈夫です！　今日はみんなが集まりますから、
すぐになくなっちゃいますよ！","It's all right! Everyone will be here today, so it should go away soon","Don't worry, everyone will be here today,
It will be gone soon!","It's all right! Everyone will be
here today, so it should go away soon","",""
"そうだね。来賓の方々にも、
きっと満足してもらえると思うよ","You're right. I think the guests will be satisfied as well, if not more so","Yes, and to the guests of honor,
I'm sure you'll be satisfied.","You're right. I think the guests will
be satisfied as well, if not more so","",""
"でも、本当にすごいケーキ……ふふっ","But it really is an amazing cake... Hehe","But a really awesome cake ...... phew!","But it really is an amazing cake... Hehe","",""
"（完成したケーキは、
みんなを自然と笑顔にしてくれます♪）","(The finished cake makes everyone smile naturally♪)","(The finished cake is,
It makes everyone smile naturally♪)","(The finished cake makes
everyone smile naturally♪)","",""
"（そして、プロデューサーさんのお誕生日のお祝いに
お客さんが、続々と事務所にやってきました！）","(And then, customers came to the office one after another as a way of celebrating his birthday!)","(And to wish Producer a happy birthday!
(Customers came to our office one after another!)","(And then, customers came to the office one
after another as a way of celebrating his birthday!)","",""
"音無せんぱーい！　お疲れさまです！","Otonashi-senpaaai! Thank you for your hard work","Otonashi-senpai!","Otonashi-senpaaai! Thank you for your hard work","",""
"お疲れ様です、音無さん。
撮影をお願いしてしまって、すみません","Good work, Otonashi-san. I'm sorry for asking you to take pictures of me","Thanks for your help, Mr. Otonashi.
I'm sorry I asked you to take a picture.","Good work, Otonashi-san. I'm sorry
for asking you to take pictures of me","",""
"誕生日パーティーの進行は、私たちがやりますね～♪","We'll take care of the birthday party~♪","We'll be facilitating the birthday party, won't we!","We'll take care of the birthday party~♪","",""
"ありがとうございます。
それじゃ、お言葉に甘えて……","Thank you very much. Well then, I'll take your offer..","Thank you very much.
Well then, I'll take your word for it: ......","Thank you very much. Well then,
I'll take your offer..","",""
"やあ、音無君。ご苦労様。
みんなの勇姿をしっかり記録しているようだね","Hello, Otonashi-kun. Thank you for your hard work! You seem to be keeping a firm record of everyone's bravery","Hi, OTONASHI-kun, thank you for your effort.
You seem to be keeping a good record of everyone's bravery.","Hello, Otonashi-kun. Thank you for your hard work! You
seem to be keeping a firm record of everyone's bravery","",""
"はい、バッチリです！
こういう企画、すごくいいですよね……。楽しいです","Yes, it's perfect! This kind of plan is really good... It makes me happy to see you like this.""","Yes, it is perfect!
This kind of project is really nice. ....... It's fun!","Yes, it's perfect! This kind of plan is really
good... It makes me happy to see you like this.","",""
"ところで、
事務所の真ん中にそびえているケーキは……","By the way, that cake in Makoto's office..","By the way,
The cake towering in the middle of the office is ......","By the way, that cake
in Makoto's office..","",""
"はい♪　みんなの手作りケーキです","Yes♪ It's a cake made by everyone","Yes...a homemade cake for everyone!","Yes♪ It's a cake made by everyone","",""
"うわーっ！
よくあんな大きなケーキを作りましたね！","Wow! I'm surprised you made a cake that big","Wow!
How did you make such a big cake?","Wow! I'm surprised you
made a cake that big","",""
"ふふっ♪　みなさんの個性がつまった、
世界にひとつだけのケーキですね♪","Heheh♪ It's the one and only cake in all of this world, filled with your individuality","Hmmm...everyone's individuality is captured,
Â It's a one-of-a-kind cake.","Heheh♪ It's the one and only cake in all of
this world, filled with your individuality","",""
"（みんなケーキを前に大きな笑顔です。あとは、
プロデューサーさんの来るのを待つだけ……）","(Everyone's smiling brightly in front of the cake. Now all we have to do is wait for your producer...)","(Everyone has a big smile in front of the cake,
(Just wait for Producer to come to you: ......)","(Everyone's smiling brightly in front of the cake.
Now all we have to do is wait for your producer...)","",""
"（プロデューサーさんには、事務所に着く時に
連絡を入れるようにお伝えしてましたね――）","(He told Producer to contact us when we arrived at his office, didn't he?)","(To Producer, when you arrive at the office.
(You told us to contact you--)","(He told Producer to contact us when
we arrived at his office, didn't he?)","",""
"（そして、その時がやってきました！）","(And then, the time has come!)","(And the time has come!)","(And then, the time has come!)","",""
"ピロリンッ♪","Pyrorin♪","Pillowling ♪","Pyrorin♪","Pirorinn♪",""
"あっ。プロデューサーさんからメッセージ……！","Oh, a message from Producer!","Oh...a message from Producer: ......!","Oh, a message from Producer!","",""
