"（雪歩のこの感じ、懐かしいな……
でも、やる時はやるって事を俺は知っているぞ！)","(Seeing Yukiho like this made me feel nostalgic...
But push comes to shove, I know she's got this!)","","","(Seeing Yukiho like this made me feel nostalgic...
But push comes to shove, I know she's got this!)",""
"だ、ダメダメな私ですけど……みんなと一緒に
ステージで輝けるように、頑張りますぅ！","I know I'm no good... but I'm going to do
my best to shine on stage with everyone!","","","I know I'm no good... but I'm going to do
my best to shine on stage with everyone!",""
"やよい。改めて、よろしくな","Yayoi, once again, I'll be working with you.","","","Yayoi, once again, I'll be working with you.",""
"はい！　『スターリットシーズン』、
ステキなステージにしたいです！","Yes! I want to make it to the wonderful Starlit 
Season stage! ","","","Yes! I want to make it to the wonderful Starlit 
Season stage! ",""
"頼りにしているぞ。なにしろ、期間も長いし、
誰も経験したことのないイベントだからな","I'm counting on you. After all, it's been a while,
and it's an event that no one's ever experienced.","","","I'm counting on you. After all, it's been a while,
and it's an event that no one's ever experienced.",""
"それに、他の事務所から、いろんなアイドルが
いーっぱい、集まってくるんですよねー？","And, with all these other agencies, so many idols 
are going to coming together, right?","","","And, with all these other agencies, so many idols 
are going to coming together, right?",""
"ああ、これから他のメンバー候補に会うつもりだ。
いままでにないユニットを目指していこうと思う","Yeah, I'm meeting the new members later. We'll 
create such a unit that has never existed before.","","","Yeah, I'm meeting the new members later. We'll 
create such a unit that has never existed before.",""
"どんな人が一緒のユニットになるのか、
楽しみにしながら待ってますねっ！","I can't wait to see what kind of people will be in
the unit with us. I'll be looking forward to it!","","","I can't wait to see what kind of people will be in
the unit with us. I'll be looking forward to it!",""
"律子。改めて、よろしくな","Ritsuko, once again, I'll be working with you.","","","Ritsuko, once again, I'll be working with you.",""
"よろしくお願いします、プロデューサー。
今後は、ちゃんと計画的に動かないといけませんね","I'll be under your care, Producer. From now on, 
we'll have to plan our moves accordingly.","","","I'll be under your care, Producer. From now on, 
we'll have to plan our moves accordingly.",""
"そうだな。長期に渡るイベントだ。
律子にみんなのフォローしてもらえると助かる","Yes, we will. This is a long-term event. It would
be great if you could follow up with everyone.","","","Yes, we will. This is a long-term event. It would
be great if you could follow up with everyone.",""
"任せてください！　こんな面白そうなプロジェクト、
私のほうから参加をお願いしたいくらいですよ","Leave it to me! This sounds like an interesting
project, and I'd like to help out in any capacity.","","","Leave it to me! This sounds like an interesting
project, and I'd like to help out in any capacity.",""
"頼もしいな。でも、律子は活動に専念して欲しい。
プロデュースは、俺に任せてくれ","That's very nice, but I want you to concentrate
on your activities. Leave the producing to me.","","","That's very nice, but I want you to concentrate
on your activities. Leave the producing to me.",""
"お手並み拝見ですね。
最高のスペシャルユニット目指して頑張りましょう！","Let's see you put your skills to the test.
Let's aim to be the best special unit!","","","Let's see you put your skills to the test.
Let's aim to be the best special unit!",""
"あずささん。改めて、よろしくお願いします","Azusa, once again, I'll be working with you.","","","Azusa, once again, I'll be working with you.",""
"はい。プロデューサーさん、
こちらこそ、よろしくお願いします","Yes, Producer-san.
Likewise, I'll also be under your care.","","","Yes, Producer-san.
Likewise, I'll also be under your care.",""
"久しぶりのはずですが、いつものあずささんですね。
話しているとほっとします","It's been a while, but you're still the same old
Azusa-san. I feel relieved when I talk to you.","","","It's been a while, but you're still the same old
Azusa-san. I feel relieved when I talk to you.",""
"うふふっ、実は私も同じことを考えていました♪
プロデューサーさんといると、なんだか安心します","Ooh hoohoo, I was actually thinking the same 
thing♪ I feel at ease when I'm with Producer-san.","","","Ooh hoohoo, I was actually thinking the same 
thing♪ I feel at ease when I'm with Producer-san.",""
"今回は、いろんなメンバーが集まってきます。
みんながまとまれるよう、お願いしますね","This time, various members will join us. I have a 
favor for you, and it's to make sure we get along.","","","This time, various members will join us. I have a 
favor for you, and it's to make sure we get along.",""
"事務所の垣根を超えた一大イベントですけど……
プロデューサーさんと一緒なら安心ですね♪","It's a big event that goes beyond our agency, 
but... I'll be at ease with Producer-san by my side.","","","It's a big event that goes beyond our agency, 
but... I'll be at ease with Producer-san by my side.",""
"伊織。改めて、よろしくな","Iori, once again, I'll be working with you.","","","Iori, once again, I'll be working with you.",""
"ええ、よろしく。それより、今回のイベントって、
いろんな事務所からアイドルが集まるんでしょ？","Yes, I'll be in your care. That aside, this event...
will have idols from various agencies, right?","","","Yes, I'll be in your care. That aside, this event...
will have idols from various agencies, right?",""
"ああ、これから他の候補アイドルと会うから、
メンバーが決まっている訳じゃないけどな","Yeah. I'm going to meet the candidates later,
so I don't have the finalized unit members yet.","","","Yeah. I'm going to meet the candidates later,
so I don't have the finalized unit members yet.",""
"この伊織ちゃんが入るのよ。当然、最高のメンバーを
集めて、最高のユニットにするんでしょうね？","This Iori-chan is in it. Naturally, we'll get the best 
members and make it the best unit, right?","","","This Iori-chan is in it. Naturally, we'll get the best 
members and make it the best unit, right?",""
"もちろんだ。
そのためには、伊織にも協力してもらわないとな","Of course.
For that, we'll need your help as well.","","","Of course.
For that, we'll need your help as well.",""
"もちろんよ。このスーパーアイドル伊織ちゃんに
出来ないことなんてないんだから。にひひっ♪","Of course. Nothing is impossible for 
Super Idol Iori-chan. Ni hehe♪","","","Of course. Nothing is impossible for 
Super Idol Iori-chan. Ni hehe♪",""
"真。改めて、よろしくな","Makoto, once again, I'll be working with you.","","","Makoto, once again, I'll be working with you.",""
"はい、お願いします！
年末まで、全力でいきましょう！","Yes, please take care of me!
'Til the end of the year, lets give it our all!","","","Yes, please take care of me!
'Til the end of the year, lets give it our all!",""
"相変わらず、気合が入っているな。
今回はマラソンのようなものだ、飛ばしすぎるなよ","You're as fired up as ever. It'll be more like a 
marathon this time, so don't go too fast.","","","You're as fired up as ever. It'll be more like a 
marathon this time, so don't go too fast.",""
"へへっ、まかせてくださいっ！　プロデューサーだけ
じゃなくて、ボクたちも成長したんですからね！","Hehehe, leave it all to me! You're not the only
one who's grown, Producer. We have too!","","","Hehehe, leave it all to me! You're not the only
one who's grown, Producer. We have too!",""
"ああ、頼りにしてるぞ
ステージを盛り上げていってくれ！","Yeah, I'm counting on you to liven up 
the stage! ","","","Yeah, I'm counting on you to liven up 
the stage! ",""
"はいっ！　ボク、すごいステージができるように、
バリバリ頑張りますからね！","Yes! To make the stage look amazing, I'll
vigorously do my best!","","","Yes! To make the stage look amazing, I'll
vigorously do my best!",""
"亜美。改めて、よろしくな","Ami, once again, I'll be working with you.","","","Ami, once again, I'll be working with you.",""
"うん！　よろよろ～♪
兄ちゃん、亜美に任せてちょ～♪","Mmm! Werk werk~♪
Leave it to Ami-chan, Nii-chan~♪""","","","Mmm! Werk werk~♪
Leave it to Ami-chan, Nii-chan~♪",""
"もちろんだ。これからいろんな試練があるだろうけど、
亜美の力が試される時だからな！","Of course. I'm sure you'll face many challenges in
the future. Your strength will be put to the test!","","","Of course. I'm sure you'll face many challenges in
the future. Your strength will be put to the test!",""
"おおっ！　兄ちゃんもノリノリだね！
どんな敵が現れても、亜美の力でイチコロだよ！","Oh! Nii-chan's really pumped! No matter the 
enemy, Ami's power will wipe 'em in one go!","","","Oh! Nii-chan's really pumped! No matter the 
enemy, Ami's power will wipe 'em in one go!",""
"なんだかゲームみたいになっているけど……。
亜美の力をユニットに発揮してくれ","It's kind of like a game, but anyways...
Let's see Ami's power level show in this unit.","","","It's kind of like a game, but anyways...
Let's see Ami's power level show in this unit.",""
"モチのロンだよ～！　んっふっふ～♪
ここから亜美の伝説が始まるかんねー！","Certainly~! Ooh hoohoo~!
And thus starts the Legend of Ami~!","","","Certainly~! Ooh hoohoo~!
And thus starts the Legend of Ami~!",""
"真美。改めて、よろしくな","Mami, once again, I'll be working with you.","","","Mami, once again, I'll be working with you.",""
"あ、兄ちゃん！　よろよろー！
これから忙しくなりそうだね♪","Oh, Nii-chan! Werk werk~!
It looks like we're going to be busy from now on♪","","","Oh, Nii-chan! Werk werk~!
It looks like we're going to be busy from now on♪",""
"ああ、いつもの真美の明るさと元気さで、
またみんなで頑張っていこうな！","Ah, there's your usual cheerfulness and energy.
Let's all do our best again! ","","","Ah, there's your usual cheerfulness and energy.
Let's all do our best again! ",""
"さすが兄ちゃん、マミのことよく分かってる～♪
カイガイでシンリガクを勉強してきただけあるね！","As expected Nii-chan. You know Mami so well~♪ 
You've been studying that psychology overseas!","","","As expected Nii-chan. You know Mami so well~♪ 
You've been studying that psychology overseas!",""
"俺はプロデュースについて勉強してきたんだが……","I've actually been studying production...","","","I've actually been studying production...",""
"まーまー、こまかいことはいいとして、
またみんなと伝説を作っていくっしょー！","Well well, let's not get into the fine details.
Let's create a new legend with everyone again!","","","Well well, let's not get into the fine details.
Let's create a new legend with everyone again!",""
"貴音。改めて、よろしくな","Takane, once again, I'll be working with you.","","","Takane, once again, I'll be working with you.",""
"はい、プロデューサー。
こちらこそ、よろしくお願い致します","Yes, Producer.
Likewise, I will be under your guidance.","","","Yes, Producer.
Likewise, I will be under your guidance.",""
"『スターリットシーズン』は、初めての試みが多い。
俺もプロデューサーとしての挑戦だと思っている","For Starlit Season, I'm trying things out for the 
first time. It will be my challenge as a producer.","","","For Starlit Season, I'm trying things out for the 
first time. It will be my challenge as a producer.",""
"私も自分への挑戦だと感じています。
このような催しに参加でき、真、光栄に思います","I feel it will be a challenge for me as well.
I am, truly, honored to take part in such an event.","","","I feel it will be a challenge for me as well.
I am, truly, honored to take part in such an event.",""
"貴音にとっても、いい経験となると思う。
これからしばらくの間、よろしく頼むな","I think this will be a good experience for you too.
From now on, I look forward to working with you.","","","I think this will be a good experience for you too.
From now on, I look forward to working with you.",""
"はい。此度のゆにっと……必ずや成功させ、
成長の糧としてみせましょう","Yes. I will make sure that this unit will be a
success... and will be a source of growth for you.","","","Yes. I will make sure that this unit will be a
success... and will be a source of growth for you.",""
"響。改めて、よろしくな","Hibiki, once again, I'll be working with you.","","","Hibiki, once again, I'll be working with you.",""
"えへへ、よろしくね！
スペシャルユニットでやるライブ、楽しみだぞー♪","Eh hehe, I'll be in your care! I'm looking
forward to the live performance as a special unit.","","","Eh hehe, I'll be in your care! I'm looking
forward to the live performance as a special unit.",""
"既に、やる気満々といった感じだな","You already sound very enthusiastic.","","","You already sound very enthusiastic.",""
"もちろんさー！　どんなアイドルが集まるのか、
今から楽しみでうずうずしてるぞ！","Of course! With all the idols we're getting 
together, I'm already itching to see who they are.","","","Of course! With all the idols we're getting 
together, I'm already itching to see who they are.",""
"そうだな。新しい出会いは元気の素だ、
また一緒によろしく頼むぞ","Same here. It's invigorating to meet new people.
I look forward to working with you again.","","","Same here. It's invigorating to meet new people.
I look forward to working with you again.",""
"みんなで力を合わせて、
サイコーに盛り上げていこうね！","Let's all work together to make 
this awesome and liven it up!","","","Let's all work together to make 
this awesome and liven it up!",""
"ああ、一緒に頑張っていこう！","Yea, let's do our best together!","","","Yeah, let's do our best together!",""
"はい、一緒に頑張っていきましょう！","Yea, let's work together to make this happen!","","","Yes, let's work hard together!",""
"ふう……これでみんなへの挨拶は終わったな","Whew... I think I've spoken to everyone.","","","Whew... I think I've spoken to everyone.",""
"……ぷ、プロデューサーさんっ！！","...P-Producer-san!!","","","...P-Producer-san!!",""
"どうかしましたか、音無さん？","Is something wrong, Otonashi-san?","","","Is something wrong, Otonashi-san?",""
"実はついさっき、ＴＶ局の方が事務所に来るって
連絡があったんですけど……！","Actually, I just got a call from the TV station
and they said someone's coming to our office...!","","","Actually, I just got a call from the TV station
and they said someone's coming to our office...!",""
"その方に出すお茶菓子が切れていて……。
よければ、買いに行ってもらえませんか？","We're also out of snacks to serve to them... If
you don't mind, could you go out and buy some?","","","We're also out of snacks to serve to them... If
you don't mind, could you go out and buy some?",""
"わかりました。
すぐに買ってきますね","Sure.
I'll go get some right away.","","","Sure.
I'll go get some right away.",""
"はぁ～、助かりました！
ありがとうございます、プロデューサーさん♪","Hah~, It'll help a lot!
Thank you so much, Producer-san♪","","","Hah~, It'll help a lot!
Thank you so much, Producer-san♪",""
"（準備でいっぱいいっぱいだったんだろう。
このくらいのお手伝いなら、お安い御用だ）","(She must be busy with preparations.
It's a small price to pay for me to help out.)","","","(She must be busy with preparations.
It's a small price to pay for me to help out.)",""
"あ、今から伝えるお店に向かってください！
そのお店のケーキが、その方の好物なんですよ","Oh, please head to the store here!
The cake from that store is their favorite.","","","Oh, please head to the store here!
The cake from that store is their favorite.",""
"音無さんから聞いた店は……と。
おっと、ここみたいだな","Otonashi-san told me about the store...
Oh, looks like it's right here.","","","Otonashi-san told me about the store...
Oh, looks like it's right here.",""
"さて、確か……
個数限定のケーキがあったはずだけど……ん？","Well, I'm sure that... There should have
been a limited number of cakes... Huh? ","","","Well, I'm sure that... There should have
been a limited number of cakes... Huh? ",""
"（ショーケースの前で、
女の子が二人、じっと見つめ合っている……）","(In front of the display case,
two girls are staring at each other...)","","","(In front of the display case,
two girls are staring at each other...)",""
"あー……えーっと……","Uh...... let's see......","","","Uh...... let's see......",""
"（なんだ、この妙に気まずい雰囲気は。
俺は限定ケーキが買いたいだけなんだが……）","(What's with this awkward atmosphere?
All I want to do is buy the limited edition cake...)","","","(What's with this awkward atmosphere?
All I want to do is buy the limited edition cake...)",""
"（と思ったら、限定ケーキは残り一個！？
ここは、声をかけるしかないか……！？）","(There is only one limited edition cake left!?
Do I have no choice but to speak out here...!? )","","","(There is only one limited edition cake left!?
Do I have no choice but to speak out here...!? )",""
"あの……久しぶり、だね","Uhh... it's been a while, right?","","","Uhh... it's been a while, right?",""
"えっ！？　あ、うん……。
久しぶりよね","Eh!? Oh, yeah...
It has been a while.","","","Eh!? Oh, yeah...
It has been a while.",""
"元気にしてた？
……あ、あたしはもちろん元気だけど","How have you been?
...O-Of course I've been doing fine.","","","How have you been?
...O-Of course I've been doing fine.",""
"そっか、よかった……。
私も……一応は、元気……かな","I see, that's good...
I'm also...... fine, if you were wondering......","","","I see, that's good...
I'm also...... fine, if you were wondering......",""
"そう。でも、本当に偶然よね。
まさか、ケーキ屋さんで会うなんて……","Yea. But it really is a coincidence, isn't it?
I didn't expect to meet you at this cake shop...","","","Yea. But it really is a coincidence, isn't it?
I didn't expect to meet you at this cake shop...",""
"ほら、ここのケーキって有名でしょ？
やっぱり、トレンドは押さえておかなきゃと思って","You see, this place is famous for its cakes, right?
I knew I had to keep up with the trends.","","","You see, this place is famous for its cakes, right?
I knew I had to keep up with the trends.",""
"この前、雑誌のトレンド特集でやってたよね。
私も気になってて、今日来てみたんだ","I saw a magazine feature on the trend the
other day. I was curious too, so here I am.","","","I saw a magazine feature on the trend the
other day. I was curious too, so here I am.",""
"それじゃ、あなたも？
あたしと同じじゃない","So, you are too?
You're just like me, aren't you?","","","So, you are too?
You're just like me, aren't you?",""
"ふふっ、そうみたいだね。
本当に偶然って感じ……","Hehe, it seem that way.
It really feels like a coincidence...","","","Hehe, it seem that way.
It really feels like a coincidence...",""
"あ、あの……。
そういえば、この間……ＴＶで……","Ah, um...
Come to think of it, the other day... on TV...","","","Ah, um...
Come to think of it, the other day... on TV...",""
"……待ってくれ。
君たちも限定ケーキが目的なのか？","...Wait a moment. Are you guys here for
the limited edition cake too?","","","...Wait a moment. Are you guys here for
the limited edition cake too?",""
"……ちょっと！？
いきなり何よ","...Hey!
What's with you of a sudden?!","","","...Hey!
What's with you of a sudden?!",""
"……！　は、はい、そうです。
とっても美味しいって評判なので","...! Y-Yes, that's right.
I heard it's very delicious and well known.","","","...! Y-Yes, that's right.
I heard it's very delicious and well known.",""
"これから事務所に来るお客さんは、
ここのケーキが好きらしいんだけど……","I've got a client who's coming into my office,
and I heard that they like the cakes here...","","","I've got a client who's coming into my office,
and I heard that they like the cakes here...",""
"……いや、さすがに別のにするか。
譲ってもらうのも悪いしな","...No, actually, I'll get something else.
I'd feel bad asking you to give it up.","","","...No, actually, I'll get something else.
I'd feel bad asking you to give it up.",""
"私は後日でも構いませんよ。
ほら、一個しかないですし……","I don't mind coming back later.
Besides, there's only one left...","","","I don't mind coming back later.
Besides, there's only one left...",""
"どうぞ、こちらに","Here. Take it.","","","Here. Take it.",""
"……待って。そんな風に譲られると、
あたしも買いづらいんだけど……","...Wait a sec. If you just give it away like that,
I'm not sure if I should be buying this either...","","","...Wait a sec. If you just give it away like that,
I'm not sure if I should be buying this either...",""
"ほら、あなたが買いなさいよ。
お客さんに出すんでしょ","Here, you buy it.
Don't you have to give it to your client?","","","Here, you buy it.
Don't you have to give it to your client?",""
"（！？　そうはいってもな……。でも、
このふたりどういう関係性なんだろうか……）","(!? Even so... But... I wonder what
kind of relationship these two have...)","","","(!? Even so... But... I wonder what
kind of relationship these two have...)",""
"あった、あった！　よかったわぁ～！
最後のひとつ……ギリギリ間に合ったわ！","There it is, there it is! Thank goodness!!!
I got the last one... just in time!","","","There it is, there it is! Thank goodness!!!
I got the last one... just in time!",""
"えっ……","Eh...","","","Eh...",""
"買われてしまったな……","Someone just bought it...","","","Someone just bought it...",""
"そう、みたいですね……","Yes, that seems to be the case...","","","Yes, that seems to be the case...",""
"まぁ、あの状況で自分だけ買うってのも……
なんだかイヤだったけど……","Well, I didn't like the idea of being
the only one buying... in that kind of situation...","","","Well, I didn't like the idea of being
the only one buying... in that kind of situation...",""
"……なんだか、変に疲れたわ。
あたし、帰るわね……それじゃ","...Somehow, I'm kind of feeling tired...
I'm going to go home... Later.","","","...Somehow, I'm kind of feeling tired...
I'm going to go home... Later.",""
"…………。私も失礼します","......I will be leaving as well.","","","......I will be leaving as well.",""
"俺も適当なケーキを買って帰るとするか……","I think I'll buy a proper cake and head back...","","","I think I'll buy a proper cake and head back...",""
"（それにしても、さっきのふたりの存在感……。
なぜか興味を引かれる子たちだったな……）","(And yet, the presence of those two girls from
earlier somehow caught my interest...)","","","(And yet, the presence of those two girls from
earlier somehow caught my interest...)",""
"やあ、おはよう。
久しぶりに彼女達に会ってみて、どうだったかな？","Hey, good morning. It's been a while
since you've seen the girls, how's was it?","","","Hey, good morning. It's been a while
since you've seen the girls, how's was it?",""
"はい！　みんな頼もしく成長していると思いました。
ますます楽しみですね","Good! I think they all grew up to be very reliable.
I'm looking forward to seeing them more often.","","","Good! I think they all grew up to be very reliable.
I'm looking forward to seeing them more often.",""
"それはよかった。では、今日はうちの事務所の、
新しい子たちに会ってみてはどうだね？","That's good to hear. Well then, why don't you
meet the new kids today from our agency?","","","That's good to hear. Well then, why don't you
meet the new kids today from our agency?",""
"ええと、確か……春日未来、最上静香、伊吹翼、
白石紬、桜守歌織、でしたか","...uhh Mirai Kasuga, Shizuka Mogami, Tsubasa 
Ibuki, Tsumugi Shiraishi, and Kaori Sakuramori.","","","...uhh Mirai Kasuga, Shizuka Mogami, Tsubasa 
Ibuki, Tsumugi Shiraishi, and Kaori Sakuramori.",""
"ああ。５人とも、君が海外に行っている間に
メキメキと実力を伸ばしてきたアイドルたちだ","Yes, all five of them have been rapidly
improving their abilities while you were abroad.","","","Yes, all five of them have been rapidly
improving their abilities while you were abroad.",""
"まだ経験は浅いが、
プロデュースしがいがあると思うよ","Although they are still inexperienced,
I think they are still worth producing.","","","Although they are still inexperienced,
I think they are still worth producing.",""
"そうそう、君に渡す資料をまとめておいたんだ。
音無君、いいかね？","Oh, yes, I've put together some materials for you.
Otonashi-kun, you got them?","","","Oh, yes, I've put together some materials for you.
Otonashi-kun, you got them?",""
"はい！　こちらをご覧ください","Yes! Please take a look at this.","","","Yes! Please take a look at this.",""
"……なるほど。
どの子たちからも、フレッシュな魅力を感じました","...I see.
I felt a fresh charm from all of them.","","","...I see.
I felt a fresh charm from all of them.",""
"こうして話していると、
すぐにでも会ってみたくなりましたよ","With all this talk about them,
I really want to meet them right away.","","","With all this talk about them,
I really want to meet them right away.",""
"あ、プロデューサーさん。それなら、
今、ちょうど５人ともレッスン中ですよ","Ah, Producer-san. Currently, all 5 of them
of them are in the middle of a lesson right now.","","","Ah, Producer-san. Currently, all 5 of them
of them are in the middle of a lesson right now.",""
"みんなに挨拶に行くのでしたら、
いいタイミングだと思います","If you want to greet them, now is probably a
good time.","","","If you want to greet them, now is probably a
good time.",""
"プロデューサーさんからスペシャルユニットについて
話があると、事前に彼女たちには伝えてありますので","I've told the girls in advance that Producer-san
would like to talk to them about the special unit.","","","I've told the girls in advance that Producer-san
would like to talk to them about the special unit.",""
"ありがとうございます！
さっそく行ってみることにします","Thank you so much!
I'll head there as soon as I can.","","","Thank you so much!
I'll head there as soon as I can.",""
"（……よし、じゃあレッスン場に向かうか！
どんな子たちか、ワクワクしてきたぞ！）","(......Okay, let's head to the lesson hall then!
I'm getting excited to see what the girls are like!)","","","(......Okay, let's head to the lesson hall then!
I'm getting excited to see what the girls are like!)",""
"（……さて、ここで春日未来さんが、
レッスンをしているはずなんだけど……）","(......Now then, Mirai Kasuga-san
should be taking lessons here...)","","","(......Now then, Mirai Kasuga-san
should be taking lessons here...)",""
"えーっと……ここの振り付けは……","Umm... the choreography for this part 
should be like...","","","Umm... the choreography for this part 
should be like...",""
"お、いたいた。
お～い！　君が春日未来さん……かな？","Oh, there you are.
Hey~! Are you Mirai... Kasuga?","","","Oh, there you are.
Hey~! Are you Mirai... Kasuga?",""
"あわわっ！？　って、えと……はい、
私は未来ですけど……あの～、どちら様ですか？","Whoaa!? I mean, uh... yes.
I-I'm Mirai... Um~, may I ask who you might be?","","","Whoaa!? I mean, uh... yes.
I-I'm Mirai... Um~, may I ask who you might be?",""
"初めまして。
７６５プロのプロデューサーだ","Nice to meet you.
I'm a producer for 765 Pro.","","","Nice to meet you.
I'm a producer for 765 Pro.",""
"社長から、君を今回のプロジェクトに
推薦すると聞いて、会いに来たんだよ","I heard from the president that he recommended
you for this project, so I came to see you.","","","The president said that he recommended you
for this project, and I was told you were here.",""
"プロジェクトに……すいせん……？","Recommended... for the project...?","","","Recommended... for the project...?",""
"…………？","............?","","","............?",""
"あ、あれ……？　他の事務所とスペシャルユニットを
組むって話を聞いてないか？","U-Um...? Didn't you hear about us forming a
special unit with other agencies?","","","U-Um...? Didn't you hear about us forming a
special unit with other agencies?",""
"春日さんをはじめ、
何人かの候補が上がっているんだけど……","There are several candidates,
including you, Kasuga-san...","","","There are several candidates,
including you, Kasuga-san...",""
"……あぁぁ～っ！？","...Aaahhh~!?","","","...Aaahhh~!?",""
"そういえば、そんな話を
聞いたような気がします！　でへへ♪","Come to think of it, I think I heard 
something about that! De hehe♪","","","Come to think of it, I think I heard 
something about that! De hehe♪",""
"（もしかして、忘れていたのか……！？）","(Could it be... that she simply forgot about it...!?)","","","(Could it be... that she simply forgot about it...!?)",""
"まあ……というわけで、俺が今回、
プロデューサーをすることになったんだ","Well... that's why, from now on,
I'm going to be your producer.","","","Well... that's why, from now on,
I'm going to be your producer.",""
"そうなんですね！
初めまして、春日未来です！","Is that so!
Nice to meet you, I'm Mirai Kasuga! ","","","Is that so!
Nice to meet you, I'm Mirai Kasuga! ",""
"さて……俺は、君がプロジェクトに参加する
意思があるか、確認にきたわけだけど……","Well... I'm here to see if you're
willing to join the project or not...","","","Well... I'm here to see if you're
willing to join the project or not...",""
"えっ！？　じゃあ……
私はまだ、参加できないかもしれないんですか！？","Huh!? Then... Wait, I still might not be 
participating in the project yet!?","","","Huh!? Then... Wait, I still might not be 
participating in the project yet!?",""
"私、プロジェクトに参加したいです！
すっごく、すーっごく頑張りますから！　","I want to participate in the project!
I'll do my very, very best! ","","","I want to participate in the project!
I'll do my very, very best! ",""
"どうしてそんなに興味をもっているんだい？","Why are you so interested in this?","","","Why are you so interested in this?",""
"だって、新しい仲間やお仕事に出会えるって、
すっごくワクワクするじゃないですか！？","Because, meeting new friends and 
getting new jobs... Isn't that so exciting!?","","","Because, meeting new friends and 
getting new jobs... Isn't that so exciting!?",""
"（資料にあった通りだな……。
なんてポジティブなんだ）","(It's just like the dossier says...
How positive.)","","","(It's just like the dossier says...
How positive.)",""
"なるほど。俺が想像していた通りの性格だ。
ひと目見て、春日さんの魅力が伝わって来たよ","I see. You're exactly how I imagined you to be.
I could feel Kasuga-san's charm at first glance.","","","I see. You're exactly how I imagined you to be.
I could feel Kasuga-san's charm at first glance.",""
"もちろん、合格だ！
よろしく頼むよ","Of course you're in!
I'm looking forward to working with you.","","","Of course you're in!
I'm looking forward to working with you.",""
"ひと目見てって……えへへ♪
なんだか照れますけど……どうしてですか？","At first glance... Hehehe ♪
I'm kind of embarrassed... but why? ","","","At first glance... Hehehe ♪
I'm kind of embarrassed... but why? ",""
"春日さんの、そのキラキラした笑顔は、
アイドルとして絶対に必要なものだ","That sparkling smile of yours, Kasuga-san.
It's absolutely necessary for an idol.","","","That sparkling smile of yours, Kasuga-san.
It's absolutely necessary for an idol.",""
"スペシャルユニットとして、他の事務所と一緒に
やっていく中でも、きっと輝けるに違いない","As a special unit, I'm sure you'll shine, even as 
you're working with those from other agencies.","","","As a special unit, I'm sure you'll shine, even as 
you're working with those from other agencies.",""
"本当ですか！？
やったぁ～♪　すっごくすーっごく嬉しいですっ！","Really!?
Yay~♪ I'm really, really excited!","","","Really!?
Yay~♪ I'm really, really excited!",""
"これから、よろしく頼むよ。
一緒にいいユニットを目指そう！","From now on, I'll be counting on you. 
Let's aim to make a good unit together!","","","From now on, I'll be counting on you. 
Let's aim to make a good unit together!",""
"はいっ、プロデューサーさんっ♪
よろしくお願いします！","Yes, Producer-san♪
I'll be in your care! ","","","Yes, Producer-san♪
I'll be in your care! ",""
"私、一生懸命頑張りますから、
色々教えてくださいね♪","I'll give it everything I have, so please teach me
all kinds of things♪","","","I'll give it everything I have, so please teach me
all kinds of things♪",""
"（ええと、ここで最上静香さんが
レッスン中だって話だけど……）","(Hmm, I'm told that Shizuka Mogami
should be in the middle of a lesson here...)","","","(Hmm, I'm told that Shizuka Mogami
should be in the middle of a lesson here...)",""
"腕を振って……ここでターン……。
ううん、もっと速く……キレを出す感じで……","Swing my arms... and turn... here.
No, it's should be faster... snappier...","","","Swing my arms... and turn... here.
No, it's should be faster... snappier...",""
"（凄い集中力でレッスンに励んでいるな。
彼女が最上静香さんかな？）","(Is she Shizuka Mogami? She's working really
hard in her lesson and with great concentration)","","","(Is she Shizuka Mogami? She's working really
hard in her lesson and with great concentration.)",""
"……きゃっ！？　だ、誰っ！","...Kyaa!? W-Who are you!?","","","...Kyaa!? W-Who are you!?",""
"うわっ！？
ご、ごめん！　驚かすつもりは……","Whoa!
S-sorry! I didn't mean to surprise you...","","","Whoa!
S-sorry! I didn't mean to surprise you...",""
"い、いえ……それより、どちら様でしょうか？","N-not at all... Aside from that, 
may I ask who you are with?","","","N-not at all... Aside from that, 
may I ask who you are with?",""
"スペシャルユニットのプロデューサーとして、
会ってみたくてね","As the special unit's producer,
I wanted to meet you personally.","","","As the special unit's producer,
I wanted to meet you personally.",""
"あなたがプロデューサー、ですか……？","You're Producer...?","","","You're Producer...?",""
"ああ、そうだけど……？","Yeah, that's right...","","","Yeah, that's right...",""
"そ、そうですか……","Is that so...","","","Is that so...",""
"……ん？","Hmm...?","","","Hmm...?",""
"あ、いえ……想像していた人とは、
少しイメージが違ったので……","Ah, no... It's just that you're a bit different
from the image I had in my mind...","","","Ah, no... It's just that you're a bit different
from the image I had in my mind...",""
"（どんなイメージをしていたんだろう……）","(What image did she have in mind...?)","","","(What image did she have in mind...?)",""
"あっ、挨拶が遅れました。
初めまして、最上静香です","Ah, I almost forgot to introduce myself.
Nice to meet you, I'm Shizuka Mogami.","","","Ah, I almost forgot to introduce myself.
Nice to meet you, I'm Shizuka Mogami.",""
"あの、スペシャルユニットが結成される
イベントについて、聞きたいことがあるんですが……","Uh, since a special unit is being formed,
I have several questions about the event itself.","","","Uh, since a special unit is being formed,
I have several questions about the event itself.",""
