"似たもの同士、という事ですね！　バンドが得意と
伺いましたが……アイドル、お好きですよね？","So we're similar! I heard you were good with bands... You like idols, right?","I guess that means we are similar!
I have heard about ...... idol, you like it, don't you?","So we're similar! I heard you were good
with bands... You like idols, right?",""
"す、好きよ！
……アーティストはなんでも好きなの！","I-I love you! ...An artist likes everything","I love it!
I love ...... artists of all kinds!","I-I love you! ...An
artist likes everything",""
"盛上さんって、面白い人ですね","You're an interesting person, Morikami-san","Mr. Morigami is an interesting man.","You're an interesting person, Morikami-san",""
"アンタが面白がってどうすんのよ……。
ま、約束だから、少し関係者に口利きをしておくわ","What's the point of you being amused...? Well, it was a promise. I will talk to everyone involved for now","What's wrong with you being funny? ......
Well, I promise, I'll keep my mouth shut to a few of the parties involved.","What's the point of you being amused...? Well, it was
a promise. I will talk to everyone involved for now",""
"ありがとうございます！
ぜひ、ルミナスのメンバーにも会いに来てください！","Thank you very much! By all means, come see the members of Luminous as well","Thank you very much!
Please come and meet the members of Luminous!","Thank you very much! By all means,
come see the members of Luminous as well",""
"あ、そうね。じゃあ、アタシはこれで。
……何しろ忙しくてね、はは……","Oh, right. I'll be going now... ...I have a lot of work to do after all! Haha~","Well, I'll leave it at that.
......I've been busy anyway, haha......","Oh, right. I'll be going now... ...I
have a lot of work to do after all! Haha~",""
"（ルミナスのみんなにも会ってほしいな……。
もっと色々学ばないといけない。頑張ろう！）","(I wish Luminous and the others would meet... I need to learn a lot more. Let's do our best!)","(I wish you could meet everyone at Luminous. ......
I need to learn more...good luck!)","(I wish Luminous and the others would meet... I
need to learn a lot more. Let's do our best!)",""
"（盛上さんから呼び出し……と思ったら、ルミナスの
事務所に来たいなんて……どうしたんだ？）","(Morikami-san called for me... Or so I thought, but he wants to come with us at Luminous's office. What is it?)","(Morigami called ...... and thought that Luminous's
(What's wrong with ...... that you want to come to my office?)","(Morikami-san called for me... Or so I thought, but he
wants to come with us at Luminous's office. What is it?)",""
"ここがルミナスの事務所か……。
カワイイじゃない……","So this is Luminous's office... How cute","So this is Luminous's office. ......
It's not kawaii. ......","So this is Luminous's
office... How cute",""
"盛上さん、ようこそ！","Welcome, Morikami!","Welcome, Mr. Morigami!","Welcome, Morikami!",""
"わっ、どこにいんのよアンタ！","Whoa, where the hell are you?!","Wow, where are you, Anta?","Whoa, where the hell are you?!",""
"いますよ……。
ここはルミナスの事務所なんですから","I'm here... This is Luminous's office","I'm here. .......
Because this is Luminous's office.","I'm here... This
is Luminous's office",""
"そうじゃなくて、登場の仕方ってあるでしょ！
……わざわざこっちは、そっと入って来てるのに……","That's not what I meant. There are ways to make an entrance! ...I came all the way in here quietly..","I don't mean that. There are ways to make an appearance!
...... all the way over here, even though we're coming in softly. ......","That's not what I meant. There are ways to make an
entrance! ...I came all the way in here quietly..",""
"盛上さんが来てくれるなんて嬉しくて、
つい声をかけてしまいました","I was so happy to see you here, Morikami-san","I was so happy that Mr. Morigami could come,
I just couldn't resist calling out to him.","I was so happy to see
you here, Morikami-san",""
"アンタ……相変わらず、単純なんだから……。
でも、いいところね、ここ","You're as simple-minded...as ever. But this is a nice place, isn't it?","Anta ...... is as simple as ever. ......
But it's a nice place, this place.","You're as simple-minded...as ever.
But this is a nice place, isn't it?",""
"それに、
高木さんも変わらずに、頑張っているみたいね","Besides, it looks like Takagi-san is still working hard","Besides,
Looks like you're doing just as well as ever, Mr. Takagi.","Besides, it looks like
Takagi-san is still working hard",""
"え？　事務所を見ただけで、わかるんですか？","Huh? You can tell just by looking at the office","What? You can tell just by looking at the office?","Huh? You can tell just by looking at the office",""
"アイドルにとって事務所は大切よ、雰囲気を見れば
どんなことができそうかも見えてくる","The agency is important to an idol. If you look at the atmosphere, it's obvious what kind of things they can do","The office is important to the idol, just look at the atmosphere.
I can also see what we might be able to do.","The agency is important to an idol. If you look at the
atmosphere, it's obvious what kind of things they can do",""
"事務所とメンバーを引き合わせてくれた
このチャンス、高木さんに感謝するのね","This is your chance to thank Takagi-san for bringing the agency and its members together","They brought the office and the members together.
You thank Mr. Takagi for this opportunity.","This is your chance to thank Takagi-san for
bringing the agency and its members together",""
"はい！　みんなの期待に応えるためにも
頑張っていきます！","Yes! I'll do everything in my power to meet your expectations, too","Yes! To meet everyone's expectations.
We will do our best!","Yes! I'll do everything in my power
to meet your expectations, too",""
"己を知らずして、勝つことはできない。
ルミナスが上に行こうと思ったら、知っておかないと","You can't win without knowing yourself. If Luminous wants to go up, you must know","You cannot win without knowing yourself.
If Luminous wants to move up, we need to know.","You can't win without knowing yourself.
If Luminous wants to go up, you must know",""
"……だから、
アタシも見ておかなくちゃいけないな、と思ってね","...That's why I have to watch, too","Because ......,
I thought I should take a look at it.","...That's why I have
to watch, too",""
"そんなに真剣に考えてくれるなんて……。
盛上さんにそこまで言われるなんて、光栄ですよ","I didn't expect you to think so highly of my Makoto sword... It is an honor for me, Morikami-san","I can't believe you take me that seriously. ......
I am honored to have you say that much about me, Mr. Morigami.","I didn't expect you to think so highly of my
Makoto sword... It is an honor for me, Morikami-san",""
"アタシは己を知れと言っているのに、
アンタは怖くないの？","I'm telling you to know yourself, but aren't YOU scared?","I'm telling you to know thyself,
Aren't you afraid?","I'm telling you to know yourself,
but aren't YOU scared?",""
"ルミナスのみんなのことを考えていたら、
怖いものなんて無いです","When I think about everyone in Luminous, there's nothing to be afraid of","I was thinking about everyone at Luminous,
There's nothing to be afraid of.","When I think about everyone in
Luminous, there's nothing to be afraid of",""
"それに俺はただ、
自分のやれることをやるだけです！","Besides, I'm just going to do what you can!","And I just,
I just do what I can do!","Besides, I'm just going
to do what you can!",""
"ふふ、やっぱり馬鹿ね。
ま、悪くないか","Haha, you really are an idiot. Well I guess it's not bad","Hmmm, I knew you were an idiot.
Well, not bad.","Haha, you really are an
idiot. Well I guess it's not bad",""
"今日言いたかったヒントはそういうこと。
次も、もっと人気を上げて来なさい","That's the hint I wanted to give you today. Next time, try and be more popular too!","That's the kind of hint I wanted to say today.
Next time, come back with more popularity.","That's the hint I wanted to give you today.
Next time, try and be more popular too!",""
"はい！　あ、そうだ！　せっかくだから、
ルミナスのメンバーに会っていきませんか？","Yes! Oh, that's right. Since you came all the way out here to see Luminous?","Yes! Oh, yes, that's right!
Would you like to meet the members of Luminous?","Yes! Oh, that's right. Since you came
all the way out here to see Luminous?",""
"じゃ、私、次の現場に行く時間だから……。
しっかりやんなさいよ！","Well, it's time for me to head over... Do your best!","Well, it's time for me to go to the next site. ......
You've got to get your act together!","Well, it's time for me to
head over... Do your best!",""
"（ルミナスやアイドルに凄く関心がありそうだ……。
とにかく、今は新規ファン獲得の戦略を練らないと）","(She seems really interested in Luminous and idols... Anyway, I need to come up with a strategy for getting new fans right now)","(He seems awfully interested in luminous and idols. ......
(Anyway, now we need to work out a strategy for getting new fans.)","(She seems really interested in Luminous and idols... Anyway, I
need to come up with a strategy for getting new fans right now)",""
"お忙しいところ、何度もすみません。
ルミナスについて、ご報告に伺いました","I'm sorry to bother you so many times during such a busy time. We heard about Luminous in your report","Sorry to keep you busy.
We are here to report on Luminous","I'm sorry to bother you so many times during such
a busy time. We heard about Luminous in your report",""
"どうぞ、こちらが最新の報告書になります","Here's the latest report","Go ahead, here is the latest report.","Here's the latest report",""
"ルミナスだけど、ひとりひとりの輝きが、
ひとつにまとまってきた感じがする","It's Luminous, but it feels like each and every one of them is starting to come together","Luminous but each and every one of them shines,
I feel like we're coming together as one.","It's Luminous, but it feels like each and
every one of them is starting to come together",""
"えっ、わかります？
もしかして盛上さん、観ていただいたんですか？","Huh? You know what I'm talking about. Did you see it, Morikami-san?","What? Do you understand?
Did you see it, by any chance, Mr. Morigami?","Huh? You know what I'm talking
about. Did you see it, Morikami-san?",""
"ま、まあ、アタシがアドバイスしているんだし、
輝いてもらわないと、アタシの経歴が曇るでしょ","W-Well, I'm the one giving you advice. You need to shine or my career will be clouded over!","Well, well, I'm giving advice,
If you don't shine, my career will be clouded.","W-Well, I'm the one giving you advice. You need
to shine or my career will be clouded over!",""
"もっとも、忙しいアタシが観れるって言ったら、
ＳＮＳとか、ネット動画とか、そんなもんだけど","Then again, if I were to tell you that a busy person like me could watch it on social media or online videos..","But I said I was busy and I could watch it,
Social networking, online video, that kind of thing.","Then again, if I were to tell you that a busy person like
me could watch it on social media or online videos..",""
"でも、本当に好きなら行動あるのみ……
ですよね？","But if you really love someone, then there's only one thing to do...right?","But if you really like it, you have to act. ......
Right?","But if you really love someone, then
there's only one thing to do...right?",""
"俺は、盛上さんに観に来ていただきたいんです。
目の前で躍動する本物のルミナスを！","I want you to come and see the real Luminous, moving in front of me!","I want Mr. Morigami to come and see the show.
The real Luminous Lumines dancing before your eyes!","I want you to come and see the real
Luminous, moving in front of me!",""
"ふふん、面白いことを言うわね","Heheh, what an interesting thing to say","Hmmm, funny you should mention that.","Heheh, what an interesting thing to say",""
"１本とられたわ……。
ま、約束だからね、少し関係者に口利きをしておくわ","He took one... Well, it was a promise. I'll talk to the people involved for now","They got one. ......
Well, it's a promise, and I'll keep my mouth shut to a few of the parties involved.","He took one... Well, it was a promise. I'll
talk to the people involved for now",""
"ありがとうございます！　ルミナスの件、盛上さんが
来てくれるまで何回でもチケット送ります！","Thank you very much! I'll send as many tickets to the Luminous case as it takes until Morikami comes by","Thank you, Mr. Morigami, for the Luminous!
We will send you as many tickets as you want until you come!","Thank you very much! I'll send as many tickets to the
Luminous case as it takes until Morikami comes by",""
"アタシが行かないと、席がひとつ空くわよ。
どうするの？","If I don't go, there will be one open seat. What are you going to do?","If I don't go, one of the seats will be empty.
What are you going to do?","If I don't go, there will be one open
seat. What are you going to do?",""
"それでも送り続けます。
これって、俺と盛上さんの勝負になるんですかね？","Even so, I'll keep sending it. Is this going to be a match between me and Morikami-san?","Still, we keep sending them.
Is this going to be a match between me and Mr. Morigami?","Even so, I'll keep sending it. Is this going
to be a match between me and Morikami-san?",""
"アンタに不利な条件だけど大丈夫？
ま、そこがバカのいいところかもね","It's a bad deal for you. You okay? Well, that might be one of the good things about being an idiot","Is it okay if it's not in your favor?
Well, maybe that's the beauty of being an idiot.","It's a bad deal for you. You okay? Well, that might
be one of the good things about being an idiot",""
"（よし、ルミナスを盛り上げることに集中しよう！
でも、盛上さん、来てくれるといいのだけど……）","(Okay, let's focus on making Luminous happy! But I hope Morikami-san comes...)","(Okay, let's focus on getting Luminous going!
(But, Mr. Morigami, I hope you can come. ......)","(Okay, let's focus on making Luminous
happy! But I hope Morikami-san comes...)",""
"（盛上さんからチケットが届いていたから
会場に来てみたけど……）","(I got a ticket from Morikami, so I came to the venue...)","(I had received a ticket from Mr. Morigami.
(I came to the venue, but ......)","(I got a ticket from Morikami,
so I came to the venue...)",""
"（『ラストスピカ』……知らないユニットだ。
盛上さん、俺に何を見せたいんだろう？）","(Last Spica... I don't know this unit. What does Morikami-san want to show me?)","(""Last Spica"" ...... I don't know this unit.
(Mr. Morigami, what do you want to show me?)","(Last Spica... I don't know this unit.
What does Morikami-san want to show me?)",""
"来てくれたんだ","You came to see me","You came.","You came to see me",""
"はい、もちろんです！
それで、ラストスピカというのは？","Yes, of course! So what's the last Spica?","Yes, of course!
So, what's the last spica?","Yes, of course! So what's
the last Spica?",""
"バンド指向のアイドルかな。
ま、どっちでもいいんだけど","I guess she's a band-oriented idol. Well, it doesn't really matter either way","A band oriented idol, I guess.
Well, I don't care either way.","I guess she's a band-oriented idol.
Well, it doesn't really matter either way",""
"へぇ、アイドルユニットなんですね","Huh, so you're an idol unit","Wow, they are an idol unit?","Huh, so you're an idol unit",""
"この４人組は楽器も弾けて、有望なバンドなんだよね","These four are a promising band who can play instruments","This foursome can play instruments, and they're a promising band.","These four are a promising band who can play instruments",""
"あれ？　アイドルなんじゃ……","Huh? She's an idol..","Huh? I thought you were an idol. ......","Huh? She's an idol..",""
"ま、魅力の本質はアイドルかなって思ってるんだ","Well, I think the true nature of charm is that she's an idol","Well, I think the essence of attraction is idolatry.","Well, I think the true nature of charm is that she's an idol",""
"アイドルで、バンドもできるユニット、ですか……","An idol and a band, huh..","Is it a unit that is an idol and can also play in a band? ......","An idol and a band, huh..",""
"アンタ見てたら、アタシもやってみたくなってね。
アイドルって輝きじゃん","Seeing you made me want to give it a try, too. Idols shine so brightly!","When I saw you, I wanted to try it too.
Idols are brilliance.","Seeing you made me want to give it a
try, too. Idols shine so brightly!",""
"好きなんだ、アイドル。
そして好きなことをしている自分が好きなんだ","I love you, idol. And then there's me who does what he loves to do..","I like it, idol.
And I like myself doing what I love.","I love you, idol. And then there's
me who does what he loves to do..",""
"盛上さん……。
なんだかすごくシンプルな思考ですね","Morikami-san... That's a really simple way to think about it, huh""","Mr. Morigami .......
It's kind of a very simple thought.","Morikami-san... That's a really simple
way to think about it, huh",""
"アンタの影響なのか、高木さんの影響なのか、
単純で、バカもいいんじゃない？","Is it your shadow Hibiki, or Takagi-san's? Simple and stupid","Is it the influence of Anta or Mr. Takagi?
It's simple, and stupid is good, too.","Is it your shadow Hibiki, or
Takagi-san's? Simple and stupid",""
"好きなことして、アンタが輝いてないと、
ルミナスのステージは盛り上がらないかもね","Do whatever you want, and if it's not for your radiance that the Luminous stage is so exciting","Do what you want, but you have to shine,
Maybe the Luminous stage won't be as exciting.","Do whatever you want, and if it's not for your
radiance that the Luminous stage is so exciting",""
"ありがとうございます。
……すごく大切なヒントをもらった気がします","Thank you very much. I feel like he gave me a really important hint..","Thank you very much.
...... I think you gave me a very important tip!","Thank you very much. I feel like he
gave me a really important hint..",""
"前にも言ったけど、
アタシにできるのは少しのことだけ","Like I said before, there's only a little thing that can be done for me","I've said it before,
I can only do a little.","Like I said before, there's only a little
thing that can be done for me",""
"目標を達成しなかったら、それまでだけどね","If you fail to achieve your goal, that's it","If we don't meet our goals, though, that's it.","If you fail to achieve your goal, that's it",""
"はい、分かりました！
シビアに採点してください！","Yes, understood! Please grade it harshly","Yes, I understand!
Please grade severely!","Yes, understood!
Please grade it harshly",""
"えーと……メンバーが待ってるし、忙しいんだよね。
じゃ、行くから","Let's see... The members are waiting for us, so we have a lot to do. I will be going now","Let's see, ...... members are waiting for me and I'm busy.
Okay, I'm coming.","Let's see... The members are waiting for us,
so we have a lot to do. I will be going now",""
"（盛上さんも期待してくれている……。
ルミナスがもっと輝くように、頑張ろう！）","(Morikami-san is expecting great things from me, too... I'll do my best to make Luminous shine even brighter!)","(Mr. Morigami is also looking forward to seeing you at .......
Let's keep trying to make Luminous shine brighter!)","(Morikami-san is expecting great things from me, too...
I'll do my best to make Luminous shine even brighter!)",""
"（ファンの人数、ステージ動員数もこれまでにない
くらい増えてきた。盛上さんに報告に行こう！）","(The number of fans and stage mobilization has increased more than ever before. Let's go report this to Morikami!)","(The number of fans and stage attendance has never been seen before.
Let's go report to Mr. Morigami!)","(The number of fans and stage mobilization has increased
more than ever before. Let's go report this to Morikami!)",""
"お忙しいところ、ありがとうございます。
ルミナスのここ最近の実績を報告しに来ました","Thank you very much for your time. I'm here to report on Luminous and her recent achievements..","Thank you for your time.
I'm here to report on Luminous' recent performance.","Thank you very much for your time. I'm here to
report on Luminous and her recent achievements..",""
"こちらが資料になります！","Here are the documents!","Here are the materials!","Here are the documents!",""
"まあ、いいんじゃない","Well, it's fine","Well, that's okay.","Well, it's fine",""
"えっ？　今なんて……？","Huh? What did you just say..","What? What is ...... now?","Huh? What did you just say..",""
"『まあ、いいんじゃない』って言ったんだけど","“Well, it's fine.” I said","I said, 'Well, that's fine.'","“Well, it's fine. I said",""
"い、今まで、『悪くない』しか言わなかった
盛上さんが『いい』って……。あの、本当ですか？","Y-You've only ever said 'not bad at all,” but you say it was good... Um. Is that true?""","I've only ever said, It's not that bad.
Mr. Morigami said it's 'good' ....... Um, is it true?","Y-You've only ever said 'not bad at all,
but you say it was good... Um. Is that true?",""
"何度も言わせないの！
言ったわよ、ええ、言いましたとも","Don't make me repeat myself! I said it, yes. Yes you did say that","Don't make me say it again!
I said it. Yes, I did.","Don't make me repeat myself! I said
it, yes. Yes you did say that",""
"はい、あ、ありがとうございます！","Yes, th-thank you very much!","Yes, oh, thank you!","Yes, th-thank you very much!",""
"でね、アタシ、考えたんだけど……","So, I've been thinking..","So, I was thinking about ......","So, I've been thinking..",""
"は、はい……","O-Okay..","","O-Okay..","O-Okay..."
"アタシにもプロモートをさせなさい！","Let me do a promotion, too!","Let me do the promoting!","Let me do a promotion, too!",""
"ええっ、アドバイスではなくて……ですか？","Whaaat? You're not giving me any advice..","What, you mean ...... instead of advice?","Whaaat? You're not giving me any advice..",""
"アンタ面白いし、
ルミナスもいいメンバーが揃っていると思うわ","You're funny, and I think Luminous has a lot of good members","And you're funny,
And I think Luminous has a good group of members.","You're funny, and I think
Luminous has a lot of good members",""
"もしかして……観ていただけたんですか、
ルミナスのステージ","Could it be... that you wanted to watch Luminous perform on stage for us, too? That's a good way of showing off your performance at least once in my life.""","Did you by any chance see ......?
Luminous Stage","Could it be... that you wanted to watch Luminous perform on stage for us, too?
That's a good way of showing off your performance at least once in my life.",""
"まあね、チケットがもったいないじゃない","Well, it's a waste of tickets","Oh well, what a waste of a ticket!","Well, it's a waste of tickets",""
"あ、ありがとうございます！","Th-Thank you very much!","Oh, thank you very much!","Th-Thank you very much!",""
"今はスターリットシーズンでトップになることを
目指しているのですが、その後は……","Right now, I'm aiming to be at the top of Starlit Season but after that..","Now to top it off with a starlit season.
I'm aiming for it, but then I'm going to go to ......","Right now, I'm aiming to be at the top
of Starlit Season but after that..",""
"ま、それはスターリットシーズンが終わったら
考えればいいんじゃない？","Well, why don't you think about that after the Starlit season is over?","Well, that's after the Starlit season.
You just have to think about it, don't you?","Well, why don't you think about that
after the Starlit season is over?",""
"アンタには私の持てる全ノウハウを伝授するわ！
ひとまず今回の成果、口利き、しとくからね","I'll teach you everything there is to know! For now, let me talk about the results of this","I'll give you all the know-how I have!
I'll take your word for it, for now.","I'll teach you everything there is to know!
For now, let me talk about the results of this",""
"ありがとうございます！
盛上さんのアイドル愛を感じます","Thank you very much! I can feel your love for idols","Thank you very much!
I feel Mr. Morigami's love for idols.","Thank you very much! I can
feel your love for idols",""
"アンタもね","You, too","You too.","You, too",""
"そんなに好きなら、
盛上さん、アイドルやってみませんか？","If you like her that much, why don't we try being idols?","If you like it that much,
Mr. Morigami, would you like to try idolizing?","If you like her that much, why
don't we try being idols?",""
"はあっ！？
……えっと……いや、あの……","Huh?! ...Um... No, um","Huh!
......Err... ......No, that ......","Huh?! ...Um...
No, um",""
"全力で磨き上げて、輝かせてみせますから！
……なんて、冗談ですよ","I'll do everything in my power to polish it and make you shine! ...I was just kidding","I will do my best to polish it up and make it shine!
...... is a joke!","I'll do everything in my power to polish it
and make you shine! ...I was just kidding",""
"バ、バカにするなぁ！","D-Don't make fun of me!","Ba, don't be stupid!","D-Don't make fun of me!",""
"（ルミナスに心強い関係者を得ることができた。
盛上さん、ありがとうございます！）","(Luminous was reassured. Thank you so much, Morikami!)","(We have gained a reassuring relation in Luminous.
Thank you, Mr. Morigami!)","(Luminous was reassured.
Thank you so much, Morikami!)",""
"あれ？　盛上さんじゃないですか？","Huh? If it isn't Morikami-san","Oh, isn't that Mr. Morigami?","Huh? If it isn't Morikami-san",""
"ここらへんかなと思ったけど、
やっぱいたわね","I thought it might be around here, but there you are","I thought it might be somewhere around here,
I knew you were here.","I thought it might be
around here, but there you are",""
"はあ～っ、高木さんも大変よね、
アンタみたいなプロデューサーを入れたりして","*sigh* It must be tough for Takagi-san, letting a producer like you in","Hah~, it must be tough for you, Mr. Takagi,
They put in a producer like you.","*sigh* It must be tough for
Takagi-san, letting a producer like you in",""
"あの、俺に何か用事でしょうか？","Um, do you need something from me?","Um, do you need something from me?","Um, do you need something from me?",""
"おっと、そうだった。
はいこれ、ステージ盛り上げテクよ","Oh, that's right. Here you go! This is a technique to liven up the stage..","Oops, that's right.
Yes, this is a stage excitement technique.","Oh, that's right. Here you go! This
is a technique to liven up the stage..",""
"これは……","This is..","","This is..","This is......"
"こういうので、ライブの雰囲気を変えたりして
盛り上げるのも必要なのよ","It's also necessary to change the atmosphere of a concert and liven things up","This is the kind of thing that can change the atmosphere of a live show.
We need to liven things up.","It's also necessary to change the
atmosphere of a concert and liven things up",""
"なるほど！　いいですね。
さっそく取り入れたいと思います","I see! That sounds good. Let's take it in right away, shall we?","I see! That's good.
I would like to incorporate it right away.","I see! That sounds good. Let's take
it in right away, shall we?",""
"課題はクリアしたからね、
ま、アフターケアみたいなもんよ","You've completed your assignment. Well, it was kind of like aftercare","I've completed my assignments,
Well, it's like aftercare.","You've completed your assignment.
Well, it was kind of like aftercare",""
"別にアンタのためじゃないわよ、
高木さんの事務所のためなんだからね。わかる？","I'm not doing this for you, Takagi-san. This is your office! Understand?","I'm not doing it for you,
It's for Mr. Takagi's office, understand?","I'm not doing this for you,
Takagi-san. This is your office! Understand?",""
"……じゃ","...See ya","See ......","...See ya",""
"はい、ありがとうございました！","Yes, thank you very much!","Yes, thank you very much!","Yes, thank you very much!",""
"あれ、盛上さんじゃないですか？
どうしたんですか？","Oh, if it isn't Morikami-san. What is the matter?","Oh, isn't that Mr. Morigami?
What's wrong?","Oh, if it isn't
Morikami-san. What is the matter?",""
"わざわざ来てあげたのよ、
感謝のひとつもほしいものだわ","I came all the way here just to thank you","I came all the way here for you,
I wish I could thank you at least once.","I came all the way
here just to thank you",""
"……それにしても、アタシ、
なんでこんな律儀に動いてるんだか。ま、いいけど","...Anyway, why am I acting so dutifully? Oh well","...... and then some, Atashi,
I don't know why I'm moving in such a disciplined manner.","...Anyway, why am I
acting so dutifully? Oh well",""
"はいこれ、課題はクリアしたからね。
ステージ盛り上げテクよ","Here you go. You've completed your homework, after all! This is a stage-crazy technique for getting the crowd pumped up and ready to do anything at this point in time""","Yes, this one, I've completed the assignment.
I'm a stage tech.","Here you go. You've completed your homework, after all! This is a stage-crazy technique
for getting the crowd pumped up and ready to do anything at this point in time",""
"どう？
これなら、盛り上がるハズよ","What do you think? I'm sure this will be exciting","How's it going?
This should be a lot of fun.","What do you think? I'm sure
this will be exciting",""
"ありがとうございます！
さっそく取り入れさせてもらいますね","Thank you very much! I'll get right to it","Thank you very much!
I'll take it in right away.","Thank you very much!
I'll get right to it",""
"だから、別にアンタのためじゃないって。
高木さんの事務所のためなんだからね、わかる？","I told you, it's not for your own good. It was all because of Takagi-san at the office! Understand?","So, it's not for you.
It's for Mr. Takagi's office, you understand?","I told you, it's not for your own good. It was all
because of Takagi-san at the office! Understand?",""
"じゃ、アタシはこれで","Well, I'll be going now","Okay, I'll take this.","Well, I'll be going now",""
"あ、盛上さん！　お疲れ様です！","Oh, Morikami! Good work today","Ah, Mr. Morigami! Thank you for your hard work!","Oh, Morikami! Good work today",""
"……驚かないわね？","...You're not surprised, are you?","...... doesn't surprise you?","...You're not surprised, are you?",""
"はい！　今日はどんなテクニックを
教えてくれるのか、ワクワクしています！","Yes! I'm excited to see what kind of technique you can teach me today","Yes! What techniques are you using today?
I am excited to learn from you!","Yes! I'm excited to see what kind
of technique you can teach me today",""
"バレバレか……。
ま、課題はクリアしたからね……","So it's obvious... Well, I did complete my homework","Is it obvious? .......
Well, we've completed the task. ......","So it's obvious... Well, I
did complete my homework",""
"……今日はこれを届けにきたわ。
はいっ、ステージ盛り上げテクよ","...I came to deliver this today. Here's some stage-playing techniques for you!","...... I'm here today to deliver this.
Yes, I'm a stage tech.","...I came to deliver this today. Here's
some stage-playing techniques for you!",""
"これなら、ライブの雰囲気が変わったりして、
盛り上がる気がしない？","Don't you think this might change the atmosphere of your concert?","This could change the atmosphere of the live show,
Don't you feel like getting excited?","Don't you think this might change
the atmosphere of your concert?",""
"なるほど！
さっそく取り入れさせてもらいますね","I see! Then let's get started","I see!
I'll take it in right away.","I see! Then let's
get started",""
"べ、別にアンタのためじゃ……。
ルミナスのためだから！","I-I'm not doing this for you... This is all about Luminous!","It's not for you. ......
Because it's for luminous!","I-I'm not doing this for you...
This is all about Luminous!",""
"この事務所に
ようやく、来てもいい気がしてきたわ……","I'm finally starting to feel like we can come here..","In this office.
Finally, I'm starting to feel like I can come ......","I'm finally starting to feel
like we can come here..",""
"大丈夫です。
ここにいるのがすごく自然に見えますよ！","Don't worry. It looks so natural here!","It's okay.
It looks so natural to be here!","Don't worry. It looks
so natural here!",""
"褒められてもね……。
いいんだか、なんだか……","Even if you praise me... I don't know whether it was okay or not","You can get a complimentary copy at .......
I don't know if it's good or not: ......","Even if you praise me... I don't
know whether it was okay or not",""
"ま、いっか。
……はいっ、課題クリアのステージ盛り上げテクよ","Oh well. ...Okay, here's a technique to liven up the stage when you complete your homework!","Oh well.
...... is the stage for the task to be completed.","Oh well. ...Okay, here's a technique to liven
up the stage when you complete your homework!",""
"どうよ、これ！
これなら確実に盛り上がるわ！","What do you think of this? It'll definitely be fun!","What do you think?
This would definitely be a lot of fun!","What do you think of this?
It'll definitely be fun!",""
"た、確かに……！
何度もありがとうございます","Y-You're right! Thank you so much for everything","You can certainly check out ......!
Thank you again and again.","Y-You're right! Thank you
so much for everything",""
"じゃあ、アタシはこれでね。
ルミナス、頼んだわよ！","Well, I'll be going now. Luminous! You take care of him for me?","Well, I'll take this one.
Luminous, I'm asking you!","Well, I'll be going now.
Luminous! You take care of him for me?",""
"もちろんです！
任せてください！","Of course! Leave it to me","Of course!
We'll take care of it!","Of course!
Leave it to me",""
"ルミナスも大分、盛り上がってきてるみたいね","Luminous seems to be getting pretty excited, too","Luminous seems to be getting a lot of traction.","Luminous seems to be getting pretty excited, too",""
"盛上さんのおかげですよ。
本当にありがとうございます！","It's all thanks to you, Morikami-san. Thank you so much!","It's all thanks to Mr. Morigami.
Thank you so much!","It's all thanks to you,
Morikami-san. Thank you so much!",""
"そういうのはいいの","You don't have to do that","That's okay.","You don't have to do that",""
"ここまで来たのは、アンタの成果。
……はいっ、課題クリアのステージ盛り上げテクよ","We've come this far because of you. ...Yes, it was a technique to liven up the stage after completing your assignments!","It is your achievement to have come this far.
...... is the stage for the task to be completed.","We've come this far because of you. ...Yes, it was a
technique to liven up the stage after completing your assignments!",""
"こ、これは……","Th-This is..","This is ......","Th-This is..","Th-This is..."
"ステージ盛り上げテクは
これ以上、アンタに教える事はないわ","There's nothing more I can teach you to liven up the stage","The technique to liven up the stage is
I have nothing more to teach you.","There's nothing more I can teach
you to liven up the stage",""
"アタシがアンタを認めたんだからね！
これで、盛り上げなさいよ！","I'm the one who recognized you! You can liven things up with this, OK?","I recognized you!
Here, get it going!","I'm the one who recognized you! You
can liven things up with this, OK?",""
"はい、ありがとうございます！","Yes, thank you very much!","Yes, thank you!","Yes, thank you very much!","Yes, thank you very much!"
"それとルミナスが輝くところ、見たくなったわ","Also, I wanted to see Luminous shine","Oh, and I'd love to see Luminous shine.","Also, I wanted to see Luminous shine",""
"俺と一緒にですか？","With me?","With me?","With me?",""
"そういうところが、アンタ、バカなのよ","That's what makes you an idiot","That's what's so stupid about you.","That's what makes you an idiot",""
"……ま、いいけど","...Well, whatever","...... Well, okay.","...Well, whatever",""
"盛上さんから教えて頂いたノウハウやテクニック、
ルミナスのために活用させていただきます！","We'll make good use of the know-how and techniques you taught us, Mr. Morikami!","The know-how and techniques taught by Mr. Morigami,
We will make use of it for Luminous!","We'll make good use of the know-how and
techniques you taught us, Mr. Morikami!",""
"当たり前でしょ、
これからは仲間なんだから","Of course. We'll be friends from now on, you know?","It's obvious,
We're all friends from now on.","Of course. We'll be friends
from now on, you know?",""
"仲間……はい、そうですよね。
俺、盛上さんと仲間になれて、嬉しいです！","Friends... Yes, that's right. I am happy to be friends with you!","Fellow ...... yes, that's right.
I'm glad to be a part of your group, Morigami-san!","Friends... Yes, that's right. I
am happy to be friends with you!",""
