"やっぱりプレーを見てどう思ったか、
真の意見が期待されるんじゃないか？","","After all, what did you think of the play?
I think a true opinion is expected, don't you?","","I'm sure you have a lot of expectations
for what she thinks after seeing her play."
"ボクの意見かぁ……。ただの感想を言っても
仕方ないですよね。実況らしくしないと……","","My opinion. ....... I'm just saying what I think.
It can't be helped...it has to look like a real situation. ......","","My opinion, huh... I guess there's no point in just saying what you
think. We need to be more realistic about this kind of thing!"
"（真は慎重に考えたせいか、うまく話せなかった。
俺のアドバイスが中途半端だったか……）","","(True, perhaps because he thought carefully, he could not speak well.
(I guess my advice was half-baked. ......)","","(Maybe it's because I was so careful, but the truth is that we can hardly talk.
My advice was half-hearted, huh...)"
"大丈夫、勢いに任せればなんとかなるさ！","","Don't worry, if you let the momentum carry you, you'll manage!","","Don't worry, we can handle it if you just let the momentum carry us!"
"ほ、ホントですか？
プロデューサーがそう言うなら……大丈夫かな？","","Oh, really?
If Producer says so, is ...... okay?","","R-really?
If Producer says so... I wonder if it'll be okay."
"（勢いに任せすぎたせいか情報が伝わらず、
最後にはマイクを取られてしまった……）","","(Perhaps because I let my momentum get the better of me, I didn't convey the information,
(They took the microphone away from me at the end: ......)","","(Maybe it's because I let myself get
carried away, but in the end she took my mic...)"
"（今回の仕事は成功だ！）","","(This job was a success!)","","(This job was a success!)"
"（今回の仕事は失敗だ。次こそは！）","","（This job was a mistake...next time!)","","(This job didn't go well,
Let's try again next time!)"
"真、バラエティ番組の仕事の件だけど……","","True, about the variety show job: ......","","I-It's about the variety show job..."
"番組内のファッションショーコーナーで
真に出て欲しいらしい","","In the fashion show section of the program.
They want it to come out true.","","He really wants you to be
in the fashion show section."
"ええっ、ボクがですか！？
しかもファッションショー……！？","","Oh, I'm the one?
And the fashion show ......!","","Huh? Me, of course!
What's more, a fashion show?!"
"ああ。着る服は、
真の好きにしていいそうだけど、どうする？","","Oh, the clothes to wear,
I hear you can do whatever you want true.","","Yeah. You can wear whatever
clothes you want, but what should we do?"
"もっちろん、出るに決まってるじゃないですか！
へへっ、さっそくなにを着るか考えないとですね♪","","Of course, of course I'm going to answer!
Hehehe, I'll have to think about what to wear right away...","","Of course I'm going to go!
Hehe, I'll have to think about what we should wear right away.♪"
"ちなみに……。
真はどんな感じの服がいいんだ？","","By the way, you can visit .......
What kind of clothes does true look like?","","By the way...
What kind of clothes do you want to wear?"
"そうですね……せっかくだし、普段とはちょっと
変わった一面が出せたらって思うんですけど","","Yes, ...... it's a bit out of the ordinary.
I'm hoping to show a different side of myself.","","Hmm. Well, since we're here and all... I think it would be nice if you could
show me a different side of yourself than usual to help us out with this kinda stuff"
"たとえば、お姫様ルックとか……あ、いえ。
普段あんまり着ないようなのがいいかも","","For example, a princess look or ...... Oh, no.
Maybe something you don't usually wear.","","For example, a princess like Luke... Oh no.
I think something you don't usually wear."
"うーん……プロデューサーは、ボクが着る服、
どんなのがいいと思いますか？","","Hmmm ...... producers are the clothes I wear,
What do you think would be good?","","Hmm... As Producer, what kind of
clothes do you think I should wear?"
"そうだなぁ、ここは真らしさを
アピールしたいから……","","Yes, I know, I'm being true here.
Because I want to appeal to ......","","Yeah, I want to show them what
we're really made of..."
"和服","","Japanese clothes","","Wafuku"
"フリルのついた服","","Frilly clothes","","Frilled clothes."
"スーツ","","suit","","Suit"
"普段着","","casual wear","","Normal clothes"
"和服はどうだ？　めったに着ない分、
真の新しい魅力を発見できるかもしれないぞ！","","How about kimonos? For seldom worn,
You might just discover a real new attraction!","","How about some traditional Japanese clothes? You'll
be able to see a new side of her that you rarely wear!"
"和服……！　思いつきませんでした！　普段と違った
かわいさもかっこよさも、両方ありそうですね！","","I didn't think of it! It's different from the usual.
It looks both cute and cool!","","Wafuku...! I couldn't think of anything like that. It looks cute and cool
in a different way than usual, but it seems to be both at the same time!!"
"さすがプロデューサー！　あ、でも、和服って
柄とか色、たくさんあるんですよね……？","","That's my producer! Oh, but kimonos?
Patterns and colors, lots of them. ......?","","That's our producer for you! Oh, but there are lots of
different colors and patterns in Japanese clothes..."
"そ、そういえば、そうだな。
確かに、俺もそんなに詳しくはないな……","","Well, come to think of it, yes.
You're right, I don't know that much about it either: ......","","Y-Yeah, now that you mention it...
I don't really know much about it myself..."
"そうだ！　紬や凛世にもアドバイスをもらって、
どんな和服にするか相談しよう！","","Yes! Get advice from Tsumugi and Rinyo,
Let's discuss what kind of kimono you would like to wear!","","Oh, I know! Let's ask Tsumugi and Rinze
for advice on what kind of kimono to wear."
"確かに、紬と凛世なら着物に詳しそうです！
ここはみんなの共同プロデュースで行きますか！","","Certainly, Tsumugi and Rinyo would know a lot about kimonos!
Shall we go with everyone's co-production here?","","Tsumugi and Rinze would know a lot about kimonos!
Let's all coproduce this place!"
"（迎えた収録。普段とギャップのある、
真の和服姿に、会場中は大いに盛り上がった！）","","(The recording of the event, which is a gap between the usual and the new one,
(The whole audience was so excited to see him in his true kimono!)","","(We're here for a recording session. It was so
different from usual, and the crowd loved it!)"
"（紬と凛世のアドバイスのおかげもあって、
結果的にルミナスの評判が上がったぞ！！）","","(Thanks in part to the advice of Tsumugi and Rinyo,
(And the luminous reputation has gone up as a result!)","","(Thanks to Tsumugi and Rinze's advice,
Luminous ended up gaining a reputation!!)"
"ここは……思いきり真の好きな路線で、
フリルがたくさんついた服はどうだ？","","Here at ...... I'm going to go the true favorite route to the fullest,
How about some clothes with lots of frills?","","This is my favorite line. How
about clothes with lots of frills?"
"プロデューサーも、そう思いますか！？
ですよね、ボクにはやっぱりフリルですよね！","","Producers think so, too!
Yes, I know, it's still a frill for me!","","Do you think so, too?!
I know, right? It's frilled for me!"
"よぉーし、こうなったら当日はとびっきりの１着で、
ボクのかわいい魅力をアピールしますよぉー♪","","Okay, I'm going to wear the best one on the day of the event,
I'll show off my cute charms!","","All right, now that it's come to this... I guess we can go all out and
show off my cute charm with just one outfit on the big day of school today!♪"
"（収録が始まり、フリル服を着用した真の姿に、
スタジオは盛り上がった）","","(The recording begins, true to form, wearing frilly clothes,
(Studio abuzz.)","","(The recording session begins, and the studio
gets excited to see you in your frills.)"
"（本人も満足し、周りからも好評で、
まずまずの収録になったぞ！）","","(He was satisfied with it and it was well received by the people around him,
(It's been a bad recording!)","","(She was satisfied, and everyone around her
loved it. This recording session went well!)"
"パンツスーツでびしっと決めるのはどうだ？
きっとスタジオも盛り上がるぞ","","How about a nice pants suit?
I'm sure the studio will have a blast.","","How about a pantsuit?
I'm sure the studio will be thrilled."
"パンツスーツですか？　いいですよ。いつも通りの
ボクのかっこよさ、アピールしてきますね","","Pantsuit? No, it's fine, as usual.
I'm going to go show off my coolness.","","Is that a pantsuit? Sure. I'll show
you my cool side, just like always!"
"（そして、迎えた収録。ショーが始まり、
スーツを着こなした真が颯爽と登場した……）","","（The show began,
(True dressed in a suit made a dashing appearance: ......)","","(And then, the recording session begins. The show
starts and Shin appears gallantly in his suit...)"
"（スーツ姿の真は、かっこいいと好評だったが、
ファッションショーコーナーでは浮き気味だった）","","(Although True in his suit was well received as a cool guy,
(I was a bit of a floater in the fashion show section.)","","(True to his suit, he was well-liked for being cool. But in
the fashion show section it felt like cheating on him...)"
"あえてここは普段着で行って、
みんなの意表を突くのはどうだ？","","Dare to wear normal clothes here,
How about we surprise everyone?","","Why don't we go in our normal
clothes and catch everyone off guard?"
"プロデューサー、ボクの話、聞いてました？
……まあ、やってみます","","Did you hear what I said, producer?
...... Well, I'll try.","","Hey, producer. Were you listening to me?
...Well, I'll give it a try."
"（収録が始まった。普段着で挑んだ真だったが、
ファッションショー的にＮＧだった……）","","(The recording began, though Makoto tried on normal clothes,
(It was a fashion show-esque NG: ......)","","(The recording session has begun. I've tried to wear normal
clothes, but the fashion show is out of my league...)"
"（他に着替えも無く、結局出番自体がカットに。
真も落ち込んでるし、申し訳ないことをした……）","","(There were no other clothes to change into, and in the end, the turn itself was cut.
(True is also depressed and I'm sorry ......)","","(I don't have any other clothes to change into, so in the end my appearance was cut short.
Makoto's depressed, so I feel bad...)"
"真、恋愛ドラマの出演オファーが来たぞ！","","True, you've been offered a role in a romantic drama!","","I-I've got an offer to appear in a love drama!"
"えっ、ぼ、ボクが……恋愛ドラマに！？
それってもしかしてあれですか！？","","What, I'm in a ...... romantic drama?
Could that be that one!","","Huh? I-I'm... in a love drama!
Could it be that!?"
"たとえば主人公のボクが異性からモテモテで、
『私、どうしよう～！』みたいな学園ものですかね？","","For example, the main character, Boku, is irresistible to the opposite sex,
Is it a school thing, like ""What am I going to do!","","For example, I'm popular with the opposite sex.
Is it a school like 『What should I do?!』?"
"いや。期待に添えなくて悪いけど、主役はもう、
別の事務所の男性アイドルが指名されてて","","No. Sorry for not living up to your expectations, but I'm already the star of the show,
A male idol from another office was nominated.","","No. I'm sorry to disappoint you, but a male idol from
another agency has already been nominated for the lead role..."
"そうなんですか……って、あれ？
そうなると、ボクはどういう役なんですか？","","Is that right, ......, huh?
If so, what role do you see me playing?","","I see... Wait, huh?
In that case, what kind of role am I supposed to play?"
"いくつか役の候補があるから、資料の中から
希望をなんでも伝えて欲しいそうだ","","I have several candidates for the role in the document.
They want you to tell them whatever you want.","","There are a number of candidates for the role, so he
wants you to tell him anything that's on your mind."
"やったー！
これはボクも気合いが入りますよぉ～！","","Yay!
I'm really getting into this!","","Yay!
I'm going to get fired up too!"
"……って、こんなにたくさん候補があるんですか！？
うわぁ、どうしよう。どの役がいいかな……","","There are so many candidates for ......!
Wow, what to do...which role would you like to play: ......","","...Wait, there's so many candidates!?
Whoa, what should I do? Which role would be best..."
"うーん……。プロデューサー、ボクが演じるなら、
どんな役がいいと思いますか？","","Hmmm ....... producer, if I were to perform,
What role do you think you would like to play?","","Hmm... What role do you think
I should play, producer?"
"そうだな。
この中で真がやるなら……","","
If true in this one: ......","","That's right.
If Mami is going to do it in here..."
"主人公の親友","","The protagonist's best friend","","The protagonist's best friend."
"恋敵のイケメン王子","","The handsome prince of the love interest","","The handsome prince of love."
"主人公の元カノ","","The protagonist's ex-girlfriend","","The protagonist's ex-girlfriend."
"主人公の取り巻き","","one's followers","","The protagonist's entourage"
"主人公の親友役はどうだ？
一生懸命なところが、真にも通じるものがあるぞ！","","How about playing the hero's best friend?
Your hard work is truly coming through!","","How about playing the main character's best friend?
There's something true about how hard you work!"
"ほ、ホントですか！？　へへっ、実はボクも
この役いいな～って思ってたんです♪","","Really? Hehehe, actually, so am I!
I was thinking, ""I like this role...","","R-Really?! Heheh, I was actually thinking
this role would be great too.♪"
"プロデューサーがそう言ってくれるなら、
せっかくだし思い切って挑戦してみます！","","If Producer says so,
I'm going to go out on a limb and give it a shot!","","If Producer says so,
I'll give it a shot!"
"『大丈夫だ、君がいいヤツだって知ってるからさ！
だから自信を持てって！』って台詞、いいですよね！","","Don't worry, I know you're a good guy!
I like the line, ""So be confident!","","『Don't worry, I know you are a good person!
I told you to be confident!' That was great, right?"
"（献身的な真の姿に、男女問わず感動の声が続出。
視聴率も上々で、またぜひと監督から連絡が来た）","","(The true figure of devotion has been moving to both men and women alike.
(The ratings were so good that the director contacted me to see if I'd be interested in doing it again.)","","(Her devotion to her true form moved everyone, man and woman alike.
The ratings were good, and the director contacted me again.)"
"真ならやっぱり、
ライバルのイケメン王子がはまり役じゃないか？","","If it's true, I knew it,
Isn't the handsome prince of the rivals a good fit?","","If that's true, then the
hottie prince must be in on it."
"確かにボクに向いてるし、盛り上がりそうですよね。
よーし、こうなったら気合い入れて頑張るぞ！","","It's certainly suited for Boku and looks like it will be a lot of fun.
All right, if this happens, I'm going to get fired up and go for it!","","It's definitely suited for me, so it seems like things would get exciting.
All right, now that it's come to this... I gotta get fired up and do my best!"
"『あんな奴なんかじゃなくて……俺にしろよ。
俺なら絶対、大事にする！』","","'Don't go with that guy, go with ...... me.
I would definitely take care of it!","","『He's not that kind of guy... Just me.
I'll take good care of it!』"
"って台詞、ちょっと恥ずかしいけど、
いつか言われてみたいですね……！","","I'm a little embarrassed by the line, ""I'm a little embarrassed,
I'd love to be told that someday. ......","","That's a bit embarrassing, but I want
to hear that from you someday!"
"（カッコよさ溢れる真の姿に、女性人気が爆発。
『次は王子を主人公に！』との声もあるようだ）","","(The true figure, full of coolness, exploded in popularity among women.
(Some are saying, ""Next time, make the prince the hero!"")","","(She's so cool that her popularity with women exploded.
Some say 『Next time, the prince will be our protagonist!』.)"
"この主人公の元カノ役はどうだ？
新しい路線の開拓ができるかもしれないぞ","","How about playing this hero's ex-girlfriend?
Maybe you can open up a new line of business.","","How about this protagonist's exgirlfriend?
You might be able to develop a new line of thinking."
"こ、この子かぁ……いろいろと癖が強そうだけど、
案外こういう役もありなのかな？","","This girl......... seems to have a lot of quirks,
Is this the kind of role I'm thinking of?","","Th-This girl, huh... She seems to have a lot of
strong habits. I wonder if she has this role too?"
"（元カノ役は小悪魔的なキャラで、真は新境地を
開きかけた……が、まだ少し早かったようだ）","","(The role of the ex-girlfriend is a devilish character, and true is a new frontier.
(...... about to open, but it looks like it's still a little early)","","(His ex-girlfriend was a devilish character, and Shin tried to open
up new frontiers for him... But it seems I'm still too early.)"
"まずは手堅く、主人公の取り巻きから
挑戦してみるのはどうだろう？","","Let's start with the main character's cronies.
How about a challenge?","","Why don't we start with the
protagonist and his entourage?"
"取り巻きですか……正直微妙ですけど、
やってみる価値はありますよね……？","","Are you a crony? ...... I'm honestly not very subtle about it,
It's worth a try. ......?","","Accomplices, huh? I'm not sure how to put it into words...
but they should be worth a shot at this point in time. Right"
"（真が目立ちすぎて、一時期話題にはなったものの、
ドラマの評判は賛否両論になってしまった……）","","(Although true was too conspicuous to be talked about for a while,
The drama has been met with mixed reviews (......)","","(The truth stood out so much that it became a topic of conversation for
some time, but the drama's reputation ended up being controversial...)"
