"ですが、今はルミナスの活動を優先するつもりです。
休日だからといって、時間を無駄にはできません","","However, I intend to prioritize Luminous activities for now.
Just because it's a holiday doesn't mean you can waste your time!","","However, I intend to prioritize Luminous' activities for now.
We can't waste time just because it is a holiday.",""
"……なあ、紬。
もう少し、気楽に考えたらどうかな？","","...... Hey, pongee.
Why don't you take it a little easier on yourself?","","...Hey, Tsumugi.
Why don't you take it a little easier?",""
"気楽に考える……。今の私の話を聞いていましたか？
そんな悠長なことをしている場合ではありません","","Take it easy ....... Did you hear what I just said?
This is not the time for such leisurely activities.","","Take it easy... Were you listening to me just now?
We don't have time for that.",""
"そうか……それじゃ、一緒に休むか。
俺と一緒なら、それも仕事のうちに入るだろ","","Well, ...... then, let's rest together.
If you're with me, that's part of the job.","","I see... Then, let's rest together.
With me, that's part of the job.",""
"ふたりで休むのが……仕事ですか？","","Is it a ...... job for the two of you to take a break?","","Is it your job... to rest together?",""
"成長のための休息だ。
仕事ってことでもいいんじゃないか？","","It's a rest for growth.
It could mean work, right?","","It's a break for growth.
I guess you could call it a job.",""
"あなたという方は……。
どこまでも気楽な性質で、うらやましいことです","","The person named you can be reached at .......
I am envious of your endlessly easy-going nature.","","You are...
It's an endlessly easygoing nature, and I envy it.",""
"（紬に正しい休息の取り方を教えるため、
カフェに誘ってみたが……）","","(To teach Tsumugi how to rest properly,
(I invited him to a cafe. ......)","","(I invited Tsumugi to the cafe so she could
teach her a proper way of resting, but...)",""
"……プロデューサー。
なぜ、ここに来たのですか……","","...... producer.
Why did you come here: ......","","...Producer.
Why did you come here...?",""
"なぜと言われても……。
カフェに来ることに、なにか問題あるかな？","","If you're asking why, please visit .......
Is there something wrong with coming to a cafe?","","I don't know why...
Is there a problem with coming to the cafe?",""
"カフェに問題があるとは思いません。
ただ……","","I don't think there is a problem with the cafe.
Just ......","","I don't think there is a problem with the café.
It's just...",""
"この前、アイドルは休むのも大事って話したよな。
とりあえず、近場で体験してもらおうと思って","","I told you the other day that it's important for idols to rest.
In the meantime, I thought I'd give you an experience in the neighborhood.","","The other day, I told you that it's important for an idol to rest.
For now, I'm going to have you experience it firsthand.",""
"……それで、私にカフェで休めというのですか","","...... and you want me to rest in a cafe?","","...So, you want me to rest at the cafe?",""
"まあ……そういうのも悪くないと思うんだけど、
ダメかな？","","Well, ...... I don't think that kind of thing is a bad idea,
No?","","Well... I don't think that would
be a bad idea. Is it okay?",""
"みなさんがレッスンしている時間に、
私だけ休んでいる場合ではないと思うのですが……","","At the time when everyone is having lessons,
I don't think I'm the only one taking a break. ......","","I don't think this is the time for me to be taking
a break while everyone else has lessons...",""
"紬はそういうけど、
俺はそうは思わないな","","That's what Tsumugi says,
I don't think so.","","Tsumugi says that,
but I don't think so.",""
"……なぜですか？","","...... Why?","","...Why?",""
"見ていてわかるんだよ。
俺は紬のプロデューサーだから","","I know it when I see it.
I'm a producer of pongee.","","I can tell just by looking.
I'm your producer, Tsumugi.",""
"……う、うちを見てる……？","","......U, are you looking at our ......?","","...H-He's looking at me...?",""
"ああ、アイドルが気づいていないことに、
目を配るのもプロデューサーの仕事なんだ","","Oh, that the idol is unaware,
It's Producer's job to keep an eye on things.","","Yeah, it's the job of a producer to keep an eye out
for things that their idol doesn't even know about.",""
"私が気づいていないこと……。
……それで、私になにをしろというのですか？","","What I haven't noticed: .......
...... So what do you want me to do?","","Something I hadn't noticed...
...So, what are you asking me to do?",""
"折角カフェに来たんだ、
なにか食べてゆっくりしよう","","I came to the café at the right time,
Let's get something to eat and relax.","","We came to the cafe, so let's eat
something and take it easy.",""
"これがメニューだけど、
スイーツが充実しているみたいだ。お勧めなのは……","","This is the menu, though,
They seem to have a good selection of sweets, I recommend ......","","This is the menu, but it looks like there's
a lot of sweets. I recommend...",""
"抹茶ぜんざい","","green tea zenzai","","Macha zenzai",""
"アイスモナカ","","iced monaca","","Ice Monaka",""
"チョコレートパフェ","","chocolate parfait","","Chocolate parfait",""
"ダブルハンバーガー","","double hamburger","","Double hamburger",""
"抹茶ぜんざいなんてどうだ？","","How about some green tea zenzai?","","How about some matcha zenzai?",""
"抹茶ぜんざい……すごくおいしそうですね。
濃厚な抹茶に浮かぶ、ほどよい甘さの白玉……","","Matcha Zenzai ...... looks so delicious.
A moderately sweet shiratama floating in rich matcha green tea. ......","","Maccha zenzai... It looks really delicious.
The rich matcha and the moderately sweet shiratama...",""
"粒あんのトッピングと、添えられたサクランボ……。
和の素材が集まった、和スイーツの定番ですね","","Topped with grains of sweet bean paste and served with cherries. ......
It's a classic Japanese sweet with a collection of Japanese ingredients.","","The toppings for the bean paste and a cherry on top...
It's a staple of traditional Japanese sweets.",""
"おお、さすが紬……。
甘味の話になると活き活きとするな","","Oh, as expected, .......
You're so lively when you talk about sweetness.","","Wow, that's Tsumugi...
When you talk about sweets, it's really lively.",""
"わ、私はただ、プロデューサーに勧められたものの、
感想を述べただけです……！","","Wow, I just, although Producer recommended it,
I was just expressing my opinion. ......","","I-I was just saying what the
producer told me to say!",""
"……せっかくですから、抹茶ぜんざいにします。
プロデューサーのお勧めを無下にもできませんから","","...... Since we are here, I will make green tea zenzai.
I can't turn down a producer's recommendation.","","...I'll have some matcha zenzai.
I can't turn down a producer.",""
"アイスモナカなんてどうだ？　あんこも入っていて、
アイスとのハーモニーが美味しそうだぞ","","How about an ice cream monaka, with some anko (sweet bean paste) in it?
You're going to love the harmony with the ice cream.","","How about some ice monaka? It's got sweet red bean paste
in it, and the harmony with that cream looks delicious.",""
"和と洋のハーモニーですか……。
はい、とても気になります","","Is it a harmony of Japanese and Western styles? ......
Yes, I'm very curious.","","Harmony between Japanese and Western...
Yes, I'm very curious.",""
"それはよかった。
紬なら気に入ってくれるんじゃないかと思ったんだ","","That was good.
I thought Tsumugi would like it.","","That's good to hear.
I thought Tsumugi might like it.",""
"……甘味は好きですから。ですが、
他にもおいしそうな甘味がありそうです……","","...... because I like sweetness,
There may be other delicious sweet treats: ......","","...I do like the sweetness. But, there seems
to be other delicious sweets too...",""
"ああ、好きなものを頼むといい。
はい、メニュー","","Oh, you can order whatever you like.
Yes, menu","","Yeah, order whatever you like.
Here's the menu.",""
"……ありがとうございます。
では、こちらを……","","
Now, here's the ......","","...Thank you very much.
Then, this way...",""
"スイーツといえば、
王道のチョコレートパフェなんかどうだ？","","Speaking of sweets,
How about a chocolate parfait?","","Speaking of sweets, how about
a classic chocolate parfait?",""
"おいしそうなチョコレートパフェですね。
ただ、他に気になるメニューが……","","That looks like a delicious chocolate parfait.
However, there is another menu item that I'm interested in: ......","","What a delicious-looking chocolate parfait.
But there's something else on the menu that catches my eye...",""
"そうなのか？","","Is that so?","","Is that so?",""
"はい……。
今は和のスイーツにしようかと……","","
Now I'm thinking of making Japanese sweets: ......","","Yes......
For now, I'm thinking of making Japanese sweets...",""
"そうだったのか……。それなら好きなものを
頼むといい。はい、メニュー","","I didn't know that. ....... Then I like it.
Yes, the menu.","","I see... Then order whatever
you like. Here, the menu",""
"スイーツじゃなくて、ハンバーガーにするか？
それもダブルの大盛りのやつ","","Would you like to have a hamburger instead of a sweet?
And a double large one at that.","","Should we have hamburgers instead of sweets?
And a double large.",""
"大盛りのハンバーガー……あなたはバカなのですか！
スイーツがお勧めと言ったはずでは？","","Large hamburger ...... are you an idiot?
Didn't I say that sweets were recommended?","","A large hamburger... Are you an idiot?!
Didn't sweets recommend it?","Large burgers ... are you an idiot? I
thought I told you that sweets were the way to go?"
"ん？　もしかして、今のはダジャレ……？","","Hmm? Perhaps that was a pun ......?","","Hm? Was that supposed to be a pun...",""
"……バカ……バーガー……！
だ、駄洒落なんかではありませんっ！　","","...... stupid ...... burger ......!
No, it's not a pun!","","...Idiot... Burgers!
Th-This isn't a pun!",""
"はぁ……。さっき、メニューに
甘味が見えたので、私はそれを……","","Huh. ....... I just went to the menu.
I could see the sweetness in it, so I ......","","Hah... I saw something sweet on the
menu earlier, so that's what it was.",""
"ふぅ……ごちそうさまでした","","Phew ...... thanks for the food!","","Phew... Thanks for the food.",""
"抹茶ぜんざい、おいしかったか？","","Did you enjoy the matcha zenzai?","","Did the matcha zenzai taste good?",""
"はい。……すごく美味しかったです","","Yes. ...... It was so delicious!","","Yes... It was really delicious.",""
"やっぱり、紬は
リラックスしているときのほうが、かわいいな","","After all, pongee is
You're cuter when you're relaxed.","","Tsumugi is cuter when
she's relaxed.",""
"か、かわいい……！？　あ、あなたは、
急に私をからかって、なにが楽しいのですか？","","Ka, cute ......! Oh, you,
What's the fun in suddenly making fun of me?","","C-Cute...?! Wh, what's so fun about you
suddenly making sport of me like that.",""
"からかってるわけじゃないぞ。休憩することで、
心身を落ち着けることが大切だって話だ","","I'm not kidding about taking a break,
I'm talking about calming your mind and body.","","I'm not teasing you. I was just saying that it is
important to take a breather and calm down, mentally or physically",""
"……いただいたものは、とてもおいしかったです。
ですが、それとこれとは話は別です！","","The one we received from ...... was very good.
But that is not the same thing!","","...The food you gave me was very delicious.
But that's a different story!",""
"（ちょっと、天邪鬼な言い方だけど……。
さっきの笑顔が全てを物語っているな……）","","(Hey, heaven forbid, .......
Your smile earlier says it all (......).","","(That's a bit of an impish way to put it, but...
That smile just now tells me everything...)",""
"（紬がダンスレッスンスタジオで、
自主レッスンをしていると聞いてやって来た……）","","(Tsumugi is a dance lesson studio,
(I came here when I heard you were giving a self-guided lesson: ......)","","(I heard that Tsumugi was taking independent lessons
at the dance studio, so here we are...)",""
"（最近は、前ほど無茶なレッスンはしなくなったと
聞いているけど……）","","(Recently, he said, he doesn't give as many reckless lessons as he used to.
(I'm listening but ......)","","(I've heard that your lessons have
been less reckless than before...)",""
"いち、に、さん、し……
いち、に、さん、し……ここで、ターン……！","","One, Two, Three, Four ......
One, two, three, four ...... here, turn ......!","","One, two... three.
One, two... three. Here's your turn—!",""
"（……うん。
以前よりも、動きが良くなっている）","","(...... yeah.
(It's moving better than it used to.)","","(...Yeah.
They're moving better than before.)",""
"自主レッスン、お疲れ様。
ずいぶん熱心にやってるみたいだな","","Thanks for the voluntary lesson.
You seem pretty dedicated to it.","","Good work with your independent lesson.
Looks like you're really into this.",""
"あ……お疲れ様です……。
今日もまた、見学にいらしたのですか？","","Oh ...... thanks for your help .......
Did you visit again today?","","Ah... Good work today.
Are you here to observe again today?",""
"ああ、まあな。少し紬のことが
気になったから来てみたんだけど……","","Yeah, well, I've been thinking about Tsumugi a little bit.
I came here because I was curious: ......","","Yeah, kind of. I was a little
worried about Tsumugi...",""
"気になること……ですか？
なにか用件があるのでしたら言ってください","","Are you interested in ......?
Please let me know if there is something I can do for you.","","Something on your mind?
If there's anything you need, please let me know.",""
"自主レッスンに励むのはいいけど、
あまり無理はしないようにな","","I don't mind working hard on my independent lessons,
Don't take it too hard.","","It's fine to focus on your independent
lessons, but don't push yourself too hard.",""
"……心配していただき、ありがとうございます。
ですが、無理はしていません","","Thank you for your concern about .......
But I'm not pushing it.","","...Thank you for worrying about me.
But I'm not pushing myself.",""
"分かっているのならいいんだけど……。
でも、息抜きも大事だってこと忘れないようにな","","I hope you know what you're doing. ......
But don't forget that it's important to let off steam.","","It's good that she knows, but...
But don't forget to take a breather.",""
"はい。休息の大切さは、
プロデューサーから教えていただきましたから……","","Yes, the importance of rest,
Because Producer told me about it: ......","","Yes. Producer taught me
the importance of rest...",""
"あれ以来、日々のレッスンでも、
動きが軽くなってきたように思えます……","","Since then, even in daily lessons,
The movement seems to be getting lighter: ......","","Ever since then, I've been able to move
more easily during my daily lessons...",""
"ああ。さっきのレッスンを見ていて、
俺も同じように感じたよ","","Yeah, I was watching the lesson earlier,
I felt the same way.","","Yeah. When I saw your lesson earlier,
it made me feel the same way too...",""
"だからこそ、今は体を動かしておかないと
いけないのです……","","That's why we need to get moving now.
You shouldn't: ......","","That's why I have to
move my body for now...",""
"うん？
どうしていけないんだ？","","Hm?
Why not?","","Hm?
Why can't I?",""
"え、えっと……。
そ、それはうちの……","","Let's see, let's see. .......
Well, that's our ......","","U-Um......
Th-That's our...",""
"と、とにかく私がレッスンに励むのは、
あなたにとっても、好都合なのではありませんか？","","And anyway, I'm working hard on my lessons,
Wouldn't it be expedient for you as well?","","A-Anyway, isn't it convenient for you
that I have to focus on my lessons?",""
"俺にとっても好都合？
ますます、理由が分からなくなってきたが……","","Is it good for me?
More and more, I'm not sure why, but ......","","Good for me, too?
I don't know why anymore, but...",""
"う、うちのことは大丈夫なので、
放っておいてくれませんか？","","U, we are fine with our house,
Will you leave me alone?","","I-I'll be fine, so
could you leave me alone?",""
"（放っておいてと言われてもな……。
俺が出来ることといえば……）","","(Even if they tell you to leave them alone. ......
The best I can do is ......)","","(Even if you tell me to leave her alone...
There's only one thing I can do...)",""
"見守る","","watch over","","Watch over her",""
"指導をする","","Guidance.","","I'll teach you.",""
"一緒に
レッスンをする","","together (with)
Lesson.","","We'll take
lessons together.",""
"いや、ちゃんと見守るよ。
紬を放っておくなんてできないからな","","No, I'll look after it properly.
I can't just leave the pongee alone.","","No, I'll be watching over you.
I can't leave Tsumugi alone.",""
"は、はい。分かりました。ですけど……。
ずっと見られているのは、何だか恥ずかしいです","","Yes, I understand, but please visit .......
It's kind of embarrassing to be watched all the time.","","O-Okay. I understand, but...
It's kind of embarrassing to be watched all the time.",""
"恥ずかしい？
いつもやっていることだと思うけど？","","Embarrassed?
I guess that's what we always do, right?","","Embarrassed?
Isn't that what you do all the time?",""
"な、何でもありません……！
とにかく私は、レッスンを続けさせてもらいます！","","Nah, it's nothing. ......
Anyway I will let the lesson continue!","","I-It's nothing!
Anyway, I'm going to continue with my lesson!",""
"そこまでレッスンに熱心なら、
俺が指導をしようか？","","If you are that dedicated to your lessons,
You want me to give you some guidance?","","If you're that passionate about your lessons,
should I be the one to teach?",""
"そ、それは結構です！　先ほどトレーナーさんから、
特別メニューを教えていただきましたので","","Well, that's fine! From the trainer just now,
We were given a special menu to learn about.","","Th-That's fine! The trainer just
told me about the special menu.",""
"特別メニュー？
どんなメニューを組んでもらったんだ？","","Special menu?
What kind of menu did you have them put together?","","Special menu?
What kind of menu did you put together?",""
"ええっと、それは……と、とにかく！
私はレッスンに集中させてもらいます！","","Um, it's ...... and anyway!
Let me concentrate on my lesson!","","Umm, that's... A-Anyway!
I'll focus on the lesson!",""
"俺も一緒にレッスンをするぞ！","","I'm going to give you a lesson with me!","","I'm going to have a lesson with you!",""
"……無理をしないようにと、私に言いましたよね。
無理をしているのは、プロデューサーの方では？","","You told me not to take it easy on .......
Isn't it Producer who is overreaching?","","You told me not to push myself too hard.
Isn't Producer pushing himself too hard?",""
"確かに。みんなが受けているようなレッスンを、
俺が出来るのか不安だな……","","Sure...lessons like everyone else is getting,
I'm not sure I can do it. ......","","▁Indeed. I'm worried about whether or not it will be possible
for me to take lessons like everyone else is taking, though",""
"あの……。とにかく私は、
レッスンを続けさせていただきますので……","","That ....... anyway I am,
We will continue our lessons at ......","","Um... In any case, I'll
continue with my lessons.",""
"（その後も、紬の自主レッスンは続き……）","","(After that, Tsumugi's independent lessons continued: ......)","","(Tsumugi's independent lessons continue after that...)",""
"はぁ、はぁ、はぁ……。
このぐらいで大丈夫でしょうか……","","Ha, ha, ha. .......
Is this about right ......","","*pant*...
I wonder if this much will be enough...",""
"紬、ちょっと頑張りすぎだ。
今日はこのくらいにしておこう","","You're trying a little too hard, Tsumugi.
I'll leave it at that for today.","","Tsumugi, you're trying too hard.
Let's call it a day.",""
"はい、そうさせていただきます……。
お付き合いくださり、ありがとうございました","","Yes, we will do so. ......
Thank you for your time.","","Yes, I'll do that...
Thank you for hanging out with me today, I'm really grateful to have your help in this matter.","Yes, I will do so. ......
Thank you for spending your time with me!"
"最後の方、動きのキレはさらに良くなったと
思うけど、これじゃあ、休息の意味がないぞ","","Toward the end, the sharpness of the movement was even better.
I guess, but this doesn't make any sense, then, to rest.","","At the end, I think you've gotten even sharper in your
movements. But there is no point resting like this!","I think your movements improved even more towards the end,
but with that pace, there's no meaning to taking a rest."
"私の動き、よくなってましたか……？
これで元の体に……よかった……","","Was my movement better ......?
This is the original body ......Good ......","","Did my movements get better...?
I'm glad... my body is back to normal now.",""
"元の体？
もしかして、どこか体の調子が悪いのか？","","The original body?
Perhaps there is something wrong with your body?","","Your original body?
Could it be that she's not feeling well?",""
"…………！
な、何でもありません。気にしないでください","","............!
Nothing, never mind.","","......!
N-Nothing. Don't worry about it!",""
"気にしないでって、言われても……。
なにか体のことで心配があるんだろう？","","Don't worry about it, I've been told. ......
You're worried about something physical, aren't you?","","Don't worry about it...
You're worried about your health, right?",""
"紬、はっきりと教えてくれないか。
なにか不安なことや悩みがあるなら話してほしいんだ","","Pongee, please tell me clearly.
If you have any concerns or worries, please talk to me.","","Tsumugi, can you tell me clearly? If there's anything
you have that worries or concerns about, I want to hear them.",""
"俺に言いにくいことだったら、
ルミナスの仲間に相談してみるとか……","","If it's something you don't feel comfortable telling me,
You could talk to your Luminous friends about it: ......","","If it's hard for you to talk about, maybe
we should ask one of your friends...",""
"……太ったんです","","...... I've gained weight.","","...I've gained weight.",""
"……え？","","","","...Eh?",""
"先日、甘味を食べすぎた分、
少し太ってしまったので体を動かしているのです！","","For eating too much sweet food the other day,
I've gained some weight and I'm working out!","","I ate too much sweet the other day, so now that my
body's gained a little weight...I have to exercise!",""
"えっ……。
ああ、そういうことだったのか","","
Oh, that's what I meant.","","Huh...?
Oh, so that's how it is.",""
"な、なんて軽薄な……！","","What a frivolous ......!","","H-How frivolous...!",""
"あなたはプロデューサーなのですから、
もっとアイドルのことを考えて発言をするべきです","","You are Producer,
You should think more about your idol and make your statements.","","You're a producer, so you should
be more considerate of your idols.",""
"……そうだな。ごめん、ごめん","","...... yeah, sorry, sorry.","","...Yeah, you're right. Sorry about that...",""
"（うーん……。紬の些細な反応や行動に、
もっと気をつけるべきだったな……）","","(Hmmm ....... to the trivial reactions and actions of the pongee,
(I should have been more careful. ......)","","(Hmm... I should have been more careful
about Tsumugi's reactions and actions.)",""
"（事務所で紬と軽い打ち合わせをしていると……）","","(I'm having a light meeting with pongee in my office ......)","","(Tsumugi and I are having a light meeting 
at the office...)",""
"にょわー☆　Ｐちゃんに紬ちゃん！
今日もおにゃーしゃー！","","Nyowa☆ P-chan and Tsumugi!
Onyasha today!","","Nyowaa☆ P-chan and Tsumugi!
Today's another great day!",""
"あっ、諸星さん、お疲れ様です","","Oh, Mr. Morohoshi, thank you for your time.","","Hello, Moroboshi.",""
"お疲れ、きらり","","Good work, Kirari.","","Good work, kirari.",""
"おっつおっつ～☆
それじゃ、まったにぃ～♪","","Oh, hey, hey, hey!
Well, then, mata ni~♪","","Pop, pop!☆
See ya later, bye!♪",""
"ぱっと現れて、いつもの挨拶をして、
さっと去っていかれましたね……","","Show up quickly and say the usual greetings,
You left quickly: ......","","He appeared out of nowhere, greeted
us as usual and left...",""
"ああ、そうだな。でも、元気いっぱいなのが、
きらりのいいところだよな","","Oh, yes, but full of energy,
That's the nice thing about Kirari.","","Yeah, you're right. But the best part about being full of energy is that it makes me feel like
I have a lot on my plate with this whole thing going down for good measure or something","Yeah, that's true. But Kirari's lively and 
energetic nature is one of her charming qualities."
"あれが、個性……
というものなのでしょうか……","","That's the personality ......
Is that what it is called ......","","So that's her Quirk...
I wonder if that's the case...",""
"そうだな。慣れないと少し驚くけど、
アイドルとしては大きな武器だと思う","","Yes, it's a little surprising if you're not used to it,
I think it's a great weapon for an idol.","","Yeah. I'm surprised when you get used to it,
but this is a big weapon for an idol like me!","Yeah, that's right. It might be a bit surprising
at first, but as an idol, it's a big asset, I think."
"……やはり、際立った個性を見ると、
なにかを考えさせられる気持ちになります","","......As I said, when I see a distinctive personality,
It makes me think about something.","","When I see your unique personality,
it makes me think about something.",""
"最近は、適度に休息をとることで、
少しだけレッスンに余裕ができましたが……","","These days, it's all about getting the right amount of rest,
I've got a little room for a few more lessons. ......","","Lately, I've been able to spare a bit of
time for my lessons by taking breaks.",""
"私にも個性があれば、
もっと活動の幅を広げることができるのでは、と……","","If only I had some personality,
We could expand our activities more. ......","","If I had my own unique personality, maybe we
could expand our activities even further...",""
"うん？　紬は今でも十分、
個性豊かなアイドルだと思うけど","","Yes? Tsumugi is still good enough,
I think you're an idol with a lot of personality.","","Hm? I think Tsumugi's still
a pretty unique idol.",""
"私が個性的……？　
あなたはなにを根拠にそのようなことを……！","","Do you think I'm unique ......?
On what basis do you say that ......!","","I'm unique...?
Why would you do such a thing?!",""
"私自身、個性よりまず、歌やダンスの実力を
身に着けるべきなのは分かっています……","","I, myself, am more interested in your singing and dancing ability than your personality.
I know I should wear it. ......","","I know that you need to learn singing and dancing
first, rather than unique trait...","I understand that I should worry about developing my
singing and dancing skills over my unique trait."
"い、いや、そういうわけじゃないんだ。
紬の個性的なところは……","","No, no, it's not like that.
The unique thing about pongee is that it is ......","","N-No, that's not it.
Tsumugi's unique trait is...",""
"感受性","","sensitivity","","Sensitivity",""
"金沢弁","","Kanazawa dialect","","Kanazawa dialect",""
"三味線","","shamisen","","Shamisen",""
"豊かな感受性だと思う。庭園が好きだったり、
他のアイドルには無い個性だと思うぞ","","I think he has a rich sensitivity; he likes gardens and so on,
I think it's a personality you won't find in any other idol.","","I think it's a very sensitive thing. You like the garden, and you have
unique quirks that no other idol would be able to find in such places!","I think you have a rich sensitivity. Your love for 
gardens and all make you stand out among other idols."
"私の感受性……。
なるほど、そういう考えもあるのですね","","My sensitivity. .......
I see, that's one way to think about it.","","My sensitivity...
I see. So that's one way of thinking about it, too",""
"その紬の個性を武器にして、ルミナスの活動を
後押ししてくれることを期待しているぞ！","","Luminous activities with its pongee personality as a weapon.
I'm hoping you can give us a push!","","I'm counting on you to use your
Quirk as a weapon and support Luminous!",""
"はい。……あの、庭園好きであることを
どのようにアイドルに生かせばいいのでしょうか","","Yes. ...... that you are a garden lover.
How can I make use of this in my idol?","","Yes. ...Um, how should I let an idol take
advantage of the fact that she likes gardens?",""
"庭園がないところでは、
あまりお役に立てないのでは……","","Where there are no gardens,
I'm afraid I can't be of much help: ......","","I don't think we can be of much
use without the garden...",""
"金沢弁で話すことかな。不思議と、気持ちが
ストレートに伝わる感じがするんだ","","I wonder if it is to speak in Kanazawa dialect.
I feel like it comes straight from the heart.","","I guess it's something to talk about in Kanazawa dialect.
Strangely enough, my feelings are being conveyed so directly...",""
"う、うちはそんなつもりで話しとらんげん！","","I didn't mean it that way!","","I-I didn't mean it like that!",""
"……うん。やっぱり個性的だ","","...... Yeah, it's still unique.","","...Yeah. You really are unique, aren't you?",""
"うう……なんだか、プロデューサーの策略に
まんまと乗せられた気分です……","","Ugh ...... what a producer's ploy!
I feel like I've been taken for a ride. ......","","Ugh... I feel like Producer's
playing right into my hands.",""
"それに、方言だけで個性というのも、
おかしいような気がします……","","Besides, it's not just about dialects, but also about personalities,
It sounds crazy: ......","","And I think it's a bit strange that you
can only speak in your own dialect...",""
"ずばり、三味線だ！","","The three-stringed Japanese guitar, of course!","","It's Shamisen!",""
"……あなたは、私を三味線アイドルに
仕立てようとしているのですか？","","...... you make me a shamisen idol
Are you trying to tailor it?","","...Are you trying to make
me into a Shamisen idol?",""
"そ、そういう意味じゃないんだ……。
ファッション同様、目に見える個性だろ？","","Well, that's not what I meant. ......
It's a visible personality, just like fashion, right?","","Th-that's not what I meant...
Like fashion, it's a visible Quirk.",""
"三味線は、演奏するものであって、
ファッションではありません……","","The shamisen is something to be played,
Not in fashion. ......","","Shamisen is something you
play, not a fashion statement...",""
"やはり、私に個性なんて……","","After all, I have no personality. ......","","I really don't have a personality...",""
"そんなことないよぉ♪　紬ちゃんもきゃわいくて
個性たっぷりの、素敵なアイドルだゆ☆","","That's not true... Tumugi-chan is cute too.
A wonderful idol with a lot of personality.","","That's not true! Tsumugi-chan is also a wonderful
idol with lots of personality.☆",""
"も、諸星さん！？","","Morohoshi-san!","","Moroboshi?!",""
"き、きらり……","","Ki, Kirari ......","","G-Glittering...",""
"にょわっ！
お、おどろかせてごめんね","","NyowoWow!
Oh, sorry to scare you.","","Nyowah!
I-I'm sorry for scaring you.",""
"盗み聞きするつもりはなかったんだけど、紬ちゃんと
Ｐちゃんのお話、ちょこっと聞いちゃった","","I didn't mean to eavesdrop, but with Tsumugi.
I heard a little bit of P-chan's story.","","I didn't mean to eavesdrop, but we
overheard a little bit about Tsumugi and P-chan.",""
"紬ちゃんは、きらりんがもってないもの、
い～っぱいもってるにぃ♪","","Tsumugi is what Kirarin doesn't have,
I'll have plenty.","","Tsumugi-chan has a lot of things that you don't have, broskiiis. A
whole buncha stuff I can never get my hands on in the first place ♪",""
"え……？","","What, ......?","","Huh...?",""
"たとえば、サラサラでツヤツヤのロングヘア―☆
紬ちゃんにバッチシお似合いで、きゃわいいなって♪","","For example, long, silky, shiny hair.
It suits Tsumugi perfectly and is so cute.","","For example, long hair that's silky smooth and glossy☆
I was just thinking that it'd be nice if Tsumugi-chan looked good on you.♪",""
"それに真面目なところも～、おしとやかなところも、
すっごく紬ちゃんって感じで、素敵だよぉ～☆","","And the serious part - and the graceful part,
It's just like Tsumugi, so nice!","","And your seriousness and graceful side are just like
Tsumugi-chan's. It makes you look so wonderful, too!☆",""
"ああ、紬の個性もちゃんとあるんだ。
だから、もっと自信を持てばいい","","Oh, and the pongee has a proper personality too.
So you should be more confident.","","Yeah, Tsumugi has her own personality.
So you should be more confident.",""
"……ありがとうございます","","Thank you ......","","...Thank you very much.",""
"今日、ふたりに言われたことで、
少しだけ、自分に自信が持てた気がします……","","By what two people said to me today,
I feel a little more confident in myself. ......","","I feel a little more confident now that you've said it to me today,
both of them. That makes things easier on my own two feet...",""
"（……紬も素直に受け入れてくれたようだ。
この絶妙な律儀さが紬の一番の個性なんだろうな）","","(It seems that ...... Tsumugi also accepted it honestly.
(This exquisite lawfulness is probably the most unique thing about pongee.)","","(...Tsumugi seems to have accepted it.
This perfect politeness is probably Tsumugi's greatest Quirk.)",""
"（打ち合わせ先から、事務所に帰るところだが……。
こんな時間なのに人でいっぱいだ）","","(I'm on my way back to the office from a meeting at .......
(It's full of people, even at this hour.)","","(I was heading back to the office after our meeting, but...
It's late, and there are so many people.)",""
"………………","","………………","","..................",""
"どうした紬？","","What's the matter, pongee?","","What's wrong, Tsumugi?",""
"い、いえ……。少々、人の流れが激しすぎて、
とまどってしまって……","","No, no, ....... The flow of people is a little too intense,
I'm so confused. ......","","N-No, it's just... The flow of people was so intense
that I lost my composure for a moment there",""
"無理しなくていいぞ。
疲れてるのなら、どこかで休んでいこう","","You don't have to.
If you're tired, let's go rest somewhere.","","You don't have to force yourself.
If you're tired, we can rest somewhere.",""
"もう、大丈夫です。
少し、困惑してしまっただけですから……","","It's all right now.
I'm just a little confused, that's all. ......","","It's all right now.
I'm just a little confused...",""
"ただ……こっちの人たちは
なんだか、ひしめき合っていますね……","","Just ...... over here people.
It's kind of a clusterfuck: ......","","It's just...the people over here seem
to be really crowded together.",""
"交通の便もいいし、都会には人が集まるからな。
それに繁華街のど真ん中だ、人も自然と多くなるよ","","Traffic is good, and people are attracted to the city.
Plus, it's right in the middle of downtown. There's naturally going to be a lot of people.","","It's convenient for transportation, and people gather in the city.
And it's in the middle of a business district, so naturally there are more people.",""
"……それは、こちらの都会と呼ばれる場所にだけ、
人が多く集まってくると言いたいのですか？","","...... That's only in what we call the city here,
Are you trying to say that it attracts more people?","","Are you implying that only people
gather in this place called the 'city'?",""
"単純に人の行き交いが多いだけで、
賑わっているのとは意味が異なると思いますが","","Simply because there are so many people coming and going,
I don't think it means the same thing as being crowded.","","I think it's different from just
having a lot of people coming and going.",""
"確かに、そうだな……。
ゴメン、変な意味で言ったわけじゃないんだが","","Sure, you're right. ......
Sorry, I didn't mean it in a weird way.","","Yeah, that's true...
Sorry, I didn't mean it in a weird way.",""
