"……お、あれは……甘奈じゃないか？
おはよう、甘奈","","......Oh, isn't that ...... Amana?
Good morning, Amana.","","...I-Isn't that... Amana?
Good morning, Amana.",""
"なるほど、そのための練習がしたいんだな。
俺も全力で相手をするぞ！","","I see, you want to practice for that.
I'll do my best to deal with them too!","","I see. So that's what you want to practice for, huh?
I'll fight you with all my might!",""
"じゃーんけーん……","","Janken: ......","","Rock, paper...",""
"勝ちに行く","","go for the win","","I'm going to win.",""
"あいこにする","","do with favor (favour)","","We'll call it even.",""
"勝ちを譲る","","concede victory","","I'll give you the win.",""
"ポンッ！
俺が勝ったのはいいが……これで練習になったのか？","","Ponk!
I won, but ...... is this what you've been practicing?","","Plop!
It's good that I won, but... is this practice?",""
"うん！　真剣勝負してくれたおかげで、勝ちに行く
オーラ？　みたいなのが、分かった気がするよ！","","Yeah! Thanks for the serious competition, I'm going to win.
I think I know what it's like!","","Yep! Thanks to your match, I feel like you've
got the aura of someone going for victory now.",""
"（……少し大人げなかった気もするが、結果的には、
甘奈に自信がついたみたいだし、よかったな）","","(...... I feel like it was a little immature, but as it turns out,
(Good for Amana for gaining confidence.)","","(...I feel like I was being a bit immature, but in the end
you seem to have gained some confidence. That's great!)",""
"ポンッ！
あいこか……勝負がつかなかったな","","Ponk!
Aikoka...... didn't win the game.","","Plop!
So we're even, huh? I guess the match was over for me after all.",""
"いい勝負だったってことだね。
プロデューサーさん！　また練習相手、お願いね！","","So it was a good match.
Producer! I'm looking forward to having you as my practice partner again!","","That means it was a good match.
I'm counting on you to be my practice partner again, Mr. Producer!",""
"（甘奈のやる気は上がったみたいだし、
結果オーライかな）","","(Amana's motivation seems to have increased,
I guess it all worked out.)","","(It seems like Amana's motivation has risen,
so I guess everything worked out in the end.)",""
"ポンッ。
よしよし、甘奈の勝ちだな","","Ponk.
Okay, okay, Amana wins.","","Plop.
There, there. You win!",""
"……プロデューサーさん、今わざと負けなかった？
手加減したらダメだよ～","","...... producer, didn't you just lose on purpose?
Don't go easy on him!","","...Did Producer lose on purpose just now?
Don't go easy on me!",""
"（手を抜いたことが、甘奈にバレてしまった……。
甘奈はすこし不満そうだ、対応を間違えたな……）","","(Amana found out that I had cut corners. ......
Amana seems a little frustrated, you handled it wrong. ......)","","(Amana found out that I'd gone easy on her...
Amana seems a bit displeased. I guess that's the wrong way to deal with her...)",""
"（甘奈の仕事終わり、
気分転換を兼ねて出かけることにした……）","","(Amana's end of work,
I decided to go out for a change (......)","","(After Amana's work, I decided to
go out for a change of pace...)",""
"（もうこんな時間か……。
甘奈も楽しんでくれたようだな）","","(Is it that time already? .......
(I see Amana enjoyed it as well.)","","(It's already this late...
Looks like you enjoyed it too, huh?)",""
"プロデューサーさん、今日は楽しかったー♪
また今度、一緒に気分転換しようね☆","","Producer, I had a great time today!
Let's change the mood together some other time.","","Producer had a lot of fun today.♪
Let's have a change of pace sometime.☆",""
"今日は素敵なところに連れて行ってくれて
ありがとー☆　甘奈、すごくドキドキしたよ！","","You took me to a wonderful place today.
Thanks ☆ Amana, I was very excited!","","Thank you for taking me to such a wonderful
place today☆ I was so excited, Amana!",""
"（ブティックのキャンペーン企画の仕事で、
甘奈とブティックにやってきた）","","(For a campaign planning job for a boutique,
(I came to the boutique with Amana)","","(I came to the boutique with
Amana for a campaign project.)",""
"……！　おしゃれな服がめっちゃいっぱい……！
これ、ぜーんぶ使っていいの！？","","......! There are so many fashionable clothes at ......!
You can use all of this!","","...! There's so many fashionable clothes...
Is it okay to use all of these?!",""
"ああ、今日の企画は『甘奈のオススメコーデ☆』が
テーマだからな。甘奈のコーデを紹介しよう","","Oh, today's project is ""Amana's Recommended Codes☆"".
That's the theme...here's some of Amana's coords.","","Yeah, 『Amana's Recommended Coat☆』 is the theme for
today's event. Let me introduce you to Amana and her outfit!",""
"やったぁ！
えへへ、どんなのにしよっかなぁ☆","","Yay!
Hehehe, what should I make?","","Yay!
Hehe, what should I do?☆",""
"……あ！　このブラウスかわいー！
トレンドも押さえてるし、色々と合わせやすそう！","","...... Oh! This blouse is so cute!
It's on-trend and easy to match with many other things!","","...Ah! This blouse is so cute.
We've got a hold on the trends, and it looks like we can keep up with them in various ways!","...Ah! This blouse is so cute! 
It's got trends, and it's easy to match!"
"こっちは甜花ちゃんが着たら似合いそう……！
あの帽子と一緒に……うん！　絶対かわいー！","","This one would look good if Tetuka wore it. ......
I'm with that hat: ...... Yeah! Absolutely adorable!","","I bet it'd look great on her...!
With that hat... Yeah! She's definitely cute.",""
"あっちは和柄だね。すっごく綺麗だけど
あんまりそういうコーデやらないから……できるかな","","The other side has Japanese patterns, though they are very beautiful.
I don't do that kind of coding very often, so I wonder if I can ......","","They have a Japanese design. It's really pretty, but I don't
wear that kind of outfit very often... Maybe you can do it?",""
"あ、子ども用の服もあるんだ！　小さいサイズなのに
デザインもしっかりしてて、いい感じ！","","Oh, they have clothes for kids, too! They're small sizes.
It's well designed and nice!","","Oh, they have children's clothes too!
They were small but the design was good.",""
"けど、これだけ種類があると、迷っちゃうなぁ。
プロデューサーさんは、どんなコーデがいいと思う？","","But with so many different kinds, I'm not sure what to do.
What do you think Producer should coordinate?","","But with this many different kinds, I'm not sure what to do.
What kind of outfit do you think Producer would like?",""
"そうだな……。
甘奈の長所を活かせるコーデというと……","","
A cord that can take advantage of Amana's strengths is ......","","That's true......
The outfit that makes use of Amana's strong points...",""
"甜花に似合うコーデ","","Codes suitable for beetroot flowers","","A coat that would look good on a Tenka.",""
"今時のＪＫコーデ","","JK Codes of the moment","","Modern JK Code",""
"子ども向けのコーデ","","Codes for children","","Children's outfit",""
"和風コーデ","","Japanese-style codecs","","Japanese-style outfits",""
"甜花に似合うコーデを、テーマにしたらどうだ？
身近な人をイメージした方が、やりやすいだろうし","","Why don't you make a theme out of the codecs that would look good on beetroot flowers?
It would be easier to do this if you imagined someone familiar to you.","","Why don't you make a theme for the outfit that would look great on Tenka?
It'd be easier to do it if I picture someone close by, too.","Why don't you make a theme out of a outfit that looks 
good on Tenka? It'll be easier to do it if you imagine someone close to you"
"さっきも甜花ちゃんに似合いそうなのは
すぐ考えられたもんね……！","","I was thinking earlier that it would look good on a beetroot.
You thought of it right away. ......","","I was just thinking about what would
look good on Tenka-chan...!",""
"ありがと！　その方法でやってみる☆
よーし、頑張るぞ～！","","Thanks! I'll try it that way☆.
Okay, I'll do my best!","","Thanks! I'll try that way.☆
All right, let's do this!",""
"どんどん思いつくよ☆
えへへ、止まらなくなっちゃうね！","","I'm coming up with more and more.
Ehehe, I can't stop, can I?","","I can think of a lot more.☆
Hehe, I can't stop myself!",""
"(甘奈はマネキンが足りなくなるほどのコーデを
どんどん作り、イベントは大いに盛り上がった！）","","(Amana has so many cords that she runs out of mannequins.
The event was a lot of fun!)","","(Amana kept making outfits so big she didn't even have
enough mannequin, and the event got a lot more exciting!)",""
"(甘奈と甜花の仲良しっぷりもネットで話題になり、
また更に仕事が増えたぞ！)","","(The friendship between Amana and Tianhua also became a hot topic on the Internet,
And even more work for you!!!)","","(The way Amana and Tenka get along became a hot topic
on the internet, so I've got even more work to do!)",""
"やっぱり今時の女の子に似合うコーデが
いいんじゃないか？　みんな参考になるしな！","","After all, a cord that suits today's girls is a good choice.
That's good, isn't it? It's helpful for all of us!","","I think it'd be best to wear something that would look good on a
girl in this day and age. Everyone can use the outfit as reference!",""
"それが一番かもね……！
うん！　かわいーコーデがたくさんできそう☆","","That's probably best. ......
I'm sure I'll have lots of cute outfits.","","That might be for the best!
Yeah! I think we'll be able to make a lot of cute outfits.☆",""
"これには、これを合わせてっと……できた！
うん、ばっちり！　次、いっくよー！","","I was able to ...... this together!
Yes, perfect! I'm going next time!","","I'll put this together... and it should be done!
Yeah, perfect! Let's do it next time.",""
"(その後も甘奈らしいコーデを作り続け、
キャンペーンも若い女の子から非常に好評だった！)","","(After that, he continued to make codecs that were typical of Amana,
The campaign was also extremely well received by young girls!)","","(After that, we continued to make outfits befitting
Amana and the campaign was very popular with young girls!)",""
"せっかく子ども用の服も置いてあることだし、
小さい子向けのコーデを考えてみたらどうだ？","","And now that we have children's clothes, too,
Why don't you come up with some codecs for the little ones?","","Since we have children's clothes here, why
not try thinking of a outfit for little girls?",""
"子ども向けのコーデかぁ。
やってみたことないけど、チャレンジしてみようかな","","Codes for children, huh?
I've never tried it, but I'll give it a shot.","","A child's outfit, huh?
I've never tried it, but maybe we should try.",""
"(いくつか作るものの、想定ターゲットより
大人びてしまい、イマイチな出来になってしまった)","","(Although we make some of them, they are more than the expected target.
It was matured and not as good as it could have been.)","","(I made a few, but they ended up being
more mature than the intended targets.)",""
"(その後も試行錯誤したものの納得のいくコーデが
できず、キャンペーンの評判もいまいちだった)","","(After that, I was able to find a satisfactory coding despite trial and error.
It was not possible, and the campaign was not well-received.)","","(After that, after a lot of trial and error we weren't able to find the right
outfits for it. The campaign was still not well-received either...)",""
"そうだな、和風のコーデにしてみたらどうだ？
新しいことに挑戦してみるのも大切だからな","","Yes, why don't you try a Japanese style cord?
It's important to try new things.","","Let's see, how about a Japanese-style outfit?
It's important to try new things.",""
"うん……！
初めてだけど、頑張ってみる……！","","Yeah. ......!
I'm new to this, but I'll try my best. ......","","Yeah...!
This is my first time, but I'll try...!",""
"(その後、甘奈は慣れないコーデに苦戦してしまい、
キャンペーンの公開は延期になってしまった……)","","(After that, Amana struggled with the unfamiliar cordiality,
The release of the campaign has been postponed: ......)","","(After that, Amana struggled with her unfamiliar
outfits and put off publishing the campaign...)",""
"（今回の仕事は成功だ！）","","(This job was a success!)","","(This job was a success!)",""
"（今回の仕事は失敗だ。次こそは！）","","（This job was a mistake...next time!)","","(This job didn't go well,
Let's try again next time!)",""
"甘奈のミニライブが決まったぞ！","","Amana's got a mini live show coming up!","","Amana's mini concert has been decided!",""
"本当！？　やったぁ！　
めーっちゃうれしい！","","Really!
I am so happy!","","Really?! Yay!!
I'm so happy!",""
"しかも今回はソロだ！
それができるくらい、ファンがいるって証拠だな！","","And this time it's solo!
That's proof that you have enough fans to do that!","","And this time, I'm solo!
You've got enough fans to do that!",""
"えへへ。
いつも応援してくれるみんなに、感謝しないとだね！","","Heh heh.
I should thank everyone who always supports me!","","Heheh.
I have to thank everyone who's always rooting for me!",""
"そうだな。甘奈の希望も取り入れやすくなるし、
何かやりたいことがあったら、どんどん言ってくれ","","Yes, it would be easier to incorporate Amana's wishes,
If there's something you want to do, just keep telling me.","","Yeah. It'll make it easier for me to accept your wishes, so if there is
anything you need help with... just say the word and I will be ready in a jiffy",""
"ホント？　それなら早速
相談したいことがあるんだけど、いいかな？","","Really? Well, then, let's get to it.
I'd like to discuss something with you, if you don't mind.","","Really? Well, I'd like to
discuss something with you right away.",""
"俺でよければいくらでも聞くぞ。
どうしたんだ？","","I'll ask as many questions as you want if it's okay with me.","","If you'd like, I can ask as many questions about it.
What's the matter?",""
"ソロのライブって、いつも以上に
ファンのみんなとの距離感が近くなるでしょ？","","Solo gigs are more than usual.
You'll feel closer to all your fans, right?","","You get closer to your fans in solo
concerts than usual, don't you?",""
"だから、みんなで一緒のステージを
作りたいなって……。えっと……","","So, we're all on stage together.
I wanted to make a ..........um.........","","That's why I want to create a stage
together with everyone... Um.",""
"ああ、なるほど
一体感のあるステージにしたいってことかな","","Oh, I see.
I guess they want to create a stage of togetherness.","","Ah, I see. So you want to make this a stage
where we can be one with each other?",""
"！　うん！","","Yes, I know!","","...! Yeah.",""
"どうしたらいいかな？
プロデューサーさん、何かアイディアある？","","What should I do?
Producers, any ideas?","","What am I supposed to do?
Do you have any ideas, producer?",""
"なるほど、次のミニライブの工夫か……。
それなら……","","I see...the ingenuity of the next mini-live. ......","","I see, so it's for the next mini-concert...
In that case...",""
"一緒に歌う","","Sing with me","","Sing with me.",""
"ＭＣを工夫する","","Devise an MC","","We're gonna have to get the MC on board.",""
"たくさん歌う","","sing a lot","","I sing a lot.",""
"普段通り","","as usual","","As usual.",""
"それなら、ファンと一緒に歌うのはどうだ？
ライブはコールアンドレスポンスが大切だからな","","Then how about singing along with the fans?
Live music is all about call and response.","","In that case, why don't you sing with your fans?
It's important to have a call and response at the concert.",""
"すっごくいいかも……！　あ、それなら
セットリストも一度、甘奈が考えてみていい？","","It could be very nice. ......! Oh, that's a good idea.
Can Amana come up with a set list once?","","That's a great idea...! Oh, can I think
of something on the set list too?",""
"もちろん。協力して良いライブにしような","","Sure. Let's work together to make it a good show.","","▁Of course. Let's make this a concert where we can work together and see what happens to them, okay?",""
"えへへ♪　ありがと、プロデューサーさん！
甘奈、頑張っちゃうね☆","","Ehehe♪ Thanks, producer!
Amana, I'll do my best.","","Heheh! ♪ Thanks, Mr. Producer~
Amana, I'll do my best.☆",""
"(甘奈の声掛けによって、次の曲は大合唱になった。
会場が一体となり、ライブは大いに盛り上がった！)","","(Amana's call led to a big chorus for the next song.
The venue was united and the live show was a great success!)","","(At Amana's call, the next song becomes a chorus.
The concert was a huge success!)",""
"(ファンは大喜びで、甘奈も満足そうだった。
次はもっと大きな会場でやれそうだ！)","","(The fans were delighted, and Amana seemed satisfied.
Maybe next time we can do it in a bigger venue!)","","(The fans are overjoyed, and Amana looks satisfied.
Looks like we can do it in a bigger venue next time!)",""
"それなら、ＭＣを工夫してみるのはどうだ？
トークだって甘奈の立派な武器のひとつだからな","","Then how about getting creative with the MCs?
Talk is another of Amana's fine weapons.","","In that case, why don't we try to come up with an MC?
Tork is one of ama's greatest weapons.",""
"そっか、ライブの醍醐味は歌だけじゃないもんね！
さすがプロデューサーさんだね☆","","I see. The best part of a live concert is not only the singing!
That's what I'd expect from a producer.","","That's right, singing is not the only thing that makes a concert fun!
That's a producer for you.☆",""
"ライブがもっと楽しくなるＭＣ、考えてみるっ！
みんな、喜んでくれるといいな♪","","I'll think of an MC that will make the live show more enjoyable!
I hope you guys are happy...","","I'll think of an MC who can make the concert even more fun!
I hope everyone likes it.♪",""
"(ライブ当日、甘奈のＭＣで曲間も飽きることなく、
最初から最後まで楽しめる良いライブになった！)","","(On the day of the concert, Amana's MC kept me going between songs,
It turned out to be a good show that I enjoyed from start to finish!)","","(On the day of our concert, Amana's MC
kept us entertained from start to finish!)",""
"それなら、みんなが楽しくなれる元気な曲を、
たくさん歌うライブにしてみよう","","Then, we need energetic songs that everyone can enjoy,
Let's make it a live show with lots of singing.","","In that case, let's put on a concert where we can sing
lots of energetic songs to make everyone happy.",""
"うん、それならメドレーも取り入れてみようかな。
セットリストも考えてみるね！","","Yeah, I'll try to incorporate a medley then.
I'll see what I can come up with for a set list!","","Hmm, maybe I'll try adding a medley.
I'll think of a set list!",""
"(甘奈の元気な歌が多く聞けてファンは喜んだが、
後半は甘奈もみんなも疲れてしまった……)","","(Fans were pleased to hear many of Amana's energetic songs, though,
Amana and everyone else got tired in the second half: ......)","","(The fans were thrilled to hear so many energetic songs from
you, but the second half was exhausting for both of us...)",""
"俺は普段通りが一番だと思うぞ。それよりも、
今は歌やダンスのレッスンに集中しよう","","I think it's best if things are business as usual, more than that,
Let's focus on singing and dancing lessons for now.","","I think it's best if we just do things as usual.
For now, focus on singing and dancing lessons!",""
"(その後、甘奈は普段通りにライブをこなしたが、
甘奈自身は内容に満足できなかったみたいだ……)","","(After that, Amana performed as usual, though,
Amana herself was not satisfied with the content: ......)","","(After that, Amana went on to perform as usual. But it
seems she wasn't satisfied with the content herself...)",""
"（甘奈の次の仕事の打ち合わせで、
カフェに来ている……）","","(At a meeting for Amana's next job,
(You're at the cafe: ......)","","(I'm at the cafe to discuss
your next job...)",""
"次の甘奈の仕事は、風邪予防の強化月間を
呼びかけるＣＭだな！","","Next Amana's job is to strengthen Cold Prevention Month.
It's a commercial that calls for it!","","Next, Amana's job is to advertise a
month-long cold prevention commercial!",""
"えへへ。
撮影、楽しみだな～☆","","Heh heh.
I'm looking forward to the shoot!","","Heheh.
I can't wait to take a picture of it, though. I really am excited for this one~ ☆",""
"でも、どーして甘奈が選ばれたのかな？","","But why was Amana chosen?","","But why was Amana chosen?",""
"甘奈の明るくて元気なイメージが、
ＣＭの方向性と合っていたのかもしれないな","","Amana's bright and cheerful image,
Maybe that was in line with the direction of the commercial.","","Maybe your bright and energetic image
matched up with the commercials.",""
"えへへ、そうだったら
うれしーな","","Heh heh, if that's the case.
I'm so happy.","","Heheh, I'm glad
to hear it.",""
"あ、そうだ。風邪の予防に関連した服なら
撮影の衣装はこっちで決めていいらしいぞ","","Ah, yes, if it's clothing related to preventing colds.
They say we can decide what to wear for the shoot.","","Oh, that's right. If you want to wear clothes for a cold-prevention
event then I can decide on the outfit we should take pictures of!",""
"そうなんだね……うーん……。
プロデューサーさんはどんなのがいいと思う？","","I see that. ...... hmmm .......
What do you think Producer would like?","","That's true... Hmmm.
What kind of stuff do you think would be good, producer?",""
"せっかくだし、
甘奈が自由に考えてみたらどうだ？","","I'm going to go out on a limb here,
Amana should feel free to think about it.","","Why don't you think
about it freely, Amana?",""
"プロデューサーさんの意見を聞いてみたいな！","","I'd like to hear what Producer has to say!","","I want to hear Producer's opinion!",""
"たくさんのアイディアから選んだ方が、
いいものができそうだから！","","You should choose from a lot of ideas,
Because I think I can make something good!","","I'm sure we can find something better
if you choose based on lots of ideas!",""
"あ！　でも、頼ってばかりはズルいね……！
とりあえず思いつくのは……","","Ah! But it's not fair to rely on them all the time. ......
For now, all I can think of is ......","","Ah! But it's not fair to rely on him all the time...
All I can think of is...",""
"まず、看護師さん！　ヒネリはないけど、
オーソドックスなの、いいと思う！","","First of all, the nurses! Not a twitch, though,
Orthodox, I think it's good!","","First of all, Miss Nurse! I don't have any twists and
turns. But it sounds like an orthodox thing to do...",""
"あとは、白衣の女医さんとか、かっこいいよね！
メガネとかかけちゃってみたり！","","And then there are cool things like female doctors in white coats!
I put on glasses or something!","","And then there's that doctor in the lab coat! She looks so cool.
I'll try wearing glasses!",""
"あとは……パジャマとか……？
いっぱい寝るのも予防だし……","","And then there's ...... pajamas or ......?
It's also preventative to sleep a lot. ......","","And... pajamas?
It's also a precaution against sleeping too much...",""
"甘奈が思いつくのはこれくらいだね。
プロデューサーさん、どうかな？","","That's about all Amana can come up with.
Producers, what do you think?","","That's about all you can think of.
What do you think, Mr. Producer?",""
"今、甘奈の考えてくれたので
十分いけそうだけど","","Now that you've given it some thought Amana.
I think it's good enough.","","I think you'll be able
to handle it just fine.",""
"ありがと！　でもやっぱり意見欲しいな！
決め手があるとうれしいから","","Thanks, but I still want your opinion!
Because it's nice to have a deciding factor.","","Thank you! But I still want your opinion.
I'm glad to have a decisive factor.",""
"うーん……それなら、
次のＣＭで甘奈が着る衣装は……","","Hmmm ...... then,
The outfit that Amana will wear in the next commercial is ......","","Hmm... In that case, the outfits you'll
be wearing in your next commercial are-",""
"白衣とメガネ","","White Coat and Glasses","","White coat and glasses.",""
"看護師の服","","Nurses' Clothing","","Nurse's clothes.",""
"かわいいパジャマ","","Cute pajamas","","Cute pajamas.",""
"セクシーな水着","","Sexy swimwear","","Sexy swimsuit.",""
"白衣がいいんじゃないか？　メガネも合わせて、
いつもとは違った甘奈の魅力が出ると思うぞ","","I think a white coat would be nice. Glasses to go with it,
I think it will bring out a different kind of Amana's charm.","","Why don't you wear a white lab coat? I think wearing glasses
will make your outfit look different from usual.",""
"ギャップは大事だもんね！　えへへ、分かった！
プロデューサーさんが言うなら、そうしてみる！","","Gaps are important, aren't they! Heh, heh, I get it!
If Producer says so, I'll do it!","","The gap is important! Heheh, I get it.
If Producer says so, I'll give it a try!",""
"かっこいい女医さんをイメージして、
クールに決めちゃうね☆","","Imagine a cool female doctor,
I'm going to be cool.","","I'll try to be cool, like
a good-looking doctor.☆",""
"(ＣＭのメガネと白衣姿の甘奈は、普段と違う印象で
かなり話題になったぞ！)","","(Amana in her glasses and white coat in the commercial gives a different impression than usual.
That's quite a buzz!)","","(The commercial glasses and the white lab coat made for a
different impression than usual, so everyone was talking about her!)",""
"(ＣＭも大いに注目されて、仕事の幅も広がった！)","","(The commercials also attracted a great deal of attention and work!)","","(The commercials got a lot of attention, and my workload expanded!)",""
"悩むけど……看護師の服にしよう。
やっぱり王道が一番だ、うん。間違いない！","","I'm torn, but I'll go with ...... nurses' clothing.
After all, the high road is the best, no doubt about it!","","I'm not sure what to do, but...I guess we should go with nurse clothes.
There's no better way to go than the royal road. No doubt about it!",""
"色んな人に予防を意識してほしいもんね！
イメージしやすいのが一番だと思う！","","I want people to be aware of prevention!
I think the best way is to make it easy to imagine!","","I want a lot of people to be conscious about prevention!
I think it's best to have an easy image!",""
"ああ、わかりやすさで勝負しよう！","","Yeah, let's play with clarity!","","Yeah, let's have a match that will be easy to understand!",""
"うん！　ありがとっ！
一生懸命考えてくれたの、めっちゃうれしかった☆","","Thanks!
I was so happy that he thought so hard about it.","","Yeah! Thanks a bunch, I guess.
I was really happy that you thought about it so hard.☆",""
"(予想通り、甘奈の看護師姿がかわいいと
評判になり、ＣＭも大勢の人の目に触れたぞ！)","","(As expected, I thought Amana looked cute as a nurse.
You've got the word out, and your commercials have been seen by a lot of people!)","","(Just as I expected, Amana's nurse outfit made her look
cute and attracted a lot of attention in the commercial!)",""
"次のＣＭの衣装は、パジャマにしてみよう。
撮影までに甘奈に似合いそうなものを選んでおくよ","","Let's try pajamas for the next commercial outfit.
I'll pick out something that will look good on Amana before the shoot.","","I'll try putting on my pajamas for the next commercial.
I'll pick something that looks good on you before the photo shoot.",""
"うん！　プロデューサーさんが選んでくれた
パジャマ、着るの楽しみだな！","","Yeah! Producer picked it out for me.
Pajamas, I'm looking forward to wearing them!","","Yep! I can't wait to wear the pajamas
that our producer picked out for us.",""
"(その後、甘奈のパジャマ姿が
かわいいと評判になった)","","(Then, Amana's pajamas were on.
It got a reputation for being cute.)","","(After that, I got a reputation
for being cute in your pajamas.)",""
"(しかしＣＭの内容には合っていなかったようで、
風邪予防についてはあまり周知されなかった……)","","(But it didn't seem to fit the commercial,
Not much was known about cold prevention: ......)","","(But it didn't seem to fit in with the commercials,
so people were not very aware of cold prevention...)",""
"セクシーな水着にしよう。
インパクトで勝負だ！","","Let's make it a sexy swimsuit.
It's all about impact!","","Let's make it a sexy swimsuit.
Let's have an impact!",""
"え？　水着？
風邪予防と関係なくない？","","What? Swimsuit?
Doesn't it have anything to do with preventing colds?","","Swimsuit?
Doesn't it have anything to do with preventing colds?",""
"(ＣＭの内容に合わないとして衣装が変更になり、
撮影時間が大幅に押して、怒られてしまった……)","","(The costume was changed as it did not fit the commercial,
I got pissed off because I pushed the shooting time so far: ......)","","(The costume was changed because it didn't fit the commercials,
and I ended up getting yelled at for taking so much time off...)",""
