"お疲れさまです～。
あら、そんなに慌ててどうしました？","","Thanks for your hard work~.
Oh, what's the matter with you in such a hurry?","","Thanks for your hard work~.
Oh, why are you in such a hurry?",""
"あずささんが大変なんです！","","Azusa-san is in trouble!","","Azusa-san's in trouble!",""
"まあ、本当に！？
何があったんですか？","","Well, really!
What happened?","","Oh, really?!
What's going on? What happened?",""
"ついさっき美嘉から連絡が来て、
あずささんが……って、あずささん！？","","I got a call from Mika just now,
Azusa-san says ......, Azusa-san!","","I just got a call from Mika, and
Azusa-san... Wait, Azusa-san?!",""
"無事だったんですね","","You were safe.","","You're safe, aren't you?",""
"本物ですか……？","","Is it real ......?","","Is it real...?",""
"よかった、無事だったんですね！
また迷子になってしまったのかとばかり……","","Thank God, you are safe!
I just thought I was lost again: ......","","Thank goodness you're safe!
I thought I was lost again...",""
"ええっと……よくわかりませんが、
心配をかけてしまったみたいで、ごめんなさい","","Yeah, I'm not sure about ......,
I'm sorry I seem to have worried you.","","Um... I don't really get it,
but I'm sorry for making you worry",""
"いえ、謝るのは俺の方です。
早とちりをしてしまったみたいで……","","No, I'm the one who should apologize.
I think I made a premature decision: ......","","No, I'm the one who should be apologizing.
It seems I jumped to conclusions...",""
"いえいえ。気にかけてくれて嬉しいです。
ありがとうございます、プロデューサーさん","","No, I'm glad you care.
Thank you, producer.","","No, no. I'm glad you're concerned about me.
Thank you, producer.",""
"本当に何もなくてよかったです","","I'm really glad nothing happened.","","I'm really glad nothing happened.",""
"本物のあずささんですか……？","","Is this the real Azusa ......?","","Is she the real Azusa-san...?",""
"ふふふ……どうやらバレてしまったみたいですね。
そうです、これは仮の姿","","Hmmm... ...... It looks like they've found out.
Yes, this is temporary.","","Hahaha... Looks like we've been found out.
That's right. It's just a pretense.",""
"私の真の姿は……三浦あずさです♪
なんちゃって","","My true identity is ......Azusa Miura♪
just kidding!","","My true form... is
Azusa Miura♪ Just kidding.",""
"よかった、あずささんだ……。
無事でよかったです","","Thank God, it's Azusa. ......
I'm glad you're safe.","","Thank goodness it was Azu-san...
I'm glad you're safe.",""
"それで、美嘉ちゃんがどうかしましたか？","","So, what's wrong with Mika?","","So, what about Mika-chan?",""
"あずささんが繁華街の路地裏に入っていったって、
連絡をくれたんです","","Azusa-san said she went into a back alley downtown,
They contacted me.","","Azusa-san told me she went
into a back alley downtown",""
"そうだったんですね。
それなら私で間違いないですよ～","","So it was.
Then I'm sure it's me!","","So that's how it is.
If that's the case, I'm sure it's me~",""
"ルミナスが始まってしばらく経ちますけど、
私、なんとなく先のことが知りたくなって","","It's been a while since Luminous started,
I kind of wanted to know what was ahead of me.","","It's been a while since Luminous started, but for
some reason, I want to know more about the future",""
"なので、有名な占い師さんに
見てもらいに行ったんです","","So I asked a famous fortune teller
I went to have it looked at.","","That's why I went to see
a famous fortune-teller.",""
"なるほど。
結果はどうだったんですか？","","I see.
What were the results?","","I see.
What were the results?",""
"占い師さんがおっしゃるには、
『あなたの進む道に誤りはない』だそうです","","The fortune teller said,
He says, ""There's no wrong way to go.""","","According to the fortune teller,
『There is no mistake in your path.』That's what he said.",""
"あと、『思うがままに進むがよし』と
おっしゃっていました～","","Also, 'go ahead and do as you please.'
You mentioned it.","","He also mentioned 『Do
whatever you want.』--",""
"そ、そうですか。それはよかったですね","","Oh, well, that's good to know.","","I-I see. That's good to hear",""
"（なんだかアバウトな占い師だな）","","(Some kind of out-of-the-box fortune teller.)","","(What a vague fortune teller.)",""
"そういえば、迷わずに事務所に来られましたね","","Oh, by the way, you didn't get lost coming into my office.","","Come to think of it, you didn't hesitate to come to my office.",""
"言われてみれば、そうですよね。
きっと思うままに進んでいたからですよ","","If you ask me, that's true.
I'm sure it's because they were going as fast as they wanted.","","Now that you mention it, you're right.
I'm sure it's because I was doing what I wanted.",""
"このままいけば、運命の人とも……うふふ♪","","If we keep this up, we'll be with our destiny as well ...... ughhhhhh...","","At this rate, even the person of my destiny will... Uhuhu♪",""
"……それが、運命の人にどう繋がるんでしょうかね","","I wonder how ...... that will lead to the man of destiny!","","...I wonder how that connects to the person you're destined to meet.",""
"それはまだわかりませんが……。
占いの結果を、長い目で見ようと思います～","","That remains to be seen. ......
I'm going to take a long hard look at the results of the fortune-telling - I'm going to take a long hard look at the results.","","I don't know yet, but...
I think I'll take a long look at the results of my fortune-telling.",""
"（すっかり占いの結果を信じているみたいだな。
しばらく見守っていよう……）","","(You seem to totally believe in the results of your fortune telling.
We'll keep an eye on it for a while (......)","","(Looks like she really believes in the results of her fortune-telling.
(I'll keep an eye on him for a while...)",""
"（今日はテレビの収録日だ。控え室に様子を見に
行くと、タロット占いをしているあずささんがいた）","","(Today is the day of the TV taping, I'm going to go to the waiting room to see what's going on.
(When I went, I found Azusa-san doing tarot readings.)","","(Today's the day of the TV recording. I went to the waiting
room to check on Azusa-san, who was doing tarot readings.)",""
"趣味が占いとはいえ、水晶玉にタロットと多才ですね","","Even though your hobby is fortune-telling, you are very versatile with your crystal ball and tarot!","","Even if it's fortune-telling, crystal balls, tarot cards and multitalents.",""
"そんなことないですよ～。
でも、褒めていただけて嬉しいです♪","","That's not true!
But I'm glad to hear your compliments... ♪","","That's not true 
But, I'm happy to be praised♪",""
"あれから、
ルミナスのみんなにも占いをしているんですよ","","Since then,
I'm telling fortunes to everyone in Luminous.","","Since then, I've been doing fortune-telling
for everyone in Luminous.",""
"自分で言うのもなんですが、当たることも多くて、
評判なんです～","","I can't say it myself, but it often hits the mark,
I have a reputation.","","It's not my place to say this, but I've been hit
with a lot of hits. I've got a reputation for it ",""
"社長からも占ってほしいって、
お願いされちゃいました","","The president also asked me to get a reading,
I've been asked to do it.","","The president asked me to
read your fortune, too.",""
"そ、そうなんですね","","Oh, I see.","","I-I see",""
"（社長って意外とミーハーなところがあるからな。
こういうの好きそうだし）","","(Presidents can be surprisingly meek.
(He seems to like this kind of thing.)","","The president has a surprisingly meek side to him.
(I bet he likes this kind of thing.)",""
"そんなに評判なら、また占ってもらっていいですか？","","If you have such a good reputation, can I have my fortune read again?","","If it's that popular, can I have my fortune told again?",""
"もちろんです！
今日は何を占いましょうか？","","Of course!
What shall we divine today?","","Of course!
What should I tell you today?",""
"（今回はなにを占ってもらおう……）","","(What should I have my fortune read this time: ......)","","(What should I have my fortune told this time......?)",""
"仕事運","","one's fate (fortune) as concerns business","","Job luck",""
"恋愛運","","one's fate (fortune) as concerns love","","Fortune in Love",""
"金運","","luck with money","","Kin'un",""
"仕事運でお願いします","","Work luck, please.","","I'm counting on your luck with work.",""
"あら、前回と同じ内容でいいんですか？","","Oh, are you sure you want the same content as last time?","","Oh, are you sure it's the same as last time?",""
"いえ、前回はおそらく、
プロジェクトルミナスへの結果でしたし","","No, last time probably,
And it was the result to Project Luminous.","","No, last time it was probably
the result of Project Luminous.",""
"今度は俺自身の仕事運を、占ってほしいんです。
ルミナスを成功に導くためにも","","Now I want you to read my own business fortune.
We are committed to making Luminous a success.","","This time, I want you to predict my own work fortune.
And I'm going to lead Luminous to success.",""
"プロデューサーさんは真面目ですね。
私も見習わなくちゃいけません","","Producer is serious.
I must learn from them.","","You're a serious producer, aren't you?
I have to follow his example.",""
"あずささんは、十分真面目ですよ。
いつも仕事に一生懸命ですしね","","Azusa-san is serious enough.
And he's always hard at work.","","Azusa-san is very serious about this.
He's always working so hard.",""
"ふふっ、そんなに褒められると照れちゃいますよ～","","I'm embarrassed when you praise me that much~!","","Haha, you're making me blush",""
"恋愛運にしようかな","","I think I'll go with love luck.","","Maybe I should call it luck in love.",""
"まあ！　プロデューサーさんも恋愛に
興味があったんですね！","","Well! Producers are also in love.
You were interested!","","Oh, my! So Producer was
interested in love, too!",""
"ああ、いえ。俺はプロデューサーなので、仕事に
支障のある恋愛トラブルが、起きないようにと……","","Oh, no, I'm a producer, I'm just trying to do my job.
To avoid any love problems that may be a hindrance, please visit .......","","Oh, no. I'm a producer, so I'm just trying to make sure there
aren't any romantic troubles that interfere with my work",""
"あれ……？　そういう意味では仕事運を
占ったほうがいいのかな？","","That's ......? In that sense, good luck with your work.
Should I get a reading?","","Huh...? In that sense, maybe it's
better to predict your luck at work?",""
"あら、そうなのですね～。わかりました","","Oh, I see!","","Oh, I see. I understand",""
"金運で！　月末になると、財布が厳しく
なりがちなんですよね……","","By luck of the money! At the end of the month, wallets are tight.
It tends to be ......","","My wallet tends to get tight
at the end of the month...",""
"え、えっと……あまりこういうことを言っては
いけないかもしれませんが……","","Well, uh, ...... I don't want to say too much about these things.
I probably shouldn't. ......","","U-Umm... I know I shouldn't
be saying this, but...",""
"それは……プロデューサーさんが、
計画的に使わないせいなんじゃないですか？","","It is ...... producer,
Isn't it because you don't use it in a planned way?","","Isn't that... because the
producer didn't use it on purpose?",""
"うっ……ごもっともです……。
やっぱり、仕事運でお願いします……","","Ugh ...... you are right .......
I'm still asking for luck at work: ......","","Uu......you're right......
I'm counting on luck with work...",""
"では、始めますね。まずはカードを切って……。
このカードの山を３つに分けてください","","Okay, let's begin...first, cut the card and go to .......
Divide this deck of cards into three.","","Well then, I'll start.First, I'll cut the card...
Divide this stack into three.",""
"じゃあ……これで","","Okay, I'll go to ...... with this.","","Well, I'll be going now",""
"このあとはカードを１枚ずつ選んでいって、
それから……","","After this, you pick the cards one by one,
Then go to ......","","After that, we'll pick
each card, and then...",""
"結果が出ました。プロデューサーさんの仕事運は、
『困難の連続、安泰の日は遠い』ですね","","The results are in: Producer's luck at work,
It's ""A series of difficulties, and the day of peace is far away.","","We've got the results. Producer's luck in work...
The days of hardship and security are far away  Right? Yeah.",""
"あ、あまりいい結果ではないですね……","","Oh, not so good results: ......","","Ah, that's not a good result...",""
"大丈夫ですよ、プロデューサーさん","","It's okay, producer.","","Don't worry, producer.",""
"困難が続くということは、それだけ成長ができる
チャンスがあるということです","","Continued difficulty means so much more growth.
It means we have a chance.","","The longer you struggle, the
more chances you have to grow.",""
"それに安泰の日は遠いと出ましたが、来ないとは
出ていません","","And I got out that the day of peace is far away, but I didn't know it wouldn't come.
No answer.","","Besides, the safe day is far away,
but I didn't say I wouldn't come.",""
"数々の困難を乗り越えて安泰に辿り着く頃には、
今よりはるかに、レベルアップしているはずです！","","By the time you overcome the numerous difficulties and arrive at peace,
The level should be much higher than it is now!","","By the time you get to safety after overcoming so many obstacles,
you'll have leveled up far more than you already have!",""
"……ありがとうございます。
まるで本物の占い師みたいですね","","Thank you for .......
It's like a real fortune teller.","","...Thank you very much.
You're like a real fortune teller.",""
"プロデューサーさんなら、どんな困難も
乗り越えられるって信じていますから","","With a producer, you can overcome any difficulty.
Because I believe we can get through this.","","I believe that you'll be
able to overcome anything.",""
"あずささん……","","Azusa: ......","","Azusa...",""
"それでは、次は私のことを占ってみますね。
ええっと……","","Okay, I'll try to read up on me next.
Yeah. ......","","Now then, I'll try reading my fortune next.
Let's see...",""
"出ました！　結果は…………","","Here it is! The results are at ............","","There it is! The results are...",""
"（笑顔で固まっている。
もしや、悪い運勢だったのか？）","","(Smiling and frozen.
(What if it was bad luck?)","","(She's frozen with a smile.
(Was it bad luck?)",""
"……うふふ、もう一度やり直してみましょう","","...... ugh, let's try again!","","...Uhuhu, let's try again.",""
"ええっ、自分だけズルくないですか！？","","Eh, isn't it unfair only to yourself!","","What?! You're the only one cheating?!",""
"ふふふ、そんなことないですよ。
それじゃあ、始めますね～","","Hmmm...that's not true.
Well then, let's get started~!","","Heehee. No, I'm not.
Well then, let's begin~",""
"（撮影が終わって事務所に戻る途中、
あずささんはどこか浮かない顔をしていた）","","(On the way back to the office after the shoot,
(Azusa-san looked somewhat unflattering.)","","(Azusa-san looked a bit glum on the way
back to the office after filming.)",""
"はぁ……","","Huh ......","","*sigh*...",""
"あずささん、どうかしましたか？","","Azusa-san, what's wrong?","","Is something the matter, Azusa-san?",""
"プロデューサーさん……。
すみません、ため息なんてついて","","Producer: .......
I'm sorry, I shouldn't have sighed.","","Producer...
I'm sorry for sighing",""
"何かありましたか？
撮影は順調に進んでいるように見えましたが……","","What is it?
Filming seemed to be going well. ......","","Did something happen?
It looked like the photo shoot was going well, but...",""
"仕事のことではなくて、
プライベートのことで、少し……","","It's not about work,
A little bit about my personal life: ......","","It's not about work.
It's about my private life.",""
"その……プロデューサーさんは覚えていますか？
私が繁華街で占い師さんに見てもらった時のことを","","Remember that ...... producer?
I had a fortune teller look at me when I was downtown.","","Do you remember, um...Producer?
I had a fortune teller look at me downtown.",""
"確か、有名な占い師に、
未来について見てもらったんでしたね","","To a famous fortune teller, as I recall,
You saw about the future.","","If I'm not mistaken, a famous
fortune-teller looked into the future, right?",""
"『あなたの進む道に誤りはない』
『思うままに進むがよし』って結果が出た","","There is no mistaking the path you are on.""
The result was, ""Go ahead and do what you want.""","","『There is no mistake in your path.』
『Do whatever you want.』And that's the result.",""
"そうです。あれから私、占いを信じて
アイドル活動を頑張っているんですが……","","Yes, I have believed in fortune telling since then.
I'm trying to work on my idols. ......","","That's right. Ever since then, I've been working hard
to become an idol, believing in fortune-telling...",""
"もしかしたら私、まだ、ちっとも
輝けてないんじゃないかって……","","Maybe I'm still not at all
I thought you weren't shining. ......","","I thought maybe I wasn't
able to shine at all yet...",""
"前よりは少しずつ、いろいろとできるように
なってきた、って自分では思っていても……","","I can do a little bit more than before, a lot more.
I'm getting better, even if I think I'm getting better. ......","","I know I've been able to do a
lot more than I used to, but...",""
"運命の相手にはまだ、たどり着けそうもなくて。
それで焦るつもりもないけれど……","","I'm still not sure I'm going to reach my destiny.
I'm not going to rush with that, but ......","","I don't think I'll be able to reach my fated partner yet.
I don't mean to rush you, but",""
"もし、このまま出会うことができなかったら……
そんなことばかり考えてしまうんです","","If we never meet, we'll never be able to meet. ......
That's all I can think about.","","If we don't meet again...
That's all I think about.",""
"だ、大丈夫ですよ！　あずささん！","","It's okay, Azusa-san!","","I-I'm fine, Azusa!",""
"あずささんが思う道を進んでいけば、
望む未来が待っているはずです！","","If you go the way you think, Azusa-san,
The future you desire should be waiting for you!","","If you follow the path you want to take,
then the future you want awaits!",""
"どうしてもめげそうなら、俺が支えますから。
だから、絶対に……大丈夫です","","If you are really feeling discouraged, I will support you.
So, absolutely ...... okay!","","If you're really going to give up, I'll support you.
That's why... I'm sure it'll be fine.",""
"ありがとうございます、
もう少し頑張ってみようと思います","","Thank you very much,
I'm going to try a little harder.","","Thank you very much. I think
I'll try a little harder.",""
"あ……でも、具体的に何を頑張れば
いいんでしょうか？","","Oh, ...... but what exactly do you need to work on?
Is that okay?","","Ah... But what exactly should
I do my best with?",""
"（あずささんのやる気に関わるから、
ここは慎重に考えないと……！）","","(Because it concerns Azusa's motivation,
(We need to think carefully here: ......!)","","(This is going to affect Azusa's motivation,
so I have to think this through carefully!)",""
"仕事","","work","","Work.",""
"全部","","all","","All of it.",""
"婚活","","searching for a marriage partner","","Marriage hunting",""
"それはもちろん、仕事です！
アイドルの仕事を、これまで通りに頑張って","","That, of course, is work!
Keep up the good work with your idol work, as you have always done.","","That's my job, of course!
I'll work as an idol as hard as I can.",""
"ひとつずつ着実にやっていけば、おのずと
あずささんの魅力は、上がっていくはずです！","","If you do one thing at a time, steadily, it will happen.
Azusa's attractiveness should go up!","","If you do it one by one, your
charm will naturally increase!",""
"ああ、やっぱり……お仕事を続けることが、
一番大切なことですよね","","Oh, I knew that I had to keep working at ......,
It's the most important thing.","","Ahhh, I knew it. It's most
important to keep working",""
"少しずつ、自分が輝いていくために","","Little by little, to make yourself shine.","","Little by little, I'm going to shine.",""
"その通りです！
あずささん、これからも一緒に頑張りましょう","","That is correct!
Azusa-san, let's keep working together.","","That's right!
Azusa-san, let's do our best together from now on.",""
"わかりました。
私、今まで以上にお仕事を頑張りますね！","","I understand.
I, for one, will work harder than ever before!","","Understood.
I'm going to work even harder than before!",""
"相談に乗っていただいて、ありがとうございます","","Thank you for taking the time to discuss this with me.","","Thank you for giving me advice",""
"全部です！　手あたり次第こなしていけば、
運を引き寄せるはずですから！","","All of them! If you do them all at once,
Because it should bring you luck!","","Everything! If we do everything we
can, we should be able to attract luck!",""
"ぜ、全部って言われると、何から何まで、
できるかしら……って気もしますけど","","Gee, when you say everything, you mean everything,
I'm not sure if it can be done. ......","","W-Well, when you say
'everything,' I'm not sure I can do it all",""
"でも、確かに。アイドルとしてやれることって、
私もまだまだ試せますものね","","But surely, there are things we can do as idols,
I'm sure I can still try too.","","But you're right. There's still
so much I can do as an idol",""
"何もかも全部やってみた上で、
最後は運にも頼っちゃおうと思います","","After trying everything and anything,
I think I'll rely on luck in the end.","","I think I'll try everything, and then
I'll rely on luck in the end.",""
"ここはやっぱり、婚活です！
最近は街コンとか色々あるみたいですよ","","This is, after all, a marriage activity!
There seems to be a lot of things going on these days, like machikon.","","This is marriage hunting, after all!
Lately, it seems like he's had a city complex and stuff.",""
"あの……さすがにアイドルが公に婚活をするのは、
よくないのでは……？","","That ...... is indeed a public marriage activity by an idol,
Isn't it not good ......?","","Um... Isn't it a bad idea for an idol to
be searching for a husband in public...?",""
"地道に目の前にある仕事を頑張っていこうと思います","","I'm going to work steadily and do my best at the work that lies ahead of me.","","I'm going to do my best with the work that's right in front of me.",""
"そ、そうですね。
あずささんのおっしゃる通りです……","","Yes, that's right.
Azusa is right: ......","","Y-Yeah, you're right.
Azusa's right...",""
"ただ、待っているだけでは何も変わりませんし、
未来へ歩み寄ることも大切だと思いますよ","","And just waiting won't change anything,
I think it's important to step into the future.","","But nothing will change just by waiting, and I think
it's important to walk towards the future.",""
"俺も全力でサポートをしますから！","","I'll do my best to support you, too!","","I'll do everything in my power to support you!",""
"はい、よろしくお願いしますね！","","Yes, thank you very much!","","I'll be counting on you!",""
"（ここ最近多忙だったお互いをねぎらうため、
あずささんと一緒にカフェにやって来た）","","(To take care of each other who have been very busy these days,
(I came to the cafe with Azusa-san)","","(Azusa-san and I came to the cafe to thank
each other for being so busy lately.)",""
"ここのカフェのメニューは、
どれも美味しい物ばかりなんですよ～","","The menu here at the cafe is,
They're all delicious!","","The cafe's menu is
full of delicious food.",""
"雰囲気がいいカフェですね","","Nice cafe with a nice atmosphere.","","It's a nice café, isn't it?",""
"私も甘奈ちゃんに教えてもらったんです。
いいカフェがあるって♪","","I learned it from Amana, too.
He said there's a nice café.","","I also learned from amanachan.
There's a nice café.",""
"プロデューサーさんは、何にしますか？","","What would you like to be Producer?","","What would you like to buy, Producer-san?",""
"俺はコーヒーと……うーん、
メニューがたくさんあって迷いますね","","I'll have coffee and ...... hmmm,
So many menus to choose from, it's hard to know which one to choose.","","I'll have coffee... Hmm, there's a
lot on the menu, so I'm not sure.",""
"あずささんのおすすめはなんですか？","","What do you recommend, Azusa-san?","","What do you recommend, Azusa?",""
"パフェも美味しいですし、パンケーキも
生クリームたっぷりでおすすめです！","","The parfaits are delicious, and the pancakes
I recommend it with lots of fresh cream!","","The parfait is delicious, and I recommend
the pancakes with lots of cream!",""
"ブリオッシュもとっても美味しいですし、
プリンアラモードも……","","And the brioche is very delicious,
Pudding a la mode is also available at ......","","The brioche is delicious,
and pudding à la mode...",""
"ははっ、全部がおすすめってことですね。
今日は慰労会ですし、好きな物を頼みましょう！","","Haha, you mean all of them are recommended.
It's a consolation prize today, and you can ask for whatever you like!","","Haha, so you recommend them all, huh.
We're having a party today, so let's order whatever we want!",""
"はい！
すみませーん、注文いいでしょうか～？","","Yes!
Excuse me, may I order?","","Yes!
Excuse me, can I order?",""
"お待たせいたしました、お伺いいたします","","Thank you for waiting. I will come to you.","","Sorry to keep you waiting. I'll go ask",""
"イチゴパフェと、たっぷり生クリームのパンケーキ、
フレンチトーストに、あとは……","","Strawberry parfait and pancakes with plenty of whipped cream,
French toast and then ......","","There's the strawberry parfait, the
cream-filled pancakes, the French toast, and...",""
"フルーツタルトとプリンアラモード、
ブリオッシュサンドをお願いします","","Fruit tart and pudding a la mode,
I'll have a brioche sandwich, please.","","Fruit tarts, pudding à la mode,
brioche sandwiches, please.",""
"かしこまりました。
少々お待ちくださいませ","","Yes.
Please wait a moment.","","Understood.
Please wait a moment.",""
"あ、あの……あずささん？
そんなに食べて平気ですか？","","Oh, that ...... Azusa?
Are you okay with eating that much?","","U-Um... Azusa?
Is it okay to eat so much?",""
"やっぱり頼みすぎでしょうか……？","","Am I still asking too much ......?","","Maybe I'm asking too much...?",""
"最近はルミナスのレッスンがすごく大変で、
たくさん食べないと持たなくて……","","Luminous lessons have been very difficult for me lately,
I had to eat a lot to last. ......","","Lately, Luminous' lessons have been so
hard that I've had to eat a lot to last...",""
"今日もレッスンの後なのでお腹がすいてしまって、
ついつい頼んでしまいました","","I was hungry again today because it was after a lesson,
I couldn't resist asking for it.","","I'm hungry after lessons today,
so I couldn't help but ask.",""
"なるほど、そういうわけだったんですね","","I see. So that's how it happened.","","I see. So that's why",""
"とはいえ、私もアイドルですし、
その……一応、気にしてはいるんですが……","","However, I am also an idol,
I do care about that ...... in case you're interested in ......","","That said, I'm an idol too, so...
I'm a little worried about it...",""
"もしかしたら私、気づかない間に、
ぷにぷにになっているんじゃ……！？","","Maybe I, without realizing it,
I thought you were getting pudgy ......!","","Maybe I've gotten squishy
without realizing it...?!",""
"プ、プロデューサーさん！
どう思いますか！？","","P, producer!
What do you think!","","P-Producer!
What do you think?!",""
"あずささんは……","","Azusa can be found at ......","","Azusa-san...",""
"スタイルがいい","","in good style","","You have a good figure.",""
"そうですね……","","Yes. ......","","You're right...",""
"ちょっとだけ……","","Just a few: ......","","Just a little...",""
"ぷにぷにでもいい","","I don't care if it's puffy.","","Squish, squish, squish.",""
"十分、スタイルがいいと思いますよ","","I think you've got style enough.","","I think you've got a good figure",""
"ほ、本当ですか！？
よかった……","","Oh, really?
Good: ......","","R-Really?!
Thank goodness...",""
"でも、食べすぎは身体に悪いですし、
ほどほどにしてくださいね","","But eating too much is bad for you,
Please be moderate.","","But eating too much is bad for your
health, so try not to eat too much.",""
"わかりました！
ですが……今日だけはいいですよね？　ね？？","","I understand!
But ...... just for today, right? Right?","","Understood!
But... today is fine, right? Right??",""
"慰労会ですからね。
明日から気を付けてもらえれば大丈夫です","","It's a consolation prize.
If you take care of it tomorrow, you'll be fine.","","It's a consolation party after all.
You'll be fine as long as you're careful starting tomorrow.",""
"はい、ありがとうございます♪","","Yes, thank you.Â","","Yes, thank you very much♪",""
"あ、先ほどは、私のスタイルがいいと
おっしゃってくれましたが……","","Oh, you said earlier that I have a good style.
You mentioned it: ......","","Ah, you said earlier that
I have a good figure...",""
"うーん、そうですね…………","","Hmmm, yes. ............","","Hmm, let's see...",""
"（パッと見た感じはぷにぷにしてるような
感じはしないけど……）","","(It looks puffy at a quick glance.
(I don't feel like it, but ......)","","(At first glance, it
doesn't look all that squishy...)",""
"あの……プロデューサーさん。
そんなに見られると、恥ずかしいです……","","That ...... producer.
It's embarrassing to be seen that much. ......","","Excuse me, Mr. Producer.
It's embarrassing when you stare at me like that...",""
"あ、すみません！","","Oh, sorry!","","Ah, excuse me!",""
"その……どこか気になるところは、ありましたか？","","Was there anything about that ...... that bothered you?","","Um... Is there anything you're curious about?",""
"いえ、十分スタイルいいと思います！","","No, I think it is styled well enough!","","No, I think you've got plenty of figure!",""
"そういえば、ちょっとだけ……","","Speaking of which, just a quick note: ......","","Come to think of it, just a little...",""
"ちょっとだけ、なんですか！？
ハッキリ言ってください～！","","Just a little bit, what is it!
Please speak clearly~!","","Just a little?!
Please say it clearly!",""
"えっと……食べた分のカロリーを消費すれば
大丈夫ですよ！","","Let's see... ...... If you consume the calories you eat...
It's okay!","","Um... You'll be fine if you
burn the calories you ate!",""
"まあ！　やっぱり……","","Well! I knew it: ......","","Oh, my! I knew it...",""
"いやいや、多少ぷにぷにしていたところで、
あずささんは十分スタイルいいですから！","","No, no, even if it was a little pudgy,
Azusa-san has a good enough style!","","No, no, no, no! You've got plenty of figure,
Azusa-san! Even if you were a little squishy!",""
"ぷにぷにでもいいじゃないですか。
それも個性のひとつですよ","","It's okay if you're a bit pudgy.
That's part of your personality.","","What's wrong with squishy?
That's one of your Quirks.",""
"そ、そんなにぷにぷにですか！？
まだ大丈夫だと思ったのに……","","Is it that plush!
I thought we were still good to go: ......","","I-Is it really that squishy!?
I thought you were still okay...",""
"あ、えっと……別にぷにぷになわけじゃなくて、
あずささんは十分スタイルいいと思います！","","Oh, let's see, ...... I don't mean to be pudgy,
I think Azusa-san has a good enough style!","","Oh, um... It's not like you're squishy or
anything. I think you've got plenty of figure!",""
"それはプロデューサーとしての意見ですか？
それともプロデューサーさん個人の意見ですか？","","Is that your opinion as a producer?
Or is it Producer's personal opinion?","","Is that your opinion as a producer?
Or is it Producer's personal opinion?",""
"え？　それは……","","What? It's ......","","Huh? That's...",""
"なーんて聞いたら、困っちゃいますよね♪
ふふっ","","I'd be in trouble if I asked you ""What do you want to do?
phew!","","I'm sure you'd be troubled
if you heard that~ Hehe~",""
"お待たせいたしました。
こちらご注文のお品物になります","","Thank you for your patience.
This is the item you ordered.","","Sorry to keep you waiting.
Here's what you wanted.",""
"あれ、量多くないか！？","","Oh, isn't that a lot of food!","","Huh? Isn't that a lot!?",""
"プロデューサーさんの分も頼んでおきました♪
遠慮なく食べてくださいね","","I've ordered one for Producer.
Feel free to eat it.","","I ordered some for Producer,
too. ♪ Feel free to have some.",""
"は、はい……","Y-Yes...","","","O-Okay...",""
"（あずささんよりも、
俺の方がぷにぷにになってしまう！）","","(More than Azusa-san,
(I'd be more pudgy than you!)","","(I'll be squishier
than Azusa-san!)",""
"（けれど、食べないわけにもいかないし……。
ええい、ここはいくしかない！）","","(But I can't stop eating it. ......
(Yeah, we've got to go here!)","","(But it's not like I can't eat it...
(Argh, I have no choice but to go!)",""
"さすがプロデューサーさん、いい食べっぷりですね！","","You are indeed a good eater, Mr. Producer!","","That's our producer for you! He's a great eater!",""
"（ブライダル雑誌の仕事が入り、
あずささんと一緒に、式場の下見に来た）","","(Work for a bridal magazine came in,
(I came with Azusa to preview the ceremony)","","(I got a job for a bridal magazine, and Azusa-san
and I came to take a look at the ceremonial hall.)",""
"とっても素敵なウェディングドレスですね。
ふふ、いいな……","","It is a very nice wedding dress.
Huh, I like it: ......","","It's a very nice wedding dress.
Haha, that's nice...",""
"将来、私にもウェディングドレス選びを
楽しめる日が……来るといいんですけど","","In the future, you can help me choose a wedding dress.
I hope the day comes when you can enjoy ......","","In the future, I hope I'll be able to
enjoy choosing a wedding dress, too.",""
"（もっと喜ぶかと思ったけれど、
どこか元気がないみたいだ）","","(I thought he would be more pleased, though,
(He seems to be somewhat down in the dumps.)","","(I thought she'd be happier, 
but she doesn't seem to be feeling well.)",""
"あずささん、思うことがあるなら言ってください。
溜め込むのはよくないですから","","Azusa, if you have any thoughts, please say so.
It's not good to hoard.","","Azusa-san, if there's anything you want to say, just say it.
It's not a good idea to bottle it up.",""
"プロデューサーさん……。
わかっちゃいますか？","","Producer: .......
Do you understand?","","Producer...
Do you understand?",""
"当たり前じゃないですか。
俺はあずささんのプロデューサーですから","","Isn't it obvious?
I'm Azusa-san's producer.","","Isn't it obvious?
I'm your producer, after all.",""
"あずささんのためなら、なんでもします。
だから話してくれませんか？","","I would do anything for Azusa-san.
So why don't you tell us?","","I'll do anything for you, Azusa-san.
So will you tell me?",""
"……近頃、ちゃんと迷わずに歩けているのか、
不安になるんです","","...... Are you able to walk around without getting lost properly these days?
I get anxious.","","Lately, I've been worried about whether
I can walk without hesitation.",""
"不安に、ですか？","","Insecure, is it?","","Anxiety?",""
"大丈夫です","","I'm fine.","","It's okay. It's okay.",""
"また迷子に？","","Lost again?","","Are you lost again?",""
"俺も迷子です","","I'm lost too.","","I'm lost, too.",""
