"１、２、３、４……ここで、ターンをして……
１、２、３、４……最後に、ポーズ！　出来た！","","1, 2, 3, 4...... here, turn ......
1, 2, 3, 4...... Finally, pause!","","1, 2, 3, 4..... Turn here and ...
1, 2, 3, 4... Finally! I'm done.",""
"よし、今の感覚を忘れないようにな！","","Okay, let's not forget what it feels like now!","","All right, don't forget what I just felt!",""
"はい、ありがとうございます！","","","","Yes, thank you very much!",""
"（ルミナスのレッスンが終わり、
次の現場まで、静香を送ることになった）","","(Luminous lesson is over,
(I had to drive Shizuka to the next site.)","","(After Luminous's lessons, we decided
to escort Shizuka home.)",""
"プロデューサー。
咲耶さんって、カッコいいですよね","","
Sakuya is so cool.","","Producer.
Sakuya-san, you're really cool.",""
"え、急にどうしたんだ？","","What? What's going on all of a sudden?","","Huh? Where'd that come from all of a sudden.",""
"今日、咲耶さんと一緒にレッスンをしていて、
改めて思ったんです……","","I was taking a lesson with Sakuya today,
I thought again: ......","","When I took lessons with Sakuya-san today, it
made me think again about something else...",""
"落ち着いてるっていうか、余裕があるなって。
ああいう人、ちょっと憧れます","","I think they are calm, or they have a lot of room to breathe.
I kind of admire people like that.","","It's more like she has time to relax.
I kind of admire people like that.",""
"そうだったのか。
なるほど、確かに咲耶は……","","I didn't know that.
I see, indeed, Sakuya is ......","","So that's how it is.
I see, so Sakuya is...",""
"大人っぽい","","adult-like","","It's very grown-up.",""
"優しさが魅力","","Gentleness is the charm.","","Kindness is the charm.",""
"頼れる王子様","","reliable prince","","A Prince You Can Rely on",""
"大人っぽい雰囲気が漂ってるよな。
見かけの話じゃなくて、気持ちも大人な感じだ","","It's got a very mature vibe to it, doesn't it?
I'm not talking about looks, I'm talking about feeling like an adult.","","There's a mature air about her.
It's not about appearance. Your feelings are more mature than your looks would suggest, too",""
"そうなんですっ！　本当にカッコよくて……。
ああいう魅力って、どこから出てくるんだろう……","","Yes it is! It's really cool and you can check it out at .......
I wonder where that kind of charm comes from: ......","","That's right! You really are cool...
I wonder where that charm comes from...",""
"みんなにもファンにも同じように優しい。
そこがいいよな","","They are equally kind to everyone and their fans.
That's the good part.","","She's just as kind to everyone and her fans.
That's what I like about you.",""
"はい。他のメンバーが困っていても、
すぐに気づいて、声をかけてくれるんですよ","","Yes, even if other members are in trouble,
They notice you right away and call out to you.","","Yes. Even when the other members are in trouble, he
always notices right away and calls out to them for help.",""
"頼れる王子様、って感じだよな","","A prince you can count on, you know?","","He's like a reliable prince.",""
"王子様、ですか……？　確かに童話に出てくる
王子様みたいな、カッコよさですよね","","Prince, is it ......? Certainly a fairy tale.
Like a prince, he's so cool.","","A prince, you say...? He does look like
a Prince Charming from fairy tales.",""
"それに、咲耶さんがいるだけで、
場が和やかになるんです","","Besides, Sakuya-san is just there,
It makes the place more relaxed.","","Besides, just having Sakuya-san around is enough to lighten
the mood a little bit too much for everyone else in this room",""
"そうだな、咲耶にはいつも助けられているよ。
俺も見習わないと……","","Yes, Sakuya has always helped me.
I need to learn from you too: ......","","Yeah, Sakuya's always helping me out.
I need to learn from her example...",""
"ふふ、そうですね。プロデューサーは咲耶さん
みたいに、もっとしっかりした方がいいと思います","","Hmmm, yes, Producer is Sakuya-san.
Like, I think you should be more firm.","","Hehe, you're right. I think it would be better to have
a more levelheaded producer like Sakuya-san does...",""
"（レッスンまで時間があるので、
静香と少し話をすることにした）","","(I have some time before the lesson,
(I decided to have a little chat with Shizuka)","","(There's still some time before
lessons, so I decided to talk with Shizuka.)",""
"静香、相変わらず頑張ってるな","","Shizuka, you're still doing a great job.","","Shizuka, you're still working hard.",""
"これくらい当然です。
私には将来の夢がありますから……","","This much is obvious.
Because I have a dream for the future: ......","","This much is only natural.
Because I have a dream for the future...",""
"将来の夢、か。
どんな夢か聞いてもいいか？","","Dreams for the future, huh?
May I ask what kind of dream?","","A dream for the future, huh?
Can I ask what kind of dream it was?",""
"その……私、もっとアイドルを……
続けられたらいいな、って思ってて","","Its ...... me, more idle ......
I hope I can keep it up.","","Um... I want to be more of an idol.
I thought it'd be nice if we could keep going.",""
"（アイドルを続けられたら？　……そうか。
静香には、時間がないんだったな）","","(What if I could continue to be idle? ...... Okay.
(Shizuka didn't have much time, did she?)","","(What if I could continue being an idol? ...I see.
Shizuka doesn't have much time, does she?)",""
"俺を信じろ","","Trust me.","","You have to trust me.",""
"みんなを信じろ","","Trust everyone.","","Trust everyone.",""
"自分を信じろ","","Trust yourself.","","Believe in yourself.",""
"静香の夢は、俺の夢でもある。
プロデューサーとして、何とかしてみせるよ","","Shizuka's dream is also my dream.
As your producer, I'll see what I can do.","","Shizuka's dream is also mine.
As a producer, I'll figure something out.",""
"ありがとうございます。
私も……プロデューサーを信じています","","
I too believe in ...... producers!","","Thank you very much.
I believe in Producer, too.",""
"静香がアイドルをやりたいという気持ちを
持っている限り、俺もみんなも静香の味方だからな","","Shizuka's desire to be an idol.
As long as you have it, I and everyone else is on Shizuka's side.","","As long as Shizuka wants to be an
idol, everyone and I are on her side.",""
"静香の夢は、ルミナスのみんなが叶えてくれる。
だから、大丈夫だ","","Shizuka's dream will come true for everyone at Luminous.
So, you'll be fine.","","Everyone in Luminous would make Shizuka's dream come true.
So it's all right.",""
"そう言ってくれるのは嬉しいのですが……
夢は自分の力で勝ち取るべきだと思います","","I'm glad you said that. ......
I believe that dreams should be won by one's own strength.","","I'm happy to hear that, but...
I think dreams should be earned on your own.",""
"確かにそうだな……。俺も、静香や他のみんなが
活動しやすくなるように頑張るよ","","That's for sure. ....... Me too, Shizuka and everyone else.
I'll do my best to make it easier to be active.","","▁Yeah, you've got a point. I want to help make it easier
for Shizuka and the rest of us here in this club as well......",""
"静香なら、きっと夢を叶えられる。
もっと自分を信じて、努力してみるんだ","","Shizuka will surely make her dream come true.
You just have to believe in yourself more and try harder.","","I'm sure Shizuka will be able to make her dream come true.
Believe in yourself and try harder.",""
"私なりに、努力をしているつもりですけど……
まだ、努力が足りないということですか？","","In my own way, I'm making an effort, but ......
Does that mean you are still not trying hard enough?","","I'm trying my best, but...
So, you're saying that your efforts are insufficient?",""
"い、いや、十分なくらいだよ。
俺も静香に負けないよう、もっと頑張らないとな！","","No, no, it's more than enough.
I've got to work harder to keep up with Shizuka too!","","N-No, that's more than enough.
I've got to do my best so that Shizuka won't beat me!",""
"……ありがとうございます。
あの、これからもよろしくお願いします！","","
Um, please keep up the good work!","","...Thank you very much.
Umm, I'm looking forward to working with you from now on!",""
"（静香のレッスンが終わり、次の予定まで、
カフェでお茶をすることになった）","","(Shizuka's lesson is over, until the next appointment,
(We're going to a cafe for tea.)","","(After Shizuka's lessons, we decided to have
tea at the cafe until our next appointment.)",""
"相手との駆け引きというか……。
テニスは意外と頭脳戦なところがあるんです","","It's more of a run-in with the other party. ......
Tennis is more of a brain game than you might think.","","It's more like a bargaining chip...
Tennis has a surprisingly clever side.",""
"はは、そうか。テニスの話をする静香は、
イキイキしているな","","Haha, well, Shizuka talking about tennis,
You're so vibrant.","","Haha, I see. Shizuka's really excited when
she talks about tennis with you...",""
"そ、それは……好きですから。それにテニスって、
アイドルに通じているところがあるんですよ","","Well, that's because I like ...... and tennis,
There's a connection to idols.","","Th-That's because... I like it. Besides, tennis
has a lot of connections to the idol world too!",""
"そうなのか？
うーん、アイドルに通じているところというと……","","Is that so?
Hmmm... the place to get through to your idol is ......","","Is that so?
Hmm, if you're talking about being an idol...",""
"ライブ感","","live performance","","Live performance.",""
"緊張感","","tension","","Tension",""
"体力勝負","","test of one's strength (stamina)","","It's a contest of strength.",""
"もしかして、試合とライブの感覚が、
似ている……とか？","","Perhaps a sense of match and live performance,
Like ...... or something similar?","","Could it be that the match
and a concert feel similar...?",""
"はい！　シングルスやダブルス、チーム戦……。
どれもアイドルのライブに近いんですっ","","Yes! Singles, doubles and team competitions .......
They are all very close to live idol performances!","","Yes! Singles, doubles and team battles...
They're all pretty much idol concerts!",""
"テニスの試合もライブも、緊張感があるよな","","There's a lot of tension in both the tennis match and the live show.","","The tennis match and the concert must be tense.",""
"そうですね。試合の前もライブの前も、
同じくらい緊張しますから","","Yes, before the match and before the concert,
I'm just as nervous as you are.","","You're right. I get just as nervous
before matches and concerts, too!",""
"テニスの試合もライブも、
体力勝負なところがあるよな","","Both tennis matches and live performances,
There's something about the physicality of it all.","","Both in tennis matches and concerts, there are times
when you have to compete for physical strength.",""
"間違ってはいませんが……。他にも通じている
ところがあるんです。感覚的なことですが……","","It's not wrong, but it's not wrong. ....... It's getting through to others.
There is a place...it's a sensory thing. ......","","It's not wrong, but... there are other ways of communicating with
it. I have a feeling that this is what you mean by “feeling—",""
"それに、うまくいった時の嬉しさとか、逆に悔しさ
だとか……そういう気持ちが、一緒じゃないかなって","","And the happiness when things go well, or conversely, the frustration.
I think we have the same feelings about the same things.","","Besides, when things went well... I thought we
might feel the same kind of happiness and frustration.",""
"なるほどな。じゃあ、静香がそういう気持ちをもっと
味わえるよう、俺もしっかり『応援』しないとな！","","I see...so Shizuka is more interested in those feelings.
I'll have to ""cheer"" them on so they can enjoy it!","","I see. Then, in order for Shizuka to experience those
feelings even more than she already has 『Cheerleading』 left!",""
"応援……。ふふ、そうですね。
では、これからも、よろしくお願いします！","","Support ....... Hmmm, yes.
So, please keep up the good work!","","Cheerleading... Heheh, you're right.
Well then, I'm looking forward to working with you from now on!",""
"（静香のレッスンが終わり、
昼食をとるためファミレスにやって来た）","","(Shizuka's lesson is over,
(They came to a family restaurant for lunch.)","","(After Shizuka's lessons, I came to
a family restaurant for lunch.)",""
"今日は朝からレッスンをしてたから、
お腹が空いているだろう","","Because I had a lesson this morning,
You must be hungry.","","You've been practicing since
morning, so you must be hungry.",""
"好きなものを頼んでいいぞ。
……って、どうしてそんなにがっかりしているんだ？","","You can order whatever you like.
Why is ...... so disappointing?","","You can order whatever you like.
...Wait, why are you so disappointed?",""
"こちらのお店、
うどんのメニューがなくて……","","This is the store,
There is no udon menu and ......","","This store doesn't have
an udon menu...",""
"そ、そうか……きちんと調べてなくてすまない。
けど、そうだな……","","Oh, well, sorry I didn't check ...... properly.
But yes, ......","","I-I see... Sorry we didn't look into it properly.
But, I guess...",""
"麺類","","noodles","","Noodles",""
"魚類","","fish","","Fish",""
"肉類","","(kinds of) meat","","Meat",""
"食べたかったものに、近いものを頼んだらどうだ？
うどんが食べたいのなら、麺類になるか","","Why don't you ask for something close to what you wanted to eat?
If you want to eat udon, it will be noodles or","","Why don't you order something close to what I wanted?
If you want udon, I guess it's noodles.",""
"はい、そうします。
この、だし香る和風パスタにしようかしら……","","Yes, I will.
I think I'll try this Japanese pasta with dashi aroma: ......","","Yes, I'll do that.
Maybe I should make this Japanese-style pasta that smells like soup...",""
"（静香、嬉しそうだな。
こっちを選んで正解だったな）","","(Shizuka, you look happy.
(You were right to choose this one.)","","(Shizuka looks happy.
You made the right choice choosing this one.)",""
"魚料理はどうだ？
魚は栄養満点だからな！","","How about some fish?
Fish is nutritious!","","How about some fish?
Fish are full of nutrients!",""
"レッスンの後ですし、栄養を取るのは大事ですよね。
でも、麺も捨てがたいし、どっちにしよう……","","It's after the lesson, and it's important to get some nutrition.
But it's hard to get rid of the noodles too, which one should I choose ......","","It's after lessons, so getting nutrition is important.
But, the noodles are hard to throw away. Which should I choose...?",""
"（迷わせてしまったみたいだが、
参考になったらよかった）","","(I'm afraid I've led you astray,
(Wish I could have been helpful)","","(I'm sorry for making you hesitate,
but it was good to know.)",""
"レッスンの後だし、
ガッツリ肉類でいくのはどうだ？","","It's after the lesson,
How about we go with gutsy meats?","","Since it's after lessons,
how about a hearty meal?",""
"そこまで重たいものは入りそうになくて……。
うーん、やっぱり麺にしようかしら……","","It's not going to hold that much weight. ......
Hmmm, I think I'll go with noodles after all: ......","","It didn't seem like there was anything that heavy in here...
Hmm, maybe I should make some noodles after all...",""
"（静香の表情を曇らせてしまった。
いまいちだったか……）","","(Shizuka's expression clouded over.
(Was it not good enough? ......)","","(Shizuka's expression clouds over.
I guess that wasn't good enough...)",""
"事務所でクイズが流行っているって話だけど、
静香もやったりするのか？","","I'm told that quizzes are popular in the office,
Does Shizuka do it too?","","I've heard that quizzes are popular in the
office. Do you do them too, Shizuka?",""
"はい。といっても、簡単なものですけど……。
せっかくですから、プロデューサーもやりますか？","","Yes, but it's a simple one. ......
Since we're at this point, would you like to be a producer too?","","Yes, it's quite simple...
Since you're here, why not become a producer?",""
"ああ、お願いするよ","","Oh, please.","","Yeah, I'm counting on you.",""
"では……。カルパッチョ、ドリア、すき焼き。
イタリアが発祥の料理はどれでしょう","","Then visit ....... Carpaccio, Doria, Sukiyaki.
Which dish originated in Italy?","","Then... Carpaccio, doria and sukiyaki.
Which dish originated in italy?",""
"（ええと、確か……）","","(Uh, I believe it's ......)","","(Let's see, if I remember correctly...)",""
"カルパッチョ","","carpaccio","","Carpaccio",""
"ドリア","","pilaf topped with bechemal or other cheese-based sauce, then oven baked","","Doria",""
"すき焼き","","sukiyaki","","Sukiyaki",""
"カルパッチョだろう？","","Carpaccio, right?","","Carpaccio, right?",""
"正解です。
プロデューサーって、イタリア料理に詳しいんですね","","Correct answer.
So you producers know a lot about Italian food?","","That's correct.
You know a lot about Italian food, don't you?",""
"（よかった……。正解だったようだ）","","(Thank goodness ....... Looks like I was right.)","","(Thank goodness... It seems I was right.)",""
"ドリア……だったと思う","","I think it was Doria ......","","Doria... I think.",""
"いえ。ドリアは日本で考案された洋風料理なんです。
……前にファミレスで、律子さんから聞きました","","No, doria is a Western-style dish invented in Japan.
I heard from Ritsuko at a family restaurant before ......","","No, doria is a western style dish invented in japan.
...I heard about it from Ritsuko-san at a family restaurant before.",""
"（そうだったのか……。ひとつ勉強になったな）","","(Oh, I didn't realize that. ....... You learned one thing.)","","(I see... That's a good lesson.)",""
"ズバリ、すき焼きだ！","","Zubari, it's sukiyaki!","","It's sukiyaki!",""
"すき焼きがイタリア発祥なわけないじゃないですか。
もっと真面目に考えてください","","There is no way that sukiyaki originated in Italy.
Please take it more seriously.","","There's no way sukiyaki originated in italy.
Think about it more seriously.",""
"（うっ……刺すような視線がつらい……）","","(Ugh ...... the stinging stare is hard ......)","","(Ugh... That piercing gaze hurts.)",""
"（最近、ルミナスの間で、
モノマネ当てゲームが流行っているらしい……）","","(Recently, among the luminous,
(I hear the guessing game of moniker is popular: ......)","","(It seems that impersonation games have
been popular among Luminous lately...)",""
"静香は、モノマネはやらないのか？","","Shizuka doesn't do montages?","","Shizuka, you don't copy people?",""
"私ですか？　頼まれればやりますけど……。
自分からはあまりやらないです","","Is it me? I will do it if you ask me to. ......
I don't do much myself.","","Me? I'll do it if you ask...
I don't really do it myself.",""
"なるほど……演技のレッスンにもなると思うし、
ちょっとやってみてくれないか？","","I see. ...... I think it would be a good lesson in acting,
Can you give it a try?","","I see... It'll be good for acting lessons,
so could you give it a try?",""
"え、今ですか？　……はぁ、分かりました。
似てなくても、文句言わないでくださいねっ","","Oh, now? ...... Huh, I understand.
Please don't complain if they don't look alike!","","Huh, now? *sigh* Okay.
Even if you don't look like me, please stop complaining!",""
"『この服めっちゃかわいー☆
プロデューサーさん、どうかな？』","","This dress is so cute!
Producers, what do you think?""","","『These clothes are so cute!☆
What do you think, Mr. Producer?』",""
"おおっ！
このモノマネは……","","Oh, wow!
This moniker can be found at ......","","Ohh!
This impersonation...",""
"甘奈","Amana","","","Amana",""
"美嘉","Mika","","","Mika",""
"果穂","Kaho","","","Kaho",""
"甘奈だな？","","Amana, right?","","You're Amana, right?",""
"は、はい……よかった、わかってもらえて……。
でも……も、もうやりませんからね！","","Ha, yes ...... good, I'm glad you understand. ......
But ...... won't do it anymore, either!","","Y-Yes... I'm glad you understand.
But... I-I won't do it again!",""
"（恥ずかしかったみたいだな。でもかなり似てたし、
いつか他のアイドルのモノマネも見てみたいな！）","","(He was embarrassed...but they looked pretty much alike,
(I'd love to see you do another idol's impersonation sometime!)","","(Looks like you were embarrassed. But they looked a
lot alike, so I'd love to see another idol someday!)",""
"美嘉、だよな？","","Mika, right?","","You're Mika, right?",""
"ち、違います！
ちょっと自信があったのに……うう……","","Chi, no!
I was feeling a little confident ...... ugh ......","","N-No, that's not it!
I was so sure of myself... Ugh.",""
"（ギャルっぽい感じがしたんだけど、違ったか。
もう少し考えればよかった……）","","(I thought it looked like a gal, but I guess not.
(I should have thought about it more: ......)","","(It felt like she was a girl, but I guess that wasn't it.
I should've thought about it a little more...)",""
"果穂か……？","","Kaho or ......?","","Is that you, Kaho?",""
"ぜ、全然違います！！
もっとよく考えてから答えてくださいっ","","Geez, it's totally different!
Please think more carefully before answering!","","Th-That's not it at all!!
Please think more carefully before you answer!",""
"（うっ……思いっきり間違えてしまった。
もっとしっかり観察すればよかった……）","","(Ugh ...... I made a big mistake.
(I should have observed it more closely: ......)","","(Ugh... I made a huge mistake.
I should've been more careful...)",""
"（静香の仕事終わり、
気分転換を兼ねて出かけることにした……）","","(Shizuka's end of work,
I decided to go out for a change (......)","","(After Shizuka's work, I decided to
go out for a change of pace...)",""
"（もうこんな時間か……。
静香も楽しんでくれたようだな）","","(Is it that time already? .......
(Shizuka enjoyed it too, I see.)","","(It's already this late...
Shizuka seems to have enjoyed it too.)",""
"今日はありがとうございました。
おかげさまで、少しは気分転換ができました","","Thank you for your time today.
Thanks to you, I have a bit of a change of pace.","","Thank you for today.
Thanks to you, I feel a little better.",""
"プロデューサー……あの……。
よければまた、気分転換に連れて行ってください","","Producer ...... that .......
Please take me back for a change if you like.","","Producer... Um.
If you'd like, please take me again for a change.",""
"あそこにいるのは……。
おーい、静香！","","You can see them over there at .......
Hey, Shizuka!","","That person over there is...
Hey, Shizuka!",""
"……！　ちょ、ちょっと、
大きな声で人の名前を呼ばないでください！","","......! Hey, hey, hey,
Do not call people names in a loud voice!","","...! H-Hey, don't
say my name so loudly.",""
"まったく……。周りの人が、
こっちを見ているじゃないですかっ","","Totally ....... people around,
You're looking at me, aren't you?","","Honestly... The people
around us are looking at me!",""
"す、すまない。
姿が見えたから、つい……","","Sorry, sorry.
I saw you, and I just had to ......","","S-Sorry.
I saw you, so...",""
"えーと……。改めておはよう、静香。
ルミナスはどうだ？","","Let's see, ....... Good morning again, Shizuka.
How about Luminous?","","Um... Good morning, Shizuka.
What about Luminous?",""
"そうですね……。みなさん、アイドルとして
魅力的な方ばかりで、学ぶことが多いです","","Yes, ....... You are all idolized by
They are fascinating people and there is much to learn!","","That's true... Everyone here is very
attractive as an idol, and has a lot to learn.",""
"私もルミナスの一員として、
しっかり、頑張っていきたいですね","","I am also a member of Luminous,
I want to do well and do my best.","","As a member of Luminous,
I want to do my best.",""
"そうか。静香が成長できるように、
俺もしっかりサポートをしていくよ","","Oh well, let Shizuka grow up,
I'll be there to support you.","","I see. I'll do my best to
help you grow up, Shizuka",""
"あれ……プロデューサー。
今朝は早いんですね","","That ...... producer.
You're early this morning.","","Huh...? Producer.
You're up early this morning.",""
"ああ。たまには早めに事務所に出て、
色々準備しておこうと思ってね","","Oh...sometimes you have to leave early for the office,
I'm just trying to be prepared for everything.","","Yeah. I thought it would be a good idea to head out
early and make some preparations for the festival, too...",""
"そうだったんですね。
まさかこんなところで会えるなんて……","","
I never thought I'd see you here. ......","","So that's how it is.
I didn't expect to see you here...",""
"……ちょっと早く家を出て、よかったかも。
ふふ、なんて……","","...... Maybe it's a good thing I left home a little early.
Hmmm, what a ......","","...I'm glad I left the house a little early.
Heheh, just kidding...",""
"どうしたんだ？","","What's going on?","","What's the matter?",""
"な、なんでもないです！
ほら、早く事務所に行きますよっ","","Oh, it's nothing!
Come on, I'll go to the office as soon as possible.","","I-It's nothing!
Come on, let's hurry to the office.",""
"今日はレッスンを見て欲しいんですけど。
プロデューサー、構いませんか？","","I need you to watch my lesson today.
Producers, if you don't mind.","","I'd like you to watch my lesson today.
Do you mind, producer?",""
"もちろん。
今日も１日、頑張っていこうな","","Of course.
Let's keep up the good work for another day.","","Of course.
Let's do our best today, too.",""
"よし、書類の整理はこれで終わりだな。
やっと一息つける……","","Okay, I guess that's it for the paperwork.
Finally a breath of fresh air: ......","","All right, that's all of the paperwork.
I can finally catch my breath...",""
"あの……プロデューサー。
今、大丈夫ですか？","","That ...... producer.
Are you okay now?","","Um...producer.
Is now a good time?",""
"静香……？　まだ残っていたのか。
早く帰らないと、親御さんに怒られるぞ","","Shizuka ......? Is it still there?
If you don't go home soon, your parents will get mad at you.","","Shizuka...? There's still some left.
If you don't hurry home, your parents will get mad.",""
"親は、さっき連絡したので問題ありません。それより
プロデューサーに伝えたいことがあるんですが……","","Parents are not a problem as I contacted them earlier.
I have something to tell Producer: ......","","My parents contacted me just now, so it's fine. But
there is something I want to tell Producer...",""
"いつもプロデュースをしてくれて、
ありがとうございます","","He always produced,","","Thank you for
always producing me.",""
"これからも、その……
よろしくお願いしますっ","","We will continue to use that ......
I look forward to working with you!","","From now on, um...
I'm looking forward to working with you!",""
"はは……改めて言われると、少し照れくさいな。
どういたしまして","","Haha ...... I'm a little embarrassed when you say it again.
don't mention it","","Haha... Now that you mention it, I'm a little embarrassed.
You're welcome.",""
"これからもどんどんプロデュースしていくから、
よろしくな！","","I'll keep producing more and more,
Nice to meet you!","","I'll be sure to keep producing more of
them from now on, so please take care!",""
"おはようございます、プロデューサー。
……昨日の夜は遅くまで仕事をしていたんですか？","","Good morning, producer.
...... Did you work late last night?","","Good morning, producer.
Were you working late last night?",""
"おはようございます、プロデューサー。
今日も、よろしくお願いします","","Good morning, producer.
Thank you again for your cooperation today.","","Good morning, producer.
I'm looking forward to working with you again today.",""
"お疲れ様です、プロデューサー。
明日もお願いします。……それでは失礼します","","Thanks for your help, producer.
Please do so again tomorrow. ...... then I'll leave you.","","Good work, producer.
I'll be counting on you again tomorrow.
...Well then, excuse me...",""
"お先に失礼します。……帰ったら、
今日ミスしたところ、ちゃんと見直さないと","","Good night, good night. ...... when I get back,
I need to go over the mistakes I made today.","","I'll see you later. ...When we get
home, if it was a mistake today...",""
