"お漬物……。そうですね、
いいおつまみになりそうです","","Pickles. ....... Yes,
It would make a nice snack.","","",""
"お茶うけとして、
事務所用にも買っていきましょう","","As a tea-tablet,
Let's buy some for the office.","","",""
"ペナントなんてどうでしょう。
いい思い出になりますよ","","How about a pennant?
It'll be a great memory.","","",""
"ペナントって、
小さい旗みたいなお土産でしたよね……","","What's a pennant?
It was a souvenir like a small flag. ......","","",""
"プロデューサーが欲しいのでしたら、
お土産店で一緒に探してみましょうか","","If you want a producer,
Let's look for it together in the souvenir store.","","",""
"それと、ルミナスのみなさんには
名物のスイーツをお土産に買っていきましょう","","Oh, and for all you Luminous out there.
Buy some of their famous sweets as souvenirs!","","",""
"あの……楓さん。
なんだか旅行に行くみたいになっていますけど……","","That ...... maple.
It's kind of like going on a trip, but ......","","",""
"あ……ふふっ、少し楽しくなってしまいました。
しっかり食レポのお仕事、務めさせてもらいます","","Ah ...... phew, I'm having a little fun.
I'll be sure to do my job as a food reporter.","","",""
"では、諸々の手配をしますので、
よろしくお願いします","","Then, I will make various arrangements,
please remember me","","",""
"はい、プロデューサー。
お任せください","","Yes, producer.
Leave it to us!","","",""
"（事務所で仕事をしていると、
他愛もないおしゃべりが聞こえてきた）","","(Working in an office, he said,
(I heard some other idle chatter.)","","",""
"えへへー。
楓さんと一緒にいると、なんだか落ち着くなぁ","","Ehehe.
I feel at home when I'm with Kaede.","","",""
"私もです！　頼れるお姉さんって感じで、
一緒にいると安心します","","Me too! She seems like a reliable older sister,
I feel safe with them.","","",""
"ふふっ、ありがとうございます。
私もみなさんとおしゃべりするのは楽しいです","","Phew, thank you very much.
I too enjoy chatting with you all!","","",""
"今度、うちでもやし祭りをするので、
楓さんもぜひ来てくださいっ！","","We are having a bean sprout festival at our house next time,
Kaede, please come too!","","",""
"もやし祭り……？
いったい、どんなお祭りなんですか？","","Moyashi Festival: ......?
What on earth kind of festival is it?","","",""
"ホットプレートにもやしをいーっぱいのせて、
秘伝のタレをブワーってかけるんです！","","Put a lot of bean sprouts on the hot plate,
We pour the secret sauce over it!","","",""
"……聞いただけで、おいしいって分かる料理ですね。
いくらでも、もやしが食べられそう","","Just by listening to ......, you can tell this dish is delicious.
You can eat as many bean sprouts as you want!","","",""
"はい！　私も参加します！
やよいちゃん、もやしの用意は任せて！","","Yes! I'm in!
Yayoi, leave it to me to prepare the sprouts!","","",""
"ええーっ！　いいの！？","","Eeeeee! Are you sure?","","",""
"私は飲み物を用意しますね","","I'll get you a drink.","","",""
"あら、楓。
もやし祭りに興味津々みたいね","","Oh, Kaede.
You seem very interested in the bean sprout festival.","","",""
"はい。伊織ちゃんも一緒に参加しますよね。
やよいちゃんのもやし祭り♪","","Yes, Iori will be joining us, right?
Yayoi's sprout festival ♪","","",""
"ええ、もちろん。にひひっ♪
私もとっておきの差し入れを持って行くわ","","Yes, of course.
I'll bring some goodies for you, too.","","",""
"って、そうじゃなくて……。
楓って、思っていたよりも庶民的なのね","","And that's not what I mean. .......
Maple is more folksy than I thought.","","",""
"庶民的……？　はい、庶民ですから","","Folk ......? Yes, I'm a commoner.","","",""
"……けど楓って、ＴＶや雑誌で歌姫って呼ばれている
から、ついそういうイメージで見ちゃってたけど","","...... but Kaede is called a diva on TV and in magazines.
I had always seen it that way because of the","","",""
"実際に話してみると気さくで親しみやすくて、
ユーモラスというか……面白い人なのね","","When I actually talked to him, he was friendly and approachable,
You're a humorous or ...... funny guy.","","",""
"（……楓さん？）","","(...... maple?)","","",""
"ありがとうございます、褒めてくれて。
それに、私のこと……よく見ていてくれるんですね","","Thank you, for the compliment.
Besides, you've been watching me ...... closely.","","",""
"面白い人と言ってもらえたのも、
すごく嬉しいです","","I was also told that I was an interesting person,
I'm very happy.","","",""
"ふぅ。いっぱいおしゃべりをしたら、
喉が渇いてしまいましたね","","Whew, we had a lot to talk about,
I'm so thirsty.","","",""
"あら、私のオレンジジュースでよければ、
いくらでも飲んでいいわよ","","Oh, if you don't mind my orange juice,
You can drink as much as you want.","","",""
"では、みなさんの分も用意してきます。
氷は少しでいいですよね","","Now, I will go prepare for everyone.
A little ice would be nice.","","",""
"冷たすぎても、
こおりごおりしちゃいますからね。ふふっ","","Even if it is too cold,
I'm going to make you shiver.","","",""
"氷でこおりごおり……？
あっ、ダジャレですねー！　うふふっ","","Ice and ice ice-cold gorges: ......?
Oh, it's a pun!","","",""
"あははっ！
スッゴく面白いです！　楓さん！","","Haha!
Very interesting!","","",""
"あっ、お疲れさまです。
プロデューサー","","Oh, thank you for your time.
producer","","",""
"お疲れ様です。すみませんが、
さきほどの話、聞かせてもらいました","","Thanks for your help, sorry,
I heard what you said earlier.","","",""
"未来ちゃんたちの会話……ですか？","","Is this a conversation between the future girls ......?","","",""
"普通にお話ししていたつもりですが……。
なにかありましたか？","","I thought I was speaking normally. ......
Is there something wrong?","","",""
"いえ、楓さんは俺が想像していたよりも……","","No, Kaede is more ...... than I imagined.","","",""
"素敵なアイドル","","Wonderful idol","","",""
"面白いアイドル","","Interesting Idols","","",""
"素敵なアイドルなんだってことが、
分かってきました","","I know that they are wonderful idols,
I'm beginning to understand.","","",""
"あ、ありがとう……ございます","","Oh, thank you very much ......","","",""
"ちょっと、急だったので、
なんとお返事すればいいか迷ってしまいますが……","","It was a bit, it was sudden,
I'm not sure how to reply to you. ......","","",""
"す、すみません。ただ、楓さんの周りには
いつも笑い声があって、素敵だなと感じたんです","","I'm sorry, I'm sorry, it's just that I've been around Kaede for a while now.
There was always laughter, and it felt wonderful.","","",""
"なるほど……。そういうことでしたら、
もっとダジャレを考えないといけませんね……","","I see. ....... If that's what you mean,
I'll have to come up with more puns. ......","","",""
"面白いアイドルなんだってことが、
分かってきました","","That they are interesting idols,
I'm beginning to understand.","","",""
"面白いですか。ありがとうございます","","Interesting, thank you.","","",""
"はい。楓さんが刺激になって、ルミナスの雰囲気が
もっとよくなればと期待していたんです","","Yes, Kaede has inspired the atmosphere of Luminous.
I was hoping for better.","","",""
"その期待に応えられるよう、
もっとダジャレに集中しないと……ですね","","We hope to live up to their expectations,
I need to focus more on puns. ......","","",""
"いえ、そこまでダジャレに
特化する必要はないので……","","No, I'm not that much of a pun.
There is no need to specialize, so please visit ......","","",""
"ダジャレも必要ですが、
普段通りの楓さんでいてもらえればと思います","","A pun is in order, though,
I hope you will be Kaede as you normally are.","","",""
"普段通りの私……ですか","","Am I ...... as usual?","","",""
"楓さーん。
ジュース運ぶの、手伝いましょうかー？","","Kaede.
Can I help you carry the juice?","","",""
"あっ、ごめんなさい。今、持っていきますねー。
プロデューサー、失礼しますね","","Oh, sorry, I'll bring it to you now!
Producer, if you'll excuse me.","","",""
"あっ、はい。
すみません、引き留めたりしちゃって……","","Ah, yes.
Sorry, I kept you back or something. ......","","",""
"（楓さん、なんだか元気がなかったような。
失礼なことを言ってしまったのかな……）","","(Kaede, you seemed somewhat listless.
(Did I say something rude? ......)","","",""
"（……なんだろう。
なにかが引っかかっている気がする……）","","(I guess it's .......
(I think something is stuck ......)","","",""
"（楓さんとの打ち合わせを終え、
雑談していると……）","","(After meeting with Kaede,
(......) as we chat.","","",""
"やあ、プロデューサー。
楓と話をしたいんだけれど、いいかな？","","Hey, producer.
I'd like to talk to Kaede, if that's okay.","","",""
"あら、私ですか……？","","Oh, is that me ......?","","",""
"打ち合わせは終わったから、俺はかまわないぞ。
３人一緒でどうしたんだ？","","The meeting's over, I don't care.
What's up with the three of you together?","","",""
"一度、楓さんとゆっくり話がしたくて……","","I wanted to talk to Kaede once and slowly: ......","","",""
"ね～！
聞いてみたいことがたくさんあるんだ～","","Hey~!
I have so many questions I want to ask~!","","",""
"はい。私に答えられることでしたら、
何でも聞いてください","","Yes, if I can answer,
Ask anything you want.","","",""
"実を言うと、私たちはみな
楓に憧れてしまった仲間でね","","As a matter of fact, we all
I'm a fellow student who has fallen in love with Kaede.","","",""
"その美しさの秘密を教えてもらえないだろうか。
ほんの少しだけでかまわない","","Can you tell us the secret of its beauty?
Just a little bit is all it takes.","","",""
"憧れだなんて……照れてしまいますね。
でも、ありがとうございます","","I'm ...... embarrassed to say that I admire you.
But thank you.","","",""
"甘奈も、楓さんみたいに、落ち着いた
大人の魅力を出してみたいな～って思って！","","Amana, like Kaede, is also calm.
I wanted to try to make it more appealing to adults!","","",""
"大人の……雰囲気ですか","","Is it an adult ...... atmosphere?","","",""
"確かに私はみなさんより大人ですが、
そういったことは……。そうですね……","","I am certainly more mature than you all,
That's what ....... Yes, that's right: ......","","",""
"（楓さんの視線が助けを求めている。
なにか言った方がいいのだろうか……）","","(Kaede's gaze is asking for help.
(Should I say something? ......)","","",""
"楓さんの大人の魅力といえば……","","Kaede's adult appeal can be found at ......","","",""
"振る舞い","","behavior","","",""
"空気感","","feeling of the atmosphere","","",""
"ファッション","","fashion","","",""
"話し方とか、立ち振る舞いとか、そういうところに
落ち着きと品性がにじみ出ていると思いますよ","","The way you talk, the way you act.
I think it oozes composure and character.","","",""
"ありがとうございます。
あまり意識したことは、ないのですが……","","Thank you very much.
I've never been very aware of it. ......","","",""
"前にやっていた仕事の経験が、
役に立っているんでしょうね","","Previous work experience,
I'm sure they're helpful.","","",""
"魅力的に思ってもらえているなら、
そのおかげかもしれません","","If they find it attractive,
Maybe that's why.","","",""
"楓さんの空気感じゃないでしょうか。
冷静沈着で聡明……そんな空気を楓さんから感じます","","I think it's Kaede's airiness.
I feel such an air of calm and intelligent ...... from Kaede!","","",""
"空気感ですか……自分ではよくわかりませんが、
そう言ってもらえるのは嬉しいです","","Is it the atmosphere? ...... I'm not sure myself,
I'm glad to hear you say that.","","",""
"ファッション、ですかね。
大人っぽい服装ですよね","","Fashion, I guess.
It's a very mature outfit.","","",""
"年齢なりに見えているなら、よかったです。でも、
たまには派手な服も着てみようかしら？　なんて","","If you're looking your age, good for you, but..,
I'm not sure if I should wear something flashy once in a while.","","",""
"私も、楓さんみたいに素敵な
大人の女性になりたいです……","","I, too, am wonderful like you, Kaede.
I want to be an adult woman. ......","","",""
"私が、みなさんの思い描くような
大人の女性なのか……。それは別として……","","I am the one that you all envisioned.
Are you a grown woman ....... That's beside the point: ......","","",""
"私からみなさんにアドバイスできることは、
ほとんどありません……","","What advice can I give to you all?
Very little ......","","",""
"ですが、みなさんはみなさんのままで
大丈夫だと思います","","But you all remain as you are.
I think we'll be fine.","","",""
"私たちのまま……ですか？","","Are we still on ......?","","",""
"みなさん、ひとりひとり、
輝く個性を持ったアイドルですから","","Ladies and gentlemen, each and every one of you,
I'm an idol with a shining personality.","","",""
"このまま、まっすぐに頑張っていけば、
全てがうまく進んでいくと思います","","If we continue to work hard and keep it straight,
I think everything will go well.","","",""
"何度も同じ過ちを繰り返す……。
そのような、アイドルにはなりません","","Repeat the same mistakes over and over again. ......
As such, I will not be idle.","","",""
"昨晩に羽目を外しすぎて、
翌日に後悔するような……","","I ruffled too many feathers last night,
...... that you'll regret the next day.","","",""
"あ、あの……。
それって、お酒の話では？","","Oh, that .......
Isn't that what you said about alcohol?","","",""
"ふふっ……。あら、もうこんな時間。
すみませんが、そろそろレッスンがありますので","","Hmmm.......... Oh my, it's already that late.
I'm sorry, but I have a lesson coming up soon.","","",""
"はい！　楓さん、お疲れさまでした。
お話しできて良かったです","","Yes!
It was nice talking to you.","","",""
"また、一緒にお話ししようね☆","","Let's talk again together☆.","","",""
"はい、ぜひまた。
では、プロデューサー。私はレッスンに……","","Yes, by all means, again.
Okay, producer, I'm off to the lesson: ......","","",""
"あっ、気をつけて行ってください。それと、
明日も早いですから、寄り道は無しですよ","","Oh, and be careful out there,
We have an early start tomorrow, so no side trips.","","",""
"どうして、居酒屋に寄ろうとしたのを……。
なんて、冗談です","","Why did you decide to stop by the pub at ......?
What a joke!","","",""
"今日の活動が終わったら、まっすぐ帰宅しますよ。
それでは、行ってきますね","","I'll be going straight home after today's activity.
Well, I'll be off then.","","",""
"フフッ。大人でありながらもチャーミング……。
やはりとても素敵な女性だ","","Phew...mature yet charming. ......
She's still a very nice lady.","","",""
"はい。またお話ししたいですね","","Yes, I would love to talk to you again.","","",""
"（『私からみなさんにアドバイスできることは、
ほとんどありません……』か――）","","(""What advice can I give to you all?
(Hardly any ......"" or--)","","",""
"（楓さん、笑顔だったけど……この前といい、
なにか悩んでいることがあるんじゃないか？）","","(Kaede, she was smiling, but ...... like the last time,
What's troubling you?)","","",""
"（話したいことがあって、楓さんをバーに誘った）","","(I invited Kaede to the bar because I wanted to talk to her)","","",""
"バーに誘ってくださるなんて、嬉しいです。
素敵な雰囲気のお店ですね","","I am so glad you invited me to the bar.
Lovely atmosphere.","","",""
"昼間はカフェメニューでお店を開いているんです。
お酒も置いていますが……","","We have a café menu during the day.
We also have alcohol available at ......","","",""
"はい、ソフトドリンクにします。
このあと、自主レッスンをしようと思っていますので","","Yes, I'll have a soft drink.
I'm planning to give you a self-guided lesson after this.","","",""
"あっ……。
やっぱり、ノンアルコールカクテルでもいいですか？","","Oh, .......
After all, can I have a non-alcoholic cocktail?","","",""
"ええ、楓さんがお好きな方で……","","Yes, Maple likes ......","","",""
"……ありがとうございます。先に注文しましょうか。
プロデューサーはなににしますか？","","Thank you ....... Shall I order first?
What do you want Producer to be?","","",""
"そうですね……俺は……","","Yes, ...... I'm ......","","",""
"楓さんのオススメ","","Kaede's recommendation","","",""
"見た目重視","","Focus on appearance","","",""
"店のオススメ","","Store Recommendation","","",""
"楓さんのオススメのドリンクにします","","I'll take Kaede's drink recommendation.","","",""
"私に任せてくださるんですか？
責任重大ですね。それでは……どうしましょう……","","Will you leave it to me?
That's a lot of responsibility, so what should we do about it ...... ......","","",""
"この『シンデレラ』という、
ノンアルコールカクテルはどうでしょう？","","This ""Cinderella"" is called,
How about a non-alcoholic cocktail?","","",""
"定番ですけど、おいしくて名前も素敵です♪","","It's a classic, but it's delicious and has a great name.","","",""
"見た目重視で、キレイなドリンクがいいですね","","I like the emphasis on appearance and clean drinks.","","",""
"では、『ヴァージンピニャコラーダ』という、
ノンアルコールカクテルはどうですか？","","Then, it is called ""Virgin Pina Colada"",
How about a non-alcoholic cocktail?","","",""
"グラスのふちにパイナップルや、
プルメリアの花が飾ってあってキレイですよ","","Pineapple or pineapple on the edge of the glass,
It is beautifully decorated with plumeria flowers.","","",""
"お店のオススメを選ぶのが、
無難ですよね","","The store's recommendation is to choose,
It's safe.","","",""
"店員さんイチオシの、
ノンアルコールカクテルがあるみたいですよ","","The clerk's first choice,
They have non-alcoholic cocktails.","","",""
"エナジードリンクをベースにした、
滋養強壮効果たっぷりの１杯ですって","","Based on energy drinks,
A tonic drink full of nourishing effects, he says.","","",""
"やっぱりジュースにします","","I'm still going to juice.","","",""
"ジュースですか……","","Is it juice: ......","","",""
"では、ジュースを混ぜただけの、
シンプルなカクテルはいかがですか？","","Then, just mix the juice,
How about a simple cocktail?","","",""
"では、それをいただきます……。やっぱり、俺も
ノンアルコールカクテルの方がいいんですね","","Well, I'll take that. ....... I knew it.
So non-alcoholic cocktails are better.","","",""
"あの、私の勘違いならすみません……","","Um, sorry if I'm wrong ......","","",""
"なにか大切な話があるから、
私の好みに合わせて、ここを選んでくれたのかと","","I have something important to tell you,
I thought you chose this place to suit my tastes.","","",""
"なので、雰囲気にあったものを……と思いまして","","So, I thought I'd ...... for something that fits the mood.","","",""
"……やっぱり、お見通しでしたか","","......I knew you had it figured out!","","",""
"実は、先日の楓さんの言葉が、
ずっと気になっていて……","","Actually, Kaede said the other day,
I've always been curious about this ......","","",""
"私の言葉……？","","My words: ......?","","",""
"『私からみなさんにアドバイスできることは、
ほとんどありません……』","","'What advice can I give to you all?
Very little ......","","",""
"以前、心白たちにそのように言いましたよね","","You once told Xinbai and the others as such.","","",""
"はい……そのようにお伝えしました","","Yes, ...... I told him that.","","",""
"楓さんの実力なら、みんなにしてあげられる
アドバイスはたくさんあると思ったんです……","","If Kaede is good at what she does, she can do it for everyone.
I thought I had plenty of advice: ......","","",""
"でも、なんていいますか……。謙遜しているとか、
そういう雰囲気とも違うような気がして……","","But what can I say, ....... I hear you are humble,
It doesn't seem like that kind of atmosphere either. ......","","",""
"正直に言いまして、楓さんの考えていることが
分からない時があるんです","","To be honest, I'm not sure what Kaede is thinking.
Sometimes I don't know.","","",""
"私の考えていること……","","What I'm thinking: ......","","",""
"……少しだけ、
取り留めのない話をしてもいいですか？","","...... a little bit,
Can we talk about something more tangential?","","",""
"もちろんです。聞かせてください","","Of course, please let me hear it.","","",""
"私はアイドル活動を始める前、
モデルの仕事をしていました","","Before I started idolizing,
I was working as a model.","","",""
"はい。そのように聞いています","","Yes, that's what I've heard.","","",""
"ありがたいことに、モデルの仕事はそれなりに
忙しくさせていただいていました","","Thankfully, the modeling work is in its own right.
We've been busy.","","",""
"ですが、私のモデルとしての評価とは反対に、
私はその評価に実感を持てなかったんです","","But contrary to my assessment as a model,
I didn't really feel that assessment.","","",""
"私の外見や雰囲気が、読者のみなさんに
憧れを与えていたと聞きましたが……","","My appearance and ambiance is what I want my readers to
I heard that you were giving them adoration. ......","","",""
"正直に言って、私にはよく分かりませんでした","","To be honest, I didn't quite get it.","","",""
"読者やスタッフのみなさんが抱いている、
私のイメージはなんとなく理解していました","","readers and staff members are holding,
I kind of understood my image.","","",""
"ですが、それは私自身ではなくて、
モデルとしての『高垣楓』だったんだと思います","","But it is not myself,
I think it was ""Takagaki Kaede"" as a model.","","",""
"いつの間にか、私自身と『高垣楓』の間に
大きな差ができてしまったように感じて……","","Before I knew it, between myself and ""Takagaki Kaede"".
I feel like a big difference has been made. ......","","",""
"ちょうどその時、会社でアイドル部門が開設されると
聞いて、アイドルをやってみようと思ったんです","","Just then, when the idol division was opened in the company
When I heard about it, I decided to try idolizing.","","",""
"これといった目標もなく……ただなにかを
変えたくて。すみません、失礼な話ですよね","","I have no goal in mind, I just want to ...... do something.
I wanted to change it. sorry, that was rude.","","",""
"いいえ、そんなことありません。アイドルを
やってみようと感じたことが、すでに動機ですから","","No, not at all.
Because what you feel like doing is already your motivation.","","",""
"……ありがとうございます","","Thank you ......","","...Thank you very much.",""
"でも、こうしてルミナスのみなさんとも出会えて、
なにかが変わり始めている気がします……","","But I also met everyone at Luminous in this way,
I think something is starting to change: ......","","",""
"アイドルに転身して、良かったと思っています……","","I'm glad I made the transition to idols. ......","","",""
"ルミナスのみなさんと一緒にいられる時間は、
本当に居心地の良い時間だと感じています","","The time I can spend with everyone at Luminous,
I really feel at home here!","","",""
"私のダジャレに笑ってくれたり、
パーティーに誘ってくれたり……","","They would laugh at my puns,
They invite me to parties and ......","","",""
"一緒にいると落ち着くとも言ってもらえました。
しょうもない私の失敗談も聞いてくれました……","","They also told me that they felt comfortable with me.
He also listened to my silly stories of failure: ......","","",""
"……私が私でいられるように感じるんです","","I feel like I can be me. ......","","",""
"そう言ってもらえると、嬉しいですけど……","","I'm glad you said that, though: ......","","",""
"楓さんのイメージと違う気がして、ルミナスの
みんなに合わせてくれているのかと心配に……","","I felt it was different from Kaede's image of Luminous.
I'm worried that they're trying to fit everyone in. ......","","",""
"私のイメージ……。
歌姫としての『高垣楓』……ですよね","","My image: .......
Kaede Takagaki as a diva. ......","","",""
"結局モデルの頃から、
なにも変わっていないのかもしれません","","After all, since the modeling days,
Maybe nothing has changed.","","",""
"私に求められるのは、歌姫の『高垣楓』……","","What is required of me is a diva, ""Kaede Takagaki"" ......","","",""
"ち、違うんです！　俺も楓さんがルミナスに
協力してくれると聞いた時は……","","No, no, no! I'm not! I'm also a member of Kaede's Luminous.
When I heard you were willing to help, I went to ......","","",""
"ありがとうございます、プロデューサー。
お気持ちは……伝わっています","","Thank you, producer.
Your sentiments are conveyed to ......","","",""
"プロデューサー、それにルミナスのみなさんと
一緒にいられる時間は、かけがえのないものです","","producer, and all the Luminous people.
The time we have together is invaluable!","","",""
"これからも、よろしくお願いしますね","","I look forward to working with you in the future.","","I'm looking forward to working with you from now on.",""
"……はい。こちらこそ、よろしくお願いします","","...... Yes, it's nice to meet you too!","","",""
"（楓さんのイメージ……。俺はみんなが描くような、
歌姫の楓さんを望んでいたのだろうか……）","","(Maple's image ....... I'm like everyone else draws,
(Did they want the diva Kaede? ......)","","",""
"（今日は楓さんが出演する音楽番組の生放送のため、
スタジオに来たのだが……）","","(Today is for a live music program featuring Kaede,
(I'm here at the studio. ......)","","",""
"……なんだかスタッフのみなさんが、
慌ただしくなりましたね","","...... something for all the staff,
Things have been hectic.","","",""
"なにか問題でも起きたんでしょうか","","Is something wrong?","","",""
"ごめんなさい、楓さん！
機材のトラブルで、ちょっと音源が流せなくて","","Sorry, Kaede!
I had some trouble with my equipment, so I couldn't play the soundtrack for a while.","","",""
"音源が流せない……。
次のステージが楓さん……ですよね","","The sound file cannot be played. ......
The next stage is maple ......","","",""
"あ、あの……","","Oh, um, ......","","U-um...",""
"もしよかったら……機材が整うまで、
トークで時間を作りましょうか……？","","If you'd like, you can go to ...... until the equipment is ready,
Shall we make time for a talk at ......?","","",""
"楓さん……","","Kaede: ......","","",""
"そうです！　別の機材が用意できるのでしたら、
そんなに時間がかからないはず――","","Yes! If you can provide different equipment,
It shouldn't take that long--","","",""
"せっかくの提案ですけど、
生放送なので楓さんに歌ってもらう時間が……","","I'm sorry to suggest this,
Since this is a live broadcast, there is time for Kaede to sing ......","","",""
"歌姫の歌を届けないと、ファンが悲しみます。
ギリギリまで、なんとか……！","","If you don't deliver the diva's songs, your fans will be sad.
Just in time, I managed to get to ......!","","",""
"歌……。では、機材が間に合わなければ……。
アカペラで歌わせていただくことは？","","Songs ....... So, if your equipment doesn't arrive in time, please contact .......
Do you ever sing a cappella?","","",""
"は、はい！　もちろん、大丈夫です！","","Yes, yes! Of course, it's all right!","","",""
"それでしたら……なんとかしてみます","","If that's the case, I'll see what I can do at ......","","",""
"番組をご覧のみなさん、高垣楓です。
今日はいつもと少し趣向を変えて……","","Dear program viewers, this is Kaede Takagaki.
Today we're changing things up a bit: ......","","",""
"アカペラで歌わせていただくことになりました。
聞いてください……","","I will be singing a cappella.
Listen to this: ......","","",""
"（……無音の中で完璧な歌唱をこなす楓さん。
歌姫の名前に相応しい姿……のはずだが――）","","(...... Kaede performs a perfect singing performance in silence.
(She should look ...... like a diva worthy of her name--)","","",""
"トラブルのフォローまでお疲れ様でした。
スタッフさんも楓さんのおかげだと言っていましたよ","","Thank you for all your hard work, even following up on problems.
The staff also said it was thanks to Kaede!","","",""
"お役に立てたなら良かったです……。
なにはともあれ、生放送も無事に終わりましたし","","I'm glad I could help. ......
At any rate, the live broadcast went well.","","",""
"……プロデューサー。
今日の私の仕事……いかがでしたか？","","...... producer.
How was my work today ......?","","",""
"（……ここは素直な感想を言うべきだよな）","","(...... I should probably give you some honest feedback here)","","",""
"はい。
もちろんいい仕事をしていただいたと思いますよ","","Yes.
Of course I think you did a good job.","","",""
"凛々しく歌う楓さんの姿を見て、
やっぱり歌姫の名前に相応しいと、素直に感じました","","See Kaede sing with dignity,
I honestly felt that she deserved the name ""Diva"" after all!","","",""
"でも、それは楓さん自身が、
歌姫の名前に相応しい実力を備えているからです","","But it is Kaede herself,
Because she has the ability to live up to her name as a diva.","","",""
"ありがとうございます、プロデューサー","","Thank you, producer.","","",""
"でも……気を使わせてしまったようですね","","But I'm afraid I've put you off ......","","",""
"いえ、本心で言っています。
楓さんは、もっと自分を誇っていいと思います","","No, I mean it.
Kaede should be more proud of herself!","","",""
"誇っていい……","","You can be proud of it: ......","","",""
"今日の楓さんの姿は素晴らしかったです。
それは紛れもない事実です","","Kaede was wonderful today.
That is an indisputable fact.","","",""
"ただ、俺は……楓さんの力になりたかったです。
自分を変えようとした楓さんの力に……","","I just wanted to help ...... maple.
Maple's ability to change herself. ......","","",""
"……トークで場をつなぐ、と言ったことですね。
私は気にしていませんから、大丈夫です","","You said that you would connect the place with ...... talk.
I don't mind, I'm fine.","","",""
"……本当ですか？　楓さんはありのままの自分を、
表現できる機会だと思ったんじゃないんですか？","","...... Really? Kaede is who she is,
Didn't you think it was an opportunity to express yourself?","","",""
"……ありのままの私？","","...... me as I am?","","",""
"それはいったい、
どの私のことを言っているのでしょうか……？","","What on earth is that?
Which me are you talking about ......?","","",""
"ありのままの楓さん……。
それはきっと……","","Maple as it is. .......
It must be ......","","",""
"普段の楓さん","","Usual Maple","","",""
"アイドルの楓さん","","Kaede, the idol.","","",""
"普段の楓さんじゃないでしょうか。
ダジャレを言って笑っているような……","","Isn't it the usual Kaede?
Like laughing at a pun: ......","","",""
"ダジャレを言っているのが……。
ありのままの私……","","The pun is on .......
I am as I am: ......","","",""
"それは……難しいことですね","","That's a ...... difficult thing to do!","","",""
"す、すみません。
なにも知らずに、適当なことを言って……","","Sorry, sorry.
Without knowing anything, say the right thing and go to ......","","",""
"謝らないでください……。
ダジャレを考えるのも、それなりの苦労があるんです","","Please don't apologize. ......
Even coming up with puns is a challenge in its own right!","","",""
"……そういうことでしたか","","...... that's what you meant?","","",""
"すみません、ほんの冗談です。
確かに、ダジャレを言う時は自然体かもしれません","","Sorry, just kidding.
Sure, maybe I'm a natural when it comes to puns.","","",""
"アイドル活動をしている時の楓さん……。
じゃないでしょうか","","Kaede when she is idolizing. ......
isn't it?","","",""
"それが、ありのままの……私？","","Is that what it is ...... me?","","",""
"一理あるかもしれませんね……。歌姫である前に、
私はアイドルとしての高垣楓……ですから","","You may have a point. ....... before being a diva,
Because I am Takagaki Kaede as an idol ......","","",""
"ただ『ありのままの私』が、
どの私だとしても……","","Just 'me as I am',
Whichever me it is: ......","","",""
"高垣楓が歌うから、歌姫と呼ばれる……。
そんな気がするのは私の傲慢でしょうか？","","Kaede Takagaki sings, so she is called a diva. ......
Is it my arrogance to feel that way?","","",""
"私は歌姫と呼ばれる私を、
演じているつもりはありません……でも――","","Call me a diva I am,
I'm not trying to play--even though I'm ......--I'm not trying to play.","","",""
"作り上げられたイメージを、
自分で壊す勇気もありません……","","The built-up image,
I don't even dare to break it myself: ......","","",""
"なんだか……難しい話になってしまいましたね","","It's kind of ...... difficult to talk about!","","",""
"……いえ、難しくなんてありません","","...... No, it's not difficult!","","",""
"楓さんが本物の歌姫になれば、
全てが解決すると思います","","If Kaede becomes a real diva,
I think everything will work out.","","",""
"今日、ステージで見た楓さん……。
俺は心から感動しました","","Kaede seen on stage today at .......
I was truly moved.","","",""
"あとは楓さんが、
歌姫としての自信を持つことだけだと思います","","And then there's Kaede,
I think it's just about having confidence as a diva.","","",""
"……私にそれができるでしょうか？","","Can I do that at ......?","","",""
"できます。
俺が楓さんを歌姫に導きます……必ず","","Can be done.
I will lead Kaede to be a diva. ...... without fail","","",""
"……歌姫の道へ、
『みち』びいてくれるんですね","","Go to ...... Diva's Way,
You've been giving me the ""road map"".","","",""
"……ここにきて、ダジャレですか","","...... Here you go, pun intended.","","",""
"ふふっ。すみません、つい……。
ありがとうございます、プロデューサー","","Phew...sorry, I just went to .......
Thank you, producer.","","",""
"プロデューサーの言葉……信じます","","I believe what Producer says ......","","",""
"（……俺は歌姫を救ってみせる）","","(...... I'll save the diva)","","",""
"（歌姫のしがらみに囚われている歌姫を……！）","","(...... for divas trapped in the clutches of divas!)","","",""
"（楓さんを本物の歌姫に導く……。
うーん、そう言ったのはいいものの……）","","(Leading Kaede to become a real diva: .......
(Hmmm... I said so, but ......)","","",""
"お疲れさまです","","thank you for your hard work","","",""
"お疲れ様です、楓さん","","Thanks for your help, Kaede.","","",""
"あっ、お疲れさまです。
楓さん、この間のＴＶの生ライブ、拝見しました","","Oh, thank you for your time.
Kaede, I saw you live on TV the other day!","","",""
"アカペラで歌う楓さんの姿、本当に素敵でした……","","It was really nice to see Kaede singing a cappella: ......","","",""
"本当ですか？　ありがとうございます","","Really? Thank you very much.","","",""
