"……お、あそこにいるのは甜花だな。
おーい！　甜花、おはよう！","","...... Oh, that's a beet blossom over there.
Hey, beetroot, good morning!","","...Oh, isn't that Tenka over there?
Heeeeey! Good morning, Tenka!",""
"楽しいところ……たくさん。甜花、ドキドキした。
今度はなーちゃんも、一緒……約束、だよ","","Lots of fun places ....... Beet flowers, I was thrilled.
This time, Naachan, together with ...... promise, you know!","","It was.. lots of fun... Tenka was thrilled. Next 
time, let's take Na-chan with us... promise, ok?",""
"（甜花に新作ゲームの宣伝部長の仕事が来た。
しかも甜花の好きなシリーズのものだが……）","","(Tianhua received a job as the head of the advertising department for a new game.
(And it's from Beet Hana's favorite series: ......)","","(Tenka was chosen as an ambassador to promote
a new game. It's also from her favorite series.)",""
"わ……！　甜花が……宣伝部長……！？
…………で、でも……なんで、甜花……？","","Wow ......! Beet Hana is the ...... publicity director ......!
At ............, but ......, so why the beetroot flower ......?","","Wha...! Tenka... as an ambassador...!?
B-But... why choose... Tenka...?",""
"関係者が甜花のインタビュー記事を見たそうだ。
このシリーズをやりこんでるって、答えてたやつだな","","The officials saw an interview with Tet Hana.
You're the one who answered that you've been playing this series.","","Someone from the game publisher saw your 
interview article and asked for you specifically.",""
"うん……！　隠し武器とか……ダンジョンとか……
いっぱい、やりこんだ……！！","","Yeah ......! Like hidden weapons and ...... dungeons and ......
I've done a lot of work on ......!","","Mmm...! Hidden weapon quests... dungeons...
I've cleared... a lot of them...!",""
"そんなにこのシリーズが好きだったんなら、
ぜひやってみないかって言われたんだ","","If you liked this series so much,
They asked me if I'd be interested in doing it.","","Since you love the series, they want you to 
promote their new game.",""
"うん……！　うん……！
甜花……やる……！","","Yeah ......! Yeah ......!
Do ...... to do ......!","","Mmm...! Mmm...!
Tenka... will do it...!",""
"はは、そうか。なら早速だけど、次の新作発表会で、
シリーズの魅力を解説してほしいそうだ","","Ha, well, then I'll get right to it, but at the next presentation of the new work,
They want you to explain the appeal of the series.","","Haha, okay. I know this is early, but I want 
you to explain the charm of the series.",""
"解説……？
……え、えと、甜花……説明とか……苦手……","","Explanation ......?
......Eh, uh, beetroot flowers...... explanation or ...... I'm not good at ......","","Explain...?
Umm... Tenka... isn't good... at explaining...",""
"そうだな……。
甜花は、このゲームのどういうところが好きなんだ？","","
What do you like about this game, Beet Hana?","","Let's see...
Tenka, what do you like about this game?",""
"このシリーズ……戦闘システム、斬新……！
初心者でも……楽しい、けど……奥が深い……","","This series ...... combat system, novel ......!
Even beginners can have ...... fun, but ...... deep ......","","This series has... innovative combat systems...!
It's fun... even for beginners... but it has depth...",""
"なるほど、戦闘システムがいいんだな。
好きなキャラクターもいるのか？","","Okay, so you have a good combat system.
Do you have a favorite character?","","I see, so its combat system is good.
Do you have a favorite character?",""
"うん……！　キャラクターも、魅力的……
誰が一番か……選べない……みんな、いい……！","","Yeah ......! The characters, too, are fascinating ......
I can't choose ...... who is the best ...... everyone, good ......!","","Mmm...! The characters are... attractive... Can't 
choose... favorites... Every character... is good...!",""
"ストーリーとか……世界観、とかも……
作り込み、すごくて……とにかく、すごい……！","","Story, ...... worldview, and more ......
It's made, it's amazing ...... anyway, it's amazing ......!","","The story... the world design... everything they've 
made... is just... amazing...!",""
"あうぅ……言いたいこと、まとまらない……！
当日も……甜花、ダメ……話せない……","","Ahhhh ...... what I want to say, I can't get it together ......!
Even on the day of the event, ...... beet blossoms, no ...... can't talk about it. ......","","Ugh... I don't know... what to say...! Tenka...
will... get too nervous... on the day...",""
"落ち着け、甜花。好きって気持ちは伝わってきたぞ。
当日、甜花が話すなら……","","Calm down, Beet Hana, I can tell you like her.
If the beet flowers speak on the day of the event, please contact ......","","Calm down, Tenka. I know how much you love 
the game, but for when you're on stage...",""
"自分の言葉で話す","","Speak in your own words","","Try to convey in your own words.",""
"カンペを用意する","","Prepare a camphor","","Let's prepare some cue cards.",""
"アドリブで話す","","speak with ad-libs","","Let's ad lib.",""
"解説しない","","No Explanation","","No need to explain anything.",""
"自分の言葉で話そう。俺も手伝うから、
甜花の言いたいことを、できるだけまとめてみよう","","Let's talk in your own words and I'll help you,
Let me try to summarize as best I can what Beet Hana is trying to say.","","Let's try to convey your feelings for the game. 
I'll help summarize what you want to say.",""
"ほ、ホント……？
プロデューサーさん、手伝って……くれる……？","","Really, really ......?
Producer, can you help me ...... ......?","","R-Really...?
Producer-san... will help... Tenka..?",""
"それなら、甜花……頑張る……！
好きなとこ……いっぱい、話す……！","","Then I'll do my best ...... to make the beet ...... flower!
Favorite place ...... a lot, talk ......!","","Okay... Tenka will... try hard...!
Tenka has... a lot... to say...!",""
"にへへ……一緒に、まとめるの……嬉しい……♪
プロデューサーさん……ありがと……！","","
Thanks to Producer ...... and ......!","","Ni hehe... Making a summary... together...
Tenka is happy...♪ Producer-san... thank you...!",""
"（イベント当日、甜花は時々言葉につまりながらも、
シリーズの魅力を楽しそうに解説した！）","","(On the day of the event, Tetuka was sometimes at a loss for words,
(He happily explained the appeal of the series!)","","On the event day, Tenka would stumble with 
her words, but she enjoyed explaining the game.",""
"（コアな解説が話題となり、ネットでもトレンドに！
新作も注目を浴びて、先方も大喜びだったぞ！）","","(The core commentary became a hot topic and trended on the Internet!
The new one got a lot of attention, and the destination was thrilled!)","","(Her commentary went viral, the game got lots 
of attention, and the publisher was delighted!)",""
"今教えてくれたことをまとめて、カンペを作ろう。
本番はそれを読めるようにしておくのはどうだ？","","Let's make a compendium of what you just taught us.
How about we just make sure we can read that for the show?","","Let's make cue cards with what you've just said.
You can read from them during the event.",""
"カンペ……！　それなら……ちょっと、安心……。
にへへ……プロデューサーさん、ありがと……","","Campe ......! Then ...... a little bit, relief .......
Nhehehe ...... producer, thanks ......","","Cue cards...! That's... reassuring...
Ni hehe... Thanks... Producer-san...",""
"あ、で、でも……カンペ……ズル、かな……？","","Ah, so, but ...... campe ...... zulu, or ......?","","Ah... b-but... aren't cue cards... kinda cheating...?",""
"いや、ズルじゃないぞ。ＴＶとかでもよく見るだろ？
うまく進める工夫だ。だから当日は頑張ろうな！","","No, it's not cheating, you see it all the time on TV and stuff.
So let's do our best on the day!","","No, it's not. They work and are used all the time
on TV. Let's use them for the event.",""
"（甜花は緊張しながらもカンペ通りに解説をこなし、
お客さんの反応もまずまずだった）","","(Tianhua was nervous, but he performed his commentary as per the canvass,
(The reaction of the guests was not bad either.)","","(Tenka was nervous, but the cards helped her
explain everything. The reception was okay.)",""
"（新作ゲームもそれなりに話題になったし、
悪くない展開だぞ！）","","(The new game also got a fair amount of attention,
Not a bad development!)","","(Regardless, the new game has become a hot 
topic, so I guess that's still a good result!)",""
"甜花にとって良い経験になると思うし、
本番はアドリブでやってみたらどうだ？","","I think it will be a good experience for the beet,
Why don't you improvise on the show?","","I think it'll be be a good expierence for you,
Why don't you try ad libbing?",""
"あ、アドリブ……？
甜花……自信、ない……あうぅ……","","Oh, ad lib ......?
Beet flower ...... confidence, no ...... ahhh ......","","A-Ad libbing...?
Tenka... is not confident... ugh...",""
"甜花の好きって気持ちは伝わってくるだろうし、
大丈夫だと思うぞ！","","I'm sure you can feel how much I like Tetuka,
I think you'll be fine!","","I think it's okay as long as you can convey
your love for the game!",""
"（当日の甜花は緊張してしまい、
うまく話せなくなってしまった……）","","(On the day of the event, Tetuka was nervous,
(I can't speak well anymore ......)","","(Tenka got nervous on the event day.
She couldn't speak clearly...)",""
"（司会のフォローもあって最後まで解説はできたが、
思うように魅力を伝えられなかった……）","","(Although with the moderator's follow-up, I was able to explain it all the way through,
(I couldn't convey the appeal as well as I would have liked. ......)","","(She managed with the moderator's help, but 
she couldn't convey the game's charm...)",""
"解説するのが難しいようなら、本番は
別の人にやってもらうようお願いしてみるよ","","If it seems too difficult to explain, then the show is on.
I'll ask someone else to do it.","","If it gets too hard for you, I'll try to ask
their moderator to help with the promotion.",""
"（司会がそつなく解説したが、甜花がいる意味が
ないと言われ、宣伝部長を解任されてしまった……）","","(The moderator explained it all in a nutshell, but what was the point of having sugar beets?
I was told I didn't have one and was removed from my position as publicity director (......).","","(The moderator did most of the work on stage 
and Tenka ended up dismissed from the role...)",""
"（今回の仕事は成功だ！）","","(This job was a success!)","","(This job was a success!)",""
"（今回の仕事は失敗だ。次こそは！）","","（This job was a mistake...next time!)","","(This job didn't go well,
Let's try again next time!)",""
"甜花、次の仕事はラジオ番組だな。毎日放送している
有名な番組に、ゲスト出演だが……","","Beet, your next job will be a radio show, on the air every day.
Guest appearance on a well-known program, but ......","","Tenka, your next job is for a radio program.
You'll be appearing as their guest.",""
"て、甜花……喋るの、苦手だけど……
が、頑張る……な、何でも、どーんと来──","","I'm not good at talking ......, but I'm not good at ......
But I'll keep trying ......, anything comes with a bang...","","T-Tenka... isn't good... at talking...
B-But Tenka... will try...",""
"『新しいおしゃれスイーツ』というコーナーで、
甜花にオススメのスイーツを、紹介してほしいそうだ","","In a section called ""New Fashionable Sweets,
They want me to introduce them to some of the sweets I recommend for the beetroot.","","You'll be recommending new sweets
during the ""Stylish New Sweets"" corner.",""
"──……お、オシャレな……！？
あ、あう……オシャレ……オシャレって……！？","","─ ─ ...... Oh, fashionable ......!
Ah, ah ...... fashionable ...... fashionable means ......!","","...Stylish...!? U-ugh...... Style...
Stylish......!?",""
"オシャレ……！？　甜花……わかんない……！
な、なな、なーちゃんじゃ……ダメ……！？","","Fashionable ......! I don't know ...... about beetroot flowers ......!
Nah, nah, nah, no ...... no ......!","","Stylish...... !? Tenka... knows nothing...!
Na, w-won't N-Na-chan... be better...!?",""
"甜花、落ち着こう。番組の恒例コーナーらしくてな。
とりあえず、一緒に相談して決めようか","","Beet Hana, let's calm down, it seems to be a regular part of the show.
In the meantime, let's discuss and decide together.","","Calm down, Tenka. It's just their regular show.
Let's practice on our own for now.",""
"は、はい……","Y-Yes...","","","O-Okay...",""
"甜花が好きなスイーツってあるか？
それを中心に話すのはどうだ？","","Are there any sweets that beetroot flowers like?
How about we talk around that?","","Are there any sweets that you like, Tenka?
We can start from there.",""
"甜花が、好きな……スイーツ……
え、えと……あ！　いちご大福……大好き……！","","Beet flowers are a favorite ...... sweets ......
Eh, uh ...... ah! Strawberry Daifuku ...... love ......!","","Tenka's... favorite... sweets...
Ah...!  Strawberry daifuku... Tenka loves that!",""
"あと……いちご……星井さんが、教えてくれた……
限定の、イチゴババロア……美味しかった……！","","Also ...... strawberry ...... Mr. Hoshii told me ......
The limited edition, strawberry bavarois ...... were delicious ......!","","Also... Hoshii-san shared some... strawberry 
bavarois... the other day... It was tasty...!",""
"甘納豆は……名前、なーちゃんみたいで……
見かけたら、つい……買っちゃう……にへへ……♪","","Ama-natto is ...... name, like Na-chan ......
When I see it, I just end up buying it ...... hehehe ...... ♪","","Amanatto... sounds like... Na-chan...
Tenka occasionally... buys them too... Ni hehe...♪",""
"あとは……ポテトチップス、とか……
お休みの日、ゲームしながら……食べてる……","","And then there's ...... potato chips, or ......
On my day off, I'm eating ...... while playing games ......","","Next is... potato chips...
Tenka likes to... eat them... while playing games...",""
"そうだな、その中から選ぶなら……","","Well, if you have to choose one of those, you can do so at ......","","I see. If we have to choose one, then let's go 
with...",""
"イチゴババロア","","Strawberry Bavarois","","Strawberry bavarois.",""
"ポテトチップス","","potato chips","","Potato chips.",""
"甘納豆がいいな。甘奈を連想するのも面白いし、
昔ながらの和菓子というのも逆に、新しいだろう","","I like amanatto, it's funny how it reminds me of amana,
On the contrary, traditional Japanese sweets would be new.","","Amanatto kind of sounds like Amana. We can try
""rebranding"" Amanatto into something new.",""
"うん、そうする……！
にへへ……なーちゃん……あまなーちゃん……","","Yeah, I will. ......
Nihee......Na-chan......Ama-chan......","","Mmm... Tenka will try...!
Ni hehe... Na-chan... Amanaa-chan",""
"そうだ……なーちゃんの、話も……する……！
プロデューサーさん、ありがと……","","Yes, ...... Nachan's, stories are also ...... to be ......!
Thanks, producer: ......","","Right... Tenka will tell... Na-chan... too...!
Producer-san... thank you...",""
"ああ、ファンのみんなも甜花と甘奈の話も含め、
喜んでくれると思うぞ！","","Oh, and all the fans, including the story of Tianhua and Amana,
You'll be glad you did!","","No problem. Your fans would love to hear 
your story.",""
"（『妹と同じ名前のスイーツが好きなんてかわいい』
といったコメントで、ラジオは大いに盛り上がった）","","(""It's so cute that you like sweets with the same name as your sister."")
(The radio was very excited by these comments.)","","(The show got comments about how cute it was 
to like sweets with similar names as her sister's.)",""
"（その後、大手メーカーとのコラボが決まり、
ふたりで宣伝した甘納豆は爆発的にヒットしたぞ！）","","(Later, he decided to collaborate with a major manufacturer,
(The amanatto that the two of us promoted together was an explosive hit!)","","(The show was a massive hit! The fan response
netted us a collab proposal with a major brand.)",""
"いちご大福がいいと思うぞ。
自分が好物の方が紹介もしやすいだろうしな","","I think you'll like the Strawberry Daifuku.
It's probably easier to introduce them to your favorite foods if you're the one who likes them.","","I think strawberry daifuku would do.
It'd be easier to promote since you like them.",""
"それなら……甜花、
好きなとこ……いっぱい、お話できそう……！","","If so, then ...... beet flower,
My favorite place ...... a lot, we can talk ......!","","If that's the case... Tenka... could say a lot...
about... what Tenka likes about them...",""
"（好きなものを一生懸命話す甜花の言葉に釣られ、
リスナーはいちご大福が食べたくなったらしい）","","(Caught in the words of Beet Hana, who talks hard about what she likes,
(Apparently, listeners have a craving for strawberry daifuku.)","","(Tenka conveyed her love for strawberry 
daifuku, and listeners ended up craving it.)",""
"（話題になった結果、甜花といちご大福のコラボが
実現し、甜花印のいちご大福として好評を博した！）","","(As a result of the topic, the collaboration of beet blossoms and strawberry daifuku
(It was realized and received a good reputation as Daifuku, strawberry Daifuku with the Tianhua mark!)","","(There was so much demand after the show that 
she even got her own strawberry daifuku collab!)",""
"そうだな……、イチゴババロアでいってみよう。
最近食べたものなら、紹介もしやすいかもしれない","","Yes, ......, let's try strawberry bavarois.
If it's something you've eaten recently, it might be easier to introduce it.","","Hmm... Let's go with strawberry bavarois since
you just tasted it recently.",""
"わ、わかった……！
甜花、イチゴババロア……紹介、する……！","","Wow, okay. ......!
Beet Flowers, Strawberry Bavarois ...... introduction, ...... to do!","","O-Okay...!
Tenka... will promote... them...!",""
"（イチゴババロアは限定販売ものだったため、
入手が困難でイマイチ盛り上がりに欠けてしまった）","","(The strawberry bavarois were sold only for a limited time,
(It was difficult to obtain and not very exciting)","","(Looks like strawberry bavarois were limited 
time items, so they were hard to get and enjoy.)",""
"そうだな、ポテトチップスでいいんじゃないか？
いつも食べてるものなら話しやすいだろうし","","Yes, potato chips would be fine.
If it's something you eat all the time, it'll be easier to talk about.","","How about potato chips?
You eat it all the time, so it shouldn't be hard.",""
"ふ、普通、過ぎって……ならない、かな……？
でも、甜花……ポテトチップス、紹介する……","","I wonder if it's not usually ...... that goes past, or ......?
But beetroot flowers ...... potato chips, introducing ......","","I-Isn't that... too plain...? But... Tenka... 
is willing to promote... potato chips...!",""
"（求められているスイーツとはかけ離れており、
トークを盛り上げることが出来なかった）","","(It is far from the required sweets,
(I couldn't get the talk going.)","","(It didn't match with the show's theme
and couldn't bring any excitement.)",""
"（もっと考えてくるようにと、
お叱りを受けてしまった……）","","(He told me to go think more about it,
(I've been scolded: ......)","","(I was scolded by the higher-ups.
I should've gave it some more thought...)",""
"（甜花のトークイベントを行うことになったため、
カフェで打ち合わせをしている……）","","(Due to the fact that we are going to have a talk event on beet flowers,
(I'm having a meeting at a cafe ......)","","(We are a having a meeting at a cafe since 
Tenka has an upcoming talk show appearance.)",""
"甜花のトークイベントか。ソロでイベントなんて、
ファンが増えた証拠だな。甜花、頑張ったな！","","A talk event for beetroot flowers...a solo event...,
Proof that your fan base is growing, Beet Hana, good job!","","You got your own solo talk show. That means
you really have a lot of fans. Way to go, Tenka!",""
"にへへ……て、甜花、頑張った……
でも……なんで、トークイベント……？","","Nhehehe ......, Beet Hana, you did a great job ......
But why ...... and why talk event ......?","","Ni hehe... T-Tenka... did her best...
But... why hold... a talk show...?",""
"ファンからの要望が多かったんだよ。
みんな、甜花の話をじっくり聞いてみたいそうだ","","There were a lot of requests from fans.
They all want to listen carefully to the beetroot.","","Because the fans really want to hear more stories
from you.",""
"て、甜花の、話……？
あ、あうぅ……","","Te, of beetroot flowers, story ......?
Oh, ahhh ......","","T-Tenka's... stories...?
U-ugh...",""
"ど、どうした？　何か不安なことがあったら、
遠慮なく話してくれていいんだぞ","","What's wrong? If you're worried about something,
Feel free to talk to me about it.","","Wh-what's wrong? You know you can talk to me 
if you there are any issues.",""
"…………甜花……
お喋り、下手…………","","............ beet blossom ......
Talking, poorly ............","","...Tenka...
is bad... at talking...",""
"いっつも……なーちゃんたちといるから……
甜花、返事するだけで……よくて……","","I'm always with ...... Nachan and his friends. ......
Beet Hana, just reply to ...... well ......","","Usually... Tenka only responds to Na-chan...
Tenka rarely... starts conversations...",""
"面白いこと、とか……
そんなの……無理……","","Interesting things, or ......
You can't ...... do that. ......","","It's impossible... for Tenka... to start talking... 
about interesting topics...",""
"そういうことか。みんな甜花の話が聞きたくて
イベントに来るんだし、大丈夫だと思うぞ","","So that's what it's all about...everyone wants to hear about the beetroot.
You're coming to an event, and I think you'll be fine.","","Oh, I see. Your fans will only be listening to your
stories, so you should be okay.",""
"プロデューサーさん、甜花……
なに、話したら……いい……？","","Producers, Beet Flower ......
What, you want to talk to ...... or ......?","","Producer-san... what should...
Tenka... talk about...?",""
"そうだな……。
ファンのみんなが喜ぶ話というと……","","
A story that all of our fans would love to hear is ......","","Let's see...
Fans would be thrilled to hear about...",""
"自分について","","About myself","","Tenka.",""
"趣味について","","About Hobbies","","Her hobbies.",""
"甘奈について","","About Amana","","Amana.",""
"ルミナスについて","","About Luminous","","Luminous.",""
"自分について話すのはどうだ？
ファンのみんなも、甜花自身の話を聞きたいはずだ","","How about we talk about ourselves?
I'm sure all the fans would love to hear from Beet Hana herself.","","How about telling them more about yourself?
Surely your fans would want to hear about that.",""
"じ、自分の、話……
えっと……好きな、ゲーム……とか……？","","Ji, my, story ......
Let's see, I like ......, games ...... or ......?","","A-About... myself...
Like uhh... my favorite... games...?",""
"そうだな。それから、甜花がアイドルとして
感じたこととか、自分の気持ちも話すといいな","","Yes, and then there's the fact that the sugar beet is an idol.
I hope you talk about how you feel and how you feel too.","","Yeah. Also, why don't you talk about how you
feel as an idol?",""
"そっか……それなら、甜花……話せる、かも……！
甜花……頑張る、ね……！","","I see...... then you can talk about beetroot flowers......, maybe......!
Beet Hana ...... good luck, right ......!","","Ah... then... Tenka could use... those topics...!
Tenka... will try...!",""
"にへへ……プロデューサーさん……
話、聞いてくれて……ありがと……","","Nhehehe ...... producer ......
Thanks ...... for listening to me ......","","Ni hehe... Producer-san...
Thank you... for listening to... my worries...",""
"（イベントでは甜花なりに、アイドルを通して
感じた気持ちを素直に話した）","","(At the event, in her own way, through the idol
(I spoke honestly about how I felt.)","","(At the event, Tenka talked about
her feelings as an idol.)",""
"（ファンも聞きたかった話が聞けて大満足の大喜び。
イベントは大いに盛り上がったぞ！）","","(Fans were also very happy and delighted to hear what they wanted to hear.
The event was a blast!)","","(Her fans were thrilled when they heard about 
the topics they were interested in at the event.)",""
"趣味の話をするのはどうだ？
甜花の好きな話が聞けたらファンを嬉しいだろうし","","How about we talk about hobbies?
It would make the fans happy to hear what you like to hear about the beetroot.","","How about talking about your hobbies?
Your fans might enjoy hearing about that.",""
"じゃあ、甜花……いつも、してること……
お話、しようかな……","","Then beetroot flowers ...... always, what we do ......
Let's talk, let's talk: ......","","T-then... maybe Tenka... should talk... about
everything... she knows...",""
"ゲームの、話……ばっかりに、なっちゃうかも……
あ、あと……デビ太郎のこと、話す……！","","I might end up talking about games all the time ...... ......
Oh, and ...... Debitaro, I'll talk to you about ......!","","It would be... all about... games though...
Oh. Also... Tenka... will talk... about Devitaro...!",""
"（イベントでは甜花の好きな話をたくさん話し、
ファンのみんなは満足してくれたぞ！）","","(At the event, we talked a lot about what we like about beet flowers,
Your fans were happy!)","","(At the event, Tenka talked a lot about her 
favorite games... Her fans looked pleased!)",""
"甘奈の話なんてどうだ？
ふたりで支え合って頑張ってきたわけだしな","","How about a story about Amana?
We've both worked hard and supported each other.","","How about talking about Amana? You two
always work hard and support each other.",""
"な、なーちゃんの、お話……しても、いいの……？
で、でも……それで、いいの……かな……？","","Hey, naa-chan, can I tell you a story ......?
So, but ......, is that right ...... or ......?","","T-Tenka can talk... about Na-chan...?
A-are you sure... that's allowed?",""
"（イベント当日、甜花は甘奈について
いろんな話をした）","","(On the day of the event, Tianhua talked about Ganna
(We talked about many things.)","","(On the event day, Tenka talked about various 
things about Amana.)",""
"（内容は良かったが、甜花のことについて
聞きたかったファンには不満だったようだ……）","","(The content was good, but about the sugar beets.
(Fans who wanted to hear it were not happy: ......)","","(The content was good, but her fans appeared 
to be unsatisfied.)",""
"ルミナスのみんなの話はどうだ？
人見知りだった甜花の成長を見せるいい機会だ","","What about all the folks at Luminous?
A good opportunity to show the growth of our once shy sugar beet.","","How about talking about the Luminous members? 
You can showcase your growth as an idol.",""
"わ、わかった……
甜花、頑張って……みんなのこと、話す……","","Wow, okay. ......
Beet Hana, good luck ...... talking about everyone ......","","O-Okay...
T-Tenka... will try... her best...",""
"（その後、甜花はプロジェクトルミナスの
メンバーとの思い出を話した）","","(Subsequently, Beet Hana was the Project Luminous's
(He spoke of his memories of the members.)","","(After that, Tenka talked about her time training 
and performing with the Luminous members.)",""
"（内容は悪くなかったが、甜花のことについて
聞きたかったファンは満足できなかったようだ）","","(The content wasn't bad, but about the beetroot.
(Apparently the fans who wanted to hear it weren't satisfied.)","","(The content wasn't bad, but her fans
weren't really satisfied with the stories.)",""
