"（もうこんな時間か……。
楓さんも楽しんでくれたようだな）","(It's already this late... Kaede seems to be enjoying herself.)","(Is it that time already? .......
(I see you had a great time, Kaede.)","(It's already this late... Kaede
seems to be enjoying herself.)",""
"プロデューサー。今日はありがとうございました。
また、一緒に行きましょうね……ふふっ♪","Producer, thank you very much for today. Let's go together again sometime... Hehe♪","Producer. thank you very much for your time today.
Let's go back together. ...... phew!","Producer, thank you very much for today.
Let's go together again sometime... Hehe♪",""
"今日は楽しかったです。え、この後ですか？
私は『駆け付け三杯♪』……なんて、冗談ですよ？","I had a lot of fun today. Huh, after this? “Three bowls to rush♪”... Just kidding!","Today was fun...what, after this?
I'm ""Rushing Three Drinks..."" ...... is a joke, right?","I had a lot of fun today. Huh, after this?
“Three bowls to rush♪... Just kidding!",""
"あそこにいるのは、楓さんだ……。
楓さん！　おはようございます！","That's Kaede-san over there.... Good morning, Kayde!","That's Kaede over there. ......
Good morning, Kaede!","That's Kaede-san over there....
Good morning, Kayde!",""
"おはようございます、プロデューサー","Good morning, producer","Good morning, producer.","Good morning, producer","Good morning, producer."
"ルミナスとの仕事には慣れましたか？","Have you gotten used to working with Luminous?","Have you gotten used to working with Luminous?","Have you gotten used to working with Luminous?",""
"はい、特に問題はありません。
楽しくやっています","Yes, there's no particular problem. I have a lot of fun","Yes, there is no problem.
We are having fun!","Yes, there's no particular
problem. I have a lot of fun",""
"それは良かった。
楓さんから見て、ルミナスはどうですか？","That's good to hear. How about Luminous, Kaede?","That was good.
What do you think of Luminous from your point of view, Kaede?","That's good to hear.
How about Luminous, Kaede?",""
"みなさん、とても頑張っていると思います。
私も頑張らないと","I think everyone is working very hard. It's time for me to do my best, too!","I think everyone is doing very well.
I have to work hard too.","I think everyone is working very hard.
It's time for me to do my best, too!",""
"そうですか。
それじゃあ、今日も１日頑張りましょう！","I see. Well then, let's do our best today!","I see.
Well, then, let's do our best for another day!","I see. Well then, let's
do our best today!",""
"はい。よろしくお願いします","Yes. I'm looking forward to working with you, then""","Yes, thank you.","Yes. I'm looking forward to working with you, then",""
"プロデューサー、おはようございます！
これからお仕事ですか？","Good morning, producer! Are you going to work now?","Good morning, producers!
Are you going to work now?","Good morning, producer!
Are you going to work now?",""
"ええ、事務所に向かうところです。
楓さんは？","Yes, we're on our way to the office. Where is Kaede?","Yes, I'm on my way to the office.
Where's Kaede?","Yes, we're on our way to the
office. Where is Kaede?",""
"私は近くのスタジオでお仕事です。
その後も、今日は１日スケジュールがびっしり","I'm working at a nearby studio. After that, my schedule is packed with work all day today","I am working at a nearby studio.
After that, I had a packed schedule for the rest of the day.","I'm working at a nearby studio. After that,
my schedule is packed with work all day today",""
"そうですか。
今日も１日、頑張ってくださいね！","I see. Good luck today, too!","I see.
Good luck for another day!","I see. Good luck
today, too!",""
"ありがとうございます。……あ、プロデューサー。
あのショーウィンドウを見てください","Thank you very much... Oh, producer. Take a look at that display window over there","Thank you. ...... Oh, producer.
Look at that show window.","Thank you very much... Oh, producer. Take
a look at that display window over there",""
"雑貨店の……馬のぬいぐるみですか？
かわいいですね","Is that... a horse plushie from the general store? It's so cute, I can tell by looking at it.""","Is it a stuffed ...... horse from a grocery store?
Cute.","Is that... a horse plushie from the general store?
It's so cute, I can tell by looking at it.",""
"昨日まではなかったんですよ。きっと、
今日のお仕事は、ウマくいきますね♪　ふふっ","It wasn't until yesterday. I think your work today is going to be great♪ Heheh~""","It wasn't until yesterday, I'm sure,
Today's work is going to be good.","It wasn't until yesterday. I think your
work today is going to be great♪ Heheh~",""
"よし、今日の仕事はこれで完了……っと","All right, that's all for today..","Okay, that's all I have to do today: ......","All right, that's all for today..",""
"プロデューサー、まだお仕事してらしたんですね。
こんな時間までお疲れさまです","You're still at work, producer. Thank you for coming all the way out here this late","Producer, I see you are still working.
Thanks for staying up this late.","You're still at work, producer. Thank you
for coming all the way out here this late",""
"あ、楓さん！　お疲れ様です","Oh, Kaede! Good work","Ah, Kaede! Good work!","Oh, Kaede! Good work",""
"今日もたくさん働きましたから、
こんな日は、馴染みのお店に寄って帰りたいですね","I've worked a lot today, so on days like this...I want to stop by my usual place and go home","Because I worked a lot today,
On days like this, I like to stop by a familiar restaurant and go home!","I've worked a lot today, so on days like this...I
want to stop by my usual place and go home",""
"明日に響かないようにお願いしますよ","Please don't do Hibiki tomorrow","Please don't let this affect tomorrow.","Please don't do Hibiki tomorrow",""
"はい。本当はいっぱい飲みたいけど、
今日は、一杯だけで我慢しますね。ふふっ♪","Yes. I'd really like to drink a lot, but today just one cup will be enough for me! Heheh♪","Yes, I really want to drink a lot,
I'll hold out for just one drink today. phew....","Yes. I'd really like to drink a lot, but
today just one cup will be enough for me! Heheh♪",""
"おはようございます、プロデューサー。
今日はいい天気ですね","Good morning, producer. The weather is nice today","Good morning, producer.
It's a beautiful day.","Good morning, producer.
The weather is nice today",""
"プロデューサー、こんなところでお会いするなんて。
ふふっ、今日は朝からついていますね","Producer, I didn't expect to see you here. Haha! You have been with me since this morning..","Producer, I can't believe I'm meeting you here.
Well, you've been on my radar since this morning, haven't you?","Producer, I didn't expect to see you here.
Haha! You have been with me since this morning..",""
"プロデューサー、今日１日お疲れさまでした。
こんな日は、どこかに寄って帰りたいですね","Thank you for all your hard work today, producer. I'd like to stop by somewhere and go home on a day such as this","Producers, thank you for all your hard work today.
On a day like this, I'd like to stop off somewhere and go home.","Thank you for all your hard work today, producer. I'd like
to stop by somewhere and go home on a day such as this",""
"お疲れさまです、プロデューサー。もう夜ですから、
家に帰ってゆっくりして下さいね","Thank you for your hard work, producer. It's already nighttime so please go home and take it easy","Thanks for your hard work, producer, it's nighttime now,
Go home and relax.","Thank you for your hard work, producer. It's already
nighttime so please go home and take it easy",""
