"でもさ、もう少し杏が積極的っていうか、
やる気を出した方が、プロデューサーも嬉しいよね？","","But, you know, I think Anzu is a little more aggressive,
The more motivated you are, the happier your producer will be, right?","","But you know, if Anzu was a bit more positive, 
with more motivation, would Producer be happy?",""
"ま、まあ。そうだな。杏が活動を頑張れるように、
俺が出来ることなら、何でも協力するぞ","","Well, well...yes, so that apricots can work hard on their activities,
Anything I can do to help, I'll help.","","W-well, of course. For the sake of Anzu doing her 
best, if there's anything I can do, I'll gladly help.",""
"ふふ。ありがとう、プロデューサー。
その言葉を待ってたよ♪","","Thanks, producer.
I've been waiting for you to say that.","","Hoo hoo. Thanks, Producer.
I was waiting for those exact words♪",""
"えっ……まさか、何か企んで……","","What? ...... No way, you're up to something. ......","","Eh? Don't tell me, you're planning something...",""
"ピンポーン♪","","♪ Ding dong ♪","","*ding dong ♪*",""
"宅配便でーす！　えーっと、
双葉杏様宛てのお荷物です。ハンコお願いします！","","Delivery service!
This package is addressed to Anzu Futaba-sama!","","Express delivery here! I got a package for, uh, 
Anzu Futaba-sama. Please stamp the invoice.",""
"杏宛に……？
とりあえず、荷物はそこに置いてください","","Address correspondence to apricot to ......?
In the meantime, please leave your luggage there.","","Addressed to Anzu...? For the time being, 
just leave the package over there.",""
"はい、こちらですね。
じゃあ、ありがとうございましたー！","","Yes, this way.
Well, thank you very much!","","Yes, I'll put it right here.
Alright, thank you very much!",""
"……杏、荷物が届いたぞ。
こんなに大きい荷物、何が入ってるんだ？","","...... apricot, your package has arrived.
Such a big package, what's in it?","","...Anzu, your package arrived. This really big 
package...what could possibly be inside?",""
"お、届いた！　それは特大ウサギソファだよ。
ネットで見つけたから、ポチったんだ","","Oh, it arrived! That's an oversized rabbit sofa.
I found it online, so I snapped it up.","","Oh, it came! That's an extra large rabbit sofa.
I saw it on the net, so I got it.",""
"えっ……。もしかして、
こんな大きいのを事務所に置くつもりなのか","","What? ....... Maybe,
Are you going to put something this big in your office?","","Ehh...By any chance, were you planning on 
having something this big in the office?",""
"うん、そうだよ。いい感じのソファでしょ♪
超低反発の素材で、体ごと沈み込む仕様なんだよ","","Yes, it is...it's a nice couch...isn't it?
It's made of a very low rebounding material, and it's designed to sink in with your whole body.","","Mm, of course. It's a nice sofa isn't it♪ It's made with ultra-low
resilient material, and it specifically sinks with your body.",""
"座ったら最後、二度と起き上がれないからね。
ふふ……。プロデューサーも身を委ねてみる？","","Once you sit down, you'll never get up again.
Hmmm............maybe you should surrender yourself to Producer too?","","When you finally settle down, you'll never be able to get up
again! Hoo hoo...does Producer want to entrust himself to the sofa?",""
"このソファの座り心地を知れば、
事務所に置きたくなるって","","If you know how comfortable this sofa is,
He said he'd love to have it in his office.","","If you understand how comfy this sofa is, you'll want it in
the office.",""
"そうか？　じゃあ、ちょっと座ってみるか","","Really? Well, let's just sit down for a minute.","","Really? Alright, I guess I'll sit on it for a bit.",""
"どう？　どう？
ふっかふかで気持ちいいでしょ？","","What do you think?
Fluffy and comfortable, right?","","How is it? How is it?
Isn't it fluffy and comfy?",""
"うん、そうだなぁ……","","Yeah, I guess so. ......","","Um, yea it feels...",""
"ふかふか","","soft (and fluffy)","","Fluffy",""
"普通","","usually","","Average",""
"固い","","tight","","Stiff",""
"確かに、ふかふかだな。
デザインもかわいいし、みんなも喜びそうだ","","Sure, it's fluffy.
It's a cute design, and I think people will love it.","","This definitely feels fluffy.
The design is cute, and it will also make everyone happy.",""
"だよね♪　プロデューサーも気に入ってくれた？
これは杏の私物だけど、みんなも使っていいからね","","I know... ♪ Did Producer like it?
These are Anzu's personal items, but you can all use them too.","","Right♪ Producer likes it too? This is Anzu's personal property,
but everyone is allowed to use it.",""
"ま、だいたいは杏が寝てると思うけど。
ふぁ……。眠くなってきちゃった……","","Well, I think that apricots are usually sleeping.
Huh ....... I'm getting sleepy ......","","Well, Anzu feels like sleeping.
*yawn* I'm starting to get sleepy.",""
"普通じゃないか？
他のソファとの違いが分からないな……","","Isn't that normal?
I don't see how it's different from other sofas. ......","","Doesn't this feel normal?
I can't tell the difference from any other sofa...",""
"えー、全然違うじゃん！　この包み込まれるような
気持ちよさが分からないなんて……","","Eh, it's totally different! It's like this enveloping
I can't believe you don't know how good it feels. ......","","Ehh?? It's totally different! You don't understand how
comfortable it feels to be completely wrapped up...",""
"ま、いいか。このソファは杏専用ってことで♪
やっぱ良さをわかってる人が使うべきだよねー♪","","Well, okay, this sofa is exclusively for apricots.
I knew it should be used by people who know how good it is.","","Well, that's fine. This sofa is exclusively for Anzu♪ 
And also for those who understand how nice it is♪",""
"……固い！　ふかふかどころか
ソファらしからぬ感触だぞ！？","","...... is hard! It's not just soft, it's soft!
That doesn't feel like a sofa!","","...It's stiff! Isn't this is supposed to be a fluffy sofa?!","...It's stiff! Isn't this is
supposed to be a fluffy sofa?!"
"あのさ、プロデューサー。
お尻の下に取説があるもん、そりゃ固いよ","","You know, producer.
There's an instruction manual under my butt, that's hard.","","You know, Producer, the instruction manual is right under
your ass, if that's what you mean by stiff.",""
"あっ、本当だ。気付かなかった……。
恥ずかしいな……","","Oh, it's true, I hadn't noticed. ......
Shame on you. ......","","Ah, you're right. I didn't notice that...
That was embarassing...",""
"プロデューサー、きっと疲れてるんだよ。
ウサギソファで癒された方がいいね","","Producer, you must be tired.
I'd rather be soothed on the bunny couch.","","Producer, I'm sure you're feeling tired.
You should relax on the rabbit sofa.",""
"そういうことだから、このソファ、
事務所に置いてもいーい？","","That's what this sofa is for,
Can I put it in my office?","","For these kinds of purposes, shouldn't we allow this
sofa in the office?",""
"そうだな、杏がこれでもっと頑張るって言うなら
置いてもいいかもな","","Yes, if apricots say they'll do better with this.
Might as well put it down.","","Well, maybe I'll allow it if Anzu says she'll try her best with this.","Well, maybe I'll allow it if Anzu says
she'll try her best with this."
"さすが、プロデューサー♪　いや～、杏の良き
理解者がそばにいてくれて心強いよ♪","","As expected of a producer... ♪ No, it's a good apricot
It's reassuring to have someone who understands me by my side... ♪","","As expected from Producer♪ Man~, it's encouraging to have
someone who understands Anzu by her side♪",""
"……なんだか、反応がいつもよりいいな。
杏、何か企んでいないか？","","...... Somehow, the response is better than usual.
Anne, are you up to something?","","...for some reason, your reactions are more positive than
usual. Anzu, are you planning something?",""
"た、企んでるなんて、人聞きが悪いな～。
ちょっと、プロデューサーに協力を……","","I can't believe you're planning to do this...that's not a very nice thing to say!
Hey, help a producer: ......","","I-I'm not planning anything. Don't make me look bad~.
C'mon, Producer, you're supposed to help...",""
"お疲れ様です。プロデューサーさん宛てに、
請求書が届いてますよ","","Thanks for your hard work, addressed to Producer,
Your bill is in the mail.","","Thanks for your hard work. I just got an invoice addressed
to Producer-san.",""
"品名はウサギソファですって……。
あっ、このソファですか？　かわいいですねー♪","","The item name is Rabbit Sofa, he said. ......
Oh, is it this sofa? It's so cute♪","","For some rabbit sofa product...
Oh, it's this sofa right here? It's so cute♪",""
"請求書……。杏、これはどういうことだ？","","Invoice ....... apricot, what does this mean?","","Invoice...? Anzu, what is the meaning of this?",""
"えっと……。事務所に置いていいって言ったじゃん？
それには経費的な意味も含まれているわけで……","","Let's see, ....... You said I could leave it in my office, right?
And that includes the expense implications. ......","","Uh...you said we could have it in the office, didn't you?
So it can be included as a business expense...",""
"ほら、杏への先行投資ってやつだよ！
何倍にもして出世払いするからさ！","","You see, it's called an upfront investment in apricots!
I'll pay you many times over for your career!","","Don't you see, you're making upfront investments in Anzu!
My career will pay back the returns many times!",""
"それに、杏が頑張るためなら協力してくれるって、
言ってくれたよね……プロデューサー？","","Besides, he said he would help Anzu do her best,
You told me, didn't you, ...... producer?","","Besides, you would do anything to help Anzu do her best. 
Didn't you say that yourself...Producer?",""
"確かに言ったけど……。タイミング的に
俺が了承する前に、頼んだんじゃないのか？","","I did say that, but ....... timing-wise.
I thought you asked for it before I agreed to it.","","I did say that... but that timing was before I agreed to it. 
Why didn't you ask me first?",""
"あっ、やっぱり了承してくれるんだ♪
杏の力になってくれるって、信じてたよ～","","Oh, I knew you'd approve.
I believed you would help me with my apricot!","","Ah, but you still agreed to it in the end♪
This will help Anzu now, I believed you would pull through~",""
"い、いや。今のは言葉のアヤってやつで……","","No, no...that was just a word ayah. ......","","R-really. You're saying those words right now...",""
"しょうがないな。こんなわがままは今回だけだぞ。
その代わり、活動を今以上に頑張ってくれよ","","Well, this is the only time I'm being this selfish.
Instead, you're going to have to work even harder than you are now on your activities.","","Nothing we can do now. I'll let your selfishness slide this time.
Instead, I want you to work hard during your activities.",""
"うん、明日から杏なりにやっていくよー♪","","Yeah, I'll start doing it in my own apricot way tomorrow... ♪","","Mm! Anzu will give it a shot starting tomorrow♪",""
"とりあえず今日は、今後の活動のためにも、
ウサギソファで昼寝をさせてもらうね～","","For now, today is for future activities,
I'll take a nap on the bunny couch~!","","For the time being today , for the sake of future activities 
I'll nap on the rabbit sofa~",""
"早速、昼寝をするのか……","","Do you take a quick nap: ......","","And immediately, off to nap she goes...",""
"（一仕事終えた杏はエントランスホールでぐったり
座り込んでしまった。かなりお疲れのようだ）","","(After a day's work, Anzu lounged in the entrance hall.
(I sat down; you look pretty tired.)","","(Anzu sat on an entrance hall looking completely 
exhausted. She must've worked very hard)",""
"あー、疲れたぁ～……。
もう１０年分は働いた気分だよ","","Oh, I'm so tired. ......
I feel like I've worked for 10 years already.","","Aahh, so tired~ It feels like Anzu just 
worked 10 years worth all her lifetime jobs.",""
"プロデューサー、飴ない？","","Producer, do you have any candy?","","Producer, got candies?",""
"そう言うと思って、いつものを用意しておいたぞ","","I knew you'd say that, and I've got the usual for you.","","I always carry some, since you'd ask anytime.",""
"さすがプロデューサー、
杏のこと、よく分かってくれてるね","","That's Producer,
You know apricots so well.","","As Anzu expected of Producer.
You understand her so well.",""
"あむあむ……。飴、うまー","","Amuamu....... candy, yum!","","Munch munch....Candies, so yummy.",""
"アイドルにやる気を出してもらうのも、
プロデューサーの大事な勤めだからな","","It's also about getting the idol motivated,
It's an important job for a producer.","","Making sure Idols are motivated to work is a very
important job a Producer has, that's why.",""
"どうしたら杏が頑張ろうって思ってくれるのか、
いつも考えてるんだよ","","How can we make apricots want to do their best?
I think about it all the time.","","I'm always thinking about what do I need to do
to get you to work your best.",""
"あむあむ……。それはなんとなく感じてるよ。
ま、杏だけに限ったことじゃないと思うけど","","Amuamu....... I kind of feel that.
Well, I don't think it's just about apricots.","","Munch munch....Anzu can see that somehow, but
she doesn't think you do that just for her though.",""
"プロデューサーの仕事って、やっぱり大変そうだね。
いつもみんなのこと考えて。杏には絶対に無理かも","","The job of a producer sounds like a lot of work.
Always think of everyone...apricots may never make it!","","Working as a producer seems really tough.
Always thinking for everyone, Anzu can't do that.",""
"そうか？　俺はこの仕事が好きだし、楽しいよ。
杏のことも、だいぶ分かってきたしな","","Really? I like my job and I enjoy it.
I'm starting to understand apricots a lot better now.","","Really? I love this job, it's so fun. 
Also I've gotten to understand you much better.",""
"杏のことって、例えばどんなこと？","","What kind of apricot things, for example?","","Anzu, you mean...like what?",""
"そうだな、例えば……","","Yes, for example ......","","Right, it's like...",""
"好きな飴","","Favorite candy","","Your favorite candies",""
"好きな動物","","Favorite animal","","Your favorite animals",""
"好きな仕事","","Favorite job","","Your favorite jobs",""
"好きな飴とか。
この飴、気に入ってくれてるよな？","","Like your favorite candy.
You like this candy, don't you?","","Your favorite candies.
You like these candies, don't you?",""
"うん、まあね。いつも同じ飴持ってるのって、
杏が気に入ってるからって理由だったの？","","Yeah, well, I always have the same candy,
Was it because apricots like it?","","Yep, Anzu does. Do you carry the same candies 
all the time since you think she likes them?",""
"ああ。同じ飴を用意しているんだ。
また買ってくるって、杏と約束したからな","","Oh, we have the same candy.
I promised apricot I'd get you some more.","","Yep. I'm carrying the same candies. It's also 
because I promised you to buy the same candies.",""
"プロデューサー、そんなに杏のこと
考えてくれてたんだ。へ～……ふふ","","Producer, so much apricot.
I'm glad you thought of that. heh~...... heh","","Producer, you're so thoughtful about Anzu...
Hee~...hehe.",""
"好きな動物はウサギだろ？
いつも持ってるし、ソファもウサギだったからな","","Your favorite animal is a rabbit, right?
I've always had it, and the couch was a rabbit.","","Your favorite animal is rabbit, right? Your stuffed
animal and the sofa you like have rabbits.",""
"うん、まあ。確かに嫌いじゃないけど","","Yeah, well, I certainly don't hate it.","","Yeah, right. Anzu certainly doesn't hate them.",""
"あれ？　そこまででもないのか……。
もっと、杏のことを勉強しないとな","","Huh? Not that far off. ......
I need to learn more about apricots.","","Huh? You don't like them all that much....
I have to learn more about you.",""
"それもいいけど、杏がどうやったら楽ができるかを、
重点的に考えてくれるだけで十分だよ","","That's fine, but let's see how apricots can make it easier,
It's enough for me to focus on it.","","That's good, but you should only and primarily 
think of ways to make Anzu's life easier.",""
"うーん、好きな仕事とか。
可愛い衣装を着る仕事は好きだろ？","","Hmmm, like a job you like.
Don't you just love working in pretty outfits?","","Hmm...your favorite jobs, maybe.
You like wearing cute dresses, right?",""
"……プロデューサー。可愛い衣装とか以前に、
杏は楽してアイドルをしたいって、言ってるじゃん","","...... producer. before pretty outfits and such,
Anzu wants to be an idol for fun, you know what they say.","","...Producer. Before talking about cute dresses,
I said I want to work as an idol at ease, didn't I?",""
"あ、可愛い衣装を着てゴロゴロするだけの仕事なら
いつでも歓迎だから。よろしく～","","Oh, if you just want to put on a cute outfit and rummage around.
You are always welcome.","","Ah, but I always welcome jobs that require me 
to just laze around wearing cute dresses. Please~",""
"まあ、プロデューサーが杏のことを、
考えてくれてるって気持ちはわかったよ","","Well, Producer is the apricot,
I know you're thinking about it.","","Well, at least Anzu can understand the feeling 
that Producer tries to be considerate to her.",""
"……あっ、そうだ、プロデューサー。
杏、たまには別の味が食べたいかも","","...... Ah, yes, Producer.
Apricot, I might want to try a different flavor once in a while.","","Ah, that's right. Producer. Anzu wants 
to try different flavors once in a while.",""
"えっ、別の味……って、飴の話か。
これ、気に入ってたんじゃなかったのか？","","What, another taste ...... of candy?
I thought you liked this.","","Eh, different flavors...you mean candies.
Aren't these your favorite?",""
"うん、気に入ってるけど。
いつも同じじゃ飽きちゃうし","","Yeah, I like it, though.
I get bored if it's always the same.","","They are, but I get bored of the same 
flavor everyday.",""
"それもそうか……。それで、どんな味がいいんだ？","","That too. ....... So, what flavor do you want?","","Sounds right....Then what flavor do you want?",""
"ん～……ハッキリこれって思いつかないよ。
逆にどんな味がいいと思う？","","Hmmm... ...... I can't think of this one clearly.
On the other hand, what flavor do you think is best?","","Hmm~...Anzu can't think of anything now.
Which flavors do you think are good?",""
"そうだ、杏が食べる飴の味もプロデュースしてみる
っていうのは、面白そうじゃない？","","Yes, I'll even produce the flavor of the candy that apricots eat.
doesn't that sound interesting?","","How about you try producing candy flavors that
Anzu will eat? Wouldn't that be fun?",""
"そういうわけで、
参考になりそうな、新しい飴をよろしく～","","That's why,
Please take care of the new candy that might be helpful~!","","So try to find new candies that can be used 
as reference. I'll leave the job for you~",""
"杏のことを考えてくれるプロデューサーなら、
ピッタリの味を選んでくれるって信じてるよ","","If you are a producer who thinks about apricots,
I trust you'll pick the perfect flavor.","","Anzu believes a person like you who always 
work for her sake could make the perfect flavor.",""
"む、難しい注文だな……。
でも……分かった！　頑張って考えてみるよ","","Mmm, that's a tall order. ......
But ...... okay, I'll do my best to figure it out.","","T-That's a really difficult thing to ask....
But...fine! I'll do my best thinking about it.",""
"ふふ。期待して待ってるね～。
プロデューサーがどんな飴を選ぶか楽しみだよ♪","","I'll be waiting in anticipation~.
I can't wait to see what kind of candy Producer chooses...","","Hehe. Good luck then~ Anzu is looking forward 
to see Producer's choice of candies♪",""
"（考えるとは言ったものの、
どうしたらいいんだ……？）","","(Although I said I would think about it,
(How can I help you ......?)","","(I did say I will think about it, 
but what should I do after that...?)",""
"あっ、プロデューサー、おつかれー。
飴ある？　ほら、この前言ってた、新しい味の飴","","Oh, producer, good night.
Do you have any candy? You know, that new flavor of candy you were talking about.","","Ah, Producer. Thanks for your hard work. Got 
candies? I was expecting new candies from you.",""
"もちろん。俺なりに選んできたぞ","","Of course, I've made my choice.","","Of course. I picked some new flavors to my liking.",""
"おー、ありがとう。
で、何味を買ってきてくれたの？","","Oh, thank you.
So what flavor did you get me?","","Oohh, thanks.
What flavors did you buy for me?",""
"今日買ってきたのは……","","I bought it today from ......","","The flavor I bought today is...",""
"ポップな
フルーツトマト味","","pop
Fruit Tomato Taste","","Pop Fruit Tomato Flavor","Pop Fruit
Tomato Flavor"
"大人の風味の
ビターチョコ味","","Adult Flavor
bitter chocolate flavor","","Bitter Choco Flavor for Adults","Bitter Choco
Flavor for Adults"
"シンプルな塩飴","","Simple salt candy","","Simple Salt Candy",""
"フルーツトマト味だ！
パッケージもかわいいんだぞ","","It's fruit tomato flavor!
And the packaging's cute, too.","","Fruit Tomato!
It's packaging looks cute too.",""
"ホントだ、包み紙も可愛いね。それに、ちょっと
変わった味っていうのも、ポイント高いよ","","I love the wrapping paper, and it's kind of cute, too.
The fact that it tastes different is also a high point.","","You're right, the wrapping paper is cute. 
It seems like a unique flavor, you did great.",""
"じゃあ、いただきまーす。
あむ……うん、うまっ！？","","Well, I'll have some.
Amu...... Yeah, yum!","","Then, let's eat.
Munch...oh, it's yummy!?",""
"今までにない味だし、甘さスッキリで
いくつでも食べられそうな感じ♪","","It tastes like nothing I've ever tasted before, and it's sweet and refreshing.
I feel like I could eat as many as I want.","","It's a novel flavor, its sweetness is refreshing, and
I think I could eat this many more times♪",""
"チョコレート味にしてみたんだ。
少しビターな大人の風味だぞ","","I made it chocolate flavored.
It's a little bitter, a little adult.","","I picked a chocolate flavor, but this one is slightly
bitter, fitting for an adult.",""
"大人の風味かぁ……。
まぁ、あんまり自分じゃ選ばないけどさ","","Adult Flavors or .......
Well, I don't really choose it myself.","","So it's for adults huh....
Don't think I'd pick this one on my own.",""
"とりあえず、食べてみるね。
あんまり苦くないといいな……","","I'll try it anyway.
I hope it's not too bitter: ......","","Whatever, I'll try it.
I hope it isn't too bitter....",""
"いただきまーす……。
あむ……あっ、思ってたよりも苦くないね","","I'll take it. ......
Amu...... Oh, it's not as bitter as I thought it would be.","","Let's eat....
Munch...ah, it isn't as bitter as I thought.",""
"ほのかなカカオの苦みが効いてて、
甘さが引き立ってるね。うん、うまー","","It has a subtle cocoa bitterness,
The sweetness is very nice.","","Its bitter & faint cocoa flavor contrasts so well
with the candy's sweetness. Yeah, it's yummy.",""
"塩飴だ！
やっぱりシンプルな物が一番かなと思って","","Salt candy!
I thought something simple would be best.","","A salty candy!
I think simple flavors make the best candies.",""
"えー……塩飴って、渋すぎない？
甘くないじゃん。杏は甘いのが食べたいのに","","Ehhh ...... salt lozenges are too austere?
You don't look sweet...apricots are supposed to be sweet.","","Ehh...salty candy, don't you think that's too 
rough? Anzu wants something sweeter.",""
"もしかして、塩分補給的な意味で選んだとか？
汗をかくほど、レッスンはする気ないけど……","","Perhaps you chose it in a salty way?
The more I sweat, the less I'm willing to take lessons. ......","","Did you pick this one to replenish my salt levels? 
But I haven't worked hard enough to need that...",""
"もらったからには、とりあえず食べるよ……。
あむっ……。うん、予想どおりの砂糖と塩の味だね","","I'll eat it anyway, since I got it. ......
Ammu....... Yeah, it tastes like sugar and salt, as expected.","","Well, because you gave it to me, now I have to 
eat it....Munch...tastes just like I expected.",""
"まあ、杏が好んで食べるような飴じゃないから、
ちょっとは新鮮だったかな","","Well, it's not the kind of candy that apricots like to eat,
I guess it was a little fresh.","","It just tastes like salt and sugar. It's not a candy
Anzu usually eats, so it's a bit novel.",""
"うん、プロデューサーが用意してくれた飴、
悪くなかったよ","","Yes, Producer prepared this candy,
It wasn't bad.","","So yeah, the candy you gave me isn't that bad.","So yeah, the candy you
gave me isn't that bad."
"そうか！　今の杏の状況を考えて、
俺なりに選んでみたんだ。喜んでもらえて嬉しいよ","","Right! Think about the current apricot situation,
I'm glad you like it.","","Really!? Considering your situation, I chose the 
one that I thought you need. Glad to hear that.",""
"今の杏の状況を考えて、か。
うん、さすがプロデューサーだね","","Considering the current apricot situation, huh?
Yeah, you're a great producer.","","""Considering Anzu's situation"", huh.
That's just like Producer I know.",""
"んー。これが不労所得ってやつか……。
働かずに得る報酬は最高だね","","Hmmm...this is what I call unearned income. ......
I love the rewards I get for not working.","","Hmm...so this is what they call unearned income
...it feels great to get something while being lazy.",""
"不労所得って……。
これから働いてもらうんだけどな","","Unearned income is .......
I'm going to have you work for me now.","","Unearned income....
But I'll make sure that you work from now.",""
"えっ、そんなこと聞いてないよ！？
今日は飴をもらいに来ただけじゃなかったっけ？","","What? I didn't hear that!
I thought you were just here to get candy today.","","Eh, but you didn't say that!? You said you only 
came to meet me today to give me candies!",""
"用も済んだことだし、
そろそろ帰って昼寝しようかと思ってたのに","","We've done what we had to do,
I was about to go home and take a nap.","","I'm already done here, so I thought I could
just go home and take a nap by now....",""
"あ、そうそう。言い忘れていたけど、
実はもうひとつ、別の飴を用意してあるんだ","","Oh, yeah, I forgot to mention that,
Actually, I have another candy for you.","","Ah, right. I almost forgot to say this. 
Actually I have another candy for you.",""
"え、そうなの？　食べる、食べる。
杏のために用意してくれたんでしょ","","Oh, really? Eat, eat.
You prepared it for apricots.","","Huh, really? Lemme eat it, lemme eat it.
You bought this one for Anzu, right?",""
"ああ、そうだよ。
ただし、これから一緒に仕事へ行くのならな","","Oh, yes.
But only if we go to work together now.","","Yeah, I did. But you must go with me for the job 
once you eat this candy.",""
"ぐぬぬ……。
そんな餌で釣るようなことを……！","","Gunnu: .......
You can find out what it's like to fish with that kind of bait at ......!","","Uuughhh....How dare you baited me 
into working with a candy....!",""
"まあ……今から帰るのも面倒だし、少しだけなら
プロデューサーに付き合ってあげるか","","Well, ...... it's too much trouble to go home now, if only for a little while.
Let's go out with Producer.","","Well...it's too bothersome to go home now, 
I might as well go with you, Producer.",""
"そう言ってくれると心強いな。また今度も
新しい仕事を取ってくるから、よろしく頼むぞ","","That's reassuring to hear...maybe next time.
I'll get you a new job. Take care of it.","","Glad to hear that. I'll find new jobs for you later,
so I'm counting on you.",""
"えー。今から働くっていうのに、
次の仕事のことなんて考えたくないよ……","","What? I'm going to work now,
I don't even want to think about my next job. ......","","Ehh...we're already about to work now, I don't
want to hear anything about the next job yet....",""
"でもまあ、杏を働かせたいんだったら、
それなりの報酬がなくちゃね……チラッ","","But well, if you want to work apricots,
It's got to have its own rewards. ...... flicker","","Still, if you want to make Anzu work, you better
provide the appropriate rewards...*glance*",""
"……ああ、分かっている。
また、杏が好きそうな飴をいくつでも探してくるよ","","...... Yeah, I know.
I'll be back to look for any number of candies that apricots might like.","","....Yup, I get it. I'll look for more candies 
that I think you'd like again later.",""
"ふふ、やっぱりプロデューサーは
杏に必要な存在だよ。これからもよろしくねー","","Hmmm... I knew Producer was
I'm the one you need at Anzu, keep up the good work!","","Hehe. Anzu knew Producer is a really important
person to her. I'm looking forward for your help.",""
"ああ、これからも一緒に頑張っていこうな！","","Yeah, let's keep working together!","","Yeah, let's do our best from now on!",""
"杏は頑張らないけどねー。
プロデューサーが頑張ってくれるし","","Apricots don't work hard, though.
And Producers are doing a great job.","","But Anzu won't do her best.
Because Producer will do his best for Anzu.",""
"プロデューサーは、杏の『楽してアイドル』の
野望のために絶対に必要な存在なんだよ","","Producers are the ""fun idol"" of apricot
They're absolutely essential to our ambitions.","","Anzu is saying that she needs Producer to help
her realize her dream to become an idol lazily.",""
"そういうことか……。
でも、俺は一緒に頑張っていくつもりだからな！","","That's what I'm talking about. ......
But I'm going to work hard with you!","","So that's what you meant....
Nevertheless, I want both of us to do our best!",""
"あー、疲れたー。
プロデューサー、もう帰っていい？","","Oh, I'm so tired!
Producer, can I go home now?","","Aahh, so tired~
Producer, can I go home now?",""
"帰っていいって……。
今から仕事が始まるんだぞ","","You can go home. .......
You're about to start work right now.","","Go home...?
But we're just about to begin working.",""
"はあ～。仕事が始まるって思うだけで、
どっと疲れが襲ってくるよ","","Haa~ Just the thought of starting work is enough for me,
You're going to be very tired.","","Huuh~ I feel tired just as soon as thinking that
I must begin working.",""
"杏の予定では、すでに『楽してアイドル』の
地位を獲得しているはずだったんだけどなあ～","","In the apricot schedule, we already have a ""fun and idol""
I was supposed to be gaining ground!","","Even though Anzu thought she already secured
the position to ""become an idol, the easy way""....",""
"いつになったら、
過酷な労働から解放される時が来るんだろう……","","When,
There will come a time when you will be free from hard work. ......","","Anzu wonders when she will be liberated 
from cruel workload....",""
"杏、今日はいつにも増してだらけモードだな。
そんなに仕事をしたくないのか？","","Anne, you are in an all over the place mode today, more than ever.
You don't want to work that much?","","Anzu, you seem to be in a much worse mood 
than usual today. You really don't want to work?",""
"いやいや、杏なりに労働をしているつもりだよ。
今日だって、遅刻しないでちゃんと来てるし","","No, no, no, I'm going to labor in my apricot way.
Even today, he's not late, he's here.","","No, Anzu does, but she wants to work at her own 
pace. She even came here on time for that.",""
"それもこれも、楽してアイドルのためなのに……。
結果が伴わないのは、杏の目測が誤っているのか……","","It's all for fun and idols. ......
The lack of results is a result of the apricot's misjudgment. ......","","All these efforts to become an idol easily, and it 
hasn't bore fruits yet. Did Anzu miscalculated...?",""
"結果が伴わない……か。ルミナスの活動は、
順調に進んでいると思うんだけどな","","Is ...... without results. luminous activity,
I think we're making good progress.","","Hasn't bore fruits...huh. 
But I think the Luminous is progressing steadily.",""
"それは、杏やみんなの努力のおかげだよ。
そろそろ杏も、その恩恵を受けたいってこと","","That's thanks to the efforts of Anzu and everyone else.
It's time for apricots to reap the benefits.","","That's because of Anzu's and everyone's efforts.
But Anzu wants the reward of her effort soon.",""
"（アメリカでの成功を見据えてるくらいだからな。
杏の欲しがってる結果にはまだ遠いか……）","","(I'm even looking to succeed in the U.S.).
(Are we still a long way from the result that apricots want? ......)","","(I guess this will happen once she set her sights
at the US. The reward she wants is still too far.",""
"プロデューサーはどうなの？　毎日こんなに
労働三昧で、報われてる？","","What about Producers? So much every day.
Is all that labor paying off?","","What about you Producer? Do you think you've
been rewarded well after working hard everyday?",""
"ああ、俺は報われてるって思ってるよ。
ルミナスと一緒に頑張る毎日は充実してる","","Yeah, I think I'm being rewarded.
Every day I work hard with Luminous is fulfilling.","","Yeah, I do. Besides, I feel so fulfilled 
working my best for Luminous everyday.",""
"模範的なプロデューサーのセリフだね……。
現実的すぎて、杏には直視できないよ","","That's an exemplary producer line. ......
It's too realistic for apricots to face.","","Such an exemplary line to say, Producer....
It's so realistic, Anzu can't face it directly.",""
"ねぇ、参考に聞きたいんだけど、プロデューサーが
働いて良かったって思う瞬間っていつ？","","Hey, I'd like to ask you something for reference. Producer...
When is the best moment to work?","","By the way, I wonder what kind of moments that
make you feel glad after working?",""
"働いて良かった……か。
たくさんあるけど、一番は……","","I'm glad I worked for ......?
There are many, but the best is ......","","Glad after working, huh.
There's many of them, but the best is....",""
"アイドルの笑顔","","Idol Smiles","","The smile of idols",""
"ファンの反応","","Fan Reaction","","The reaction of fans",""
"事務所で飲む
コーヒー","","Drink at the office
coffee","","The coffee I drink 
in the office",""
"アイドルの笑顔だな。杏やみんなが仕事で
最高の笑顔を見せてくれる瞬間が最高だ","","That's an idol's smile, apricots and all, at work.
The best moments are the ones that bring out the best smiles.","","The smile of idols. The best moment is seeing
you and everyone smiling while working.",""
"なるほどね。杏はそのあとぐったりしてるけど、
プロデューサーは満たされてたわけだ","","I see what you mean....although the apricot is limp after that,
So Producer was satisfied.","","I see. While Anzu immediately goes to doze off 
after working, Producer gets fulfilled too.",""
"っていうか、プロデューサーって、
いつでも杏たちが最優先なんだね","","I mean, producers,
Apricots always come first, don't they?","","It's like, Producer always make Anzu and
the others his top priority.",""
