"そうなのか。
今度、見てみることにするよ","","I see.
I'll have to take a look next time.","","Is that so?
I'll take a look at it sometime.",""
"果穂ちゃんオススメの作品なので、
プロデューサーさんも楽しめると思います！","","It is a work recommended by Kaho,
I think producers will enjoy it!","","It's a work that Kaho recommended, so
I think Producer will enjoy it!",""
"オモチャのラッパのことか？　なになに……
登録している曲を自動再生する機能あり？","","You mean the toy bugle? What is it? What is it? ......
Is there a function to automatically play registered songs?","","Are you talking about the toy trumpet? Let's see...
Do you have an automatic playback function for registered songs?",""
"楽しそうですね。
友達と集まって音楽会ができそうです♪","","Sounds like fun.
I think I could get together with friends and have a music party...","","You look like you're having fun.
I'm going to get together with my friends and have a concert.♪",""
"あ、でも、私が見てもらいたかったのは、
このヒーローソードなんです","","Oh, but what I wanted you to see was,
It's this hero sword.","","Oh, but what I wanted you
to see is this hero sword.",""
"果穂ちゃんに教えてもらったんですよ","","Kaho taught me that.","","Kaho taught me.",""
"なるほど。七色に光るうえ変形までするのか……。
最近のオモチャはすごいんだな","","I see, it glows in seven different colors and even transforms. ......
You've got some great toys these days.","","I see. So it glows in seven colors, and even changes shape...
Toys these days are amazing.",""
"めんこか？　いやぁ、懐かしいな！
よく遊んでいたよ。へぇ、今も売ってるんだ……","","Menko? Oh no, I miss it!
I used to play with them a lot. heh, I didn't know they still sold them: ......","","Menko? Man, that takes me back!
He used to play a lot. Huh, so they're still selling them...",""
"プロデューサーさん？","","Producer?","","Are you a producer?",""
"あ、ゴメン。
つい、懐かしさに釣られて興奮してしまった","","Oh, sorry.
I just got caught up in the nostalgia and got excited.","","Ah, sorry.
I got excited from the nostalgia.",""
"いえ、大丈夫です。
それに、めんこも面白そうですし","","No, it's okay.
Besides, Menko looks interesting.","","No, I'm fine.
Besides, Menko seems like she'd enjoy it.",""
"それで、詩花はなにを見ていたんだ？","","So what was Shika looking at?","","So, what were you looking at?",""
"あ、私はヒーローソードを見ていました。
これ、果穂ちゃんに教えてもらったんです","","Oh, I was looking at the Hero Sword.
Kaho taught me this.","","Ah, I was watching the hero sword.
Kaho told me about this.",""
"そうだったんだな。
へぇ、七色に光って、変形もするのか……すごいな","","I guess it was.
Wow, it glows in seven colors and transforms. ...... is amazing!","","So that's how it is.
Wow, so they glow in seven colors and transform too... That's pretty amazing",""
"あっ、プロデューサーさん！
こっちには、変身ステッキがありますよ！","","Ah, Mr. Producer!
Over here, there is a transforming stick!","","Oh, it's Producer!
I have a transformation wand over here!",""
"小さい頃、これによく似たのを、
パパからプレゼントしてもらったことがあります","","When I was little, much like this one,
I once had a gift from my dad.","","When I was little, my dad gave me a
present that looked just like this.",""
"そうか。詩花にとって思い出の品なのか","","I see...it's a memento for Shika.","","I see. So it's a keepsake for Shika?",""
"はい……。懐かしいです。
オーストリアに住んでいた頃を思い出しました","","Yes ....... I miss it.
I remember when I lived in Austria.","","Yes... That takes me back.
It reminded me of when I lived in Austria.",""
"プレゼントがきっかけで、日本のポップカルチャーに
興味を持つようになって、それで……","","Gifts led to Japanese pop culture
I became interested in it, and that's why ......","","After I received the present, I became
interested in Japanese pop culture.",""
"（そういえば、あまり気にしてなかったけど、
黒井社長と詩花って親子なんだったよな……）","","(Come to think of it, I didn't pay much attention,
(I thought President Kuroi and Shika were father and son. ......)","","(Come to think of it, I didn't really mind that much.
President Kuroi and Shika are parent-child pair...)","(Come to think of it, I didn't pay much attention to it before,
but President Kuroi and Shika are actually father and daughter, right...)"
"実は、最近あまりパパと話す時間がなくて……。
多分、ディアマントのことで忙しいんだと思うんです","","Actually, I haven't had much time to talk to my dad lately. ......
Maybe he's busy with Diamant.","","Actually, I haven't had much time to talk with Papa lately...
I think he's probably busy with Diamant.",""
"詩花……","","Shihua ......","","Shika...",""
"アイドルになってから、一緒にいるときは、
いつも仕事の話ばかりですし……","","When we are idolized, when we are together,
And it's always about work. ......","","Ever since I became an idol, we've
always talked about work together.",""
"親子っていうより、社長とアイドルの関係の方が、
強くなってしまったのでしょうか？","","It's more like a relationship between a boss and an idol than between a parent and a child,
Have they become stronger?","","I wonder if the relationship between us 
idol has grown stronger than that of a parent?","I wonder if he sees me as an idol more than that of
a daughter?"
"あ、でも、寂しいわけじゃないですよ。
一緒にいる時間は長くないですけど……","","Oh, but I'm not lonely.
We don't spend a lot of time together. ......","","Ah, but I'm not lonely.
We don't have much time together anyway, but...",""
"パパは仕事で忙しいと思うし、
頑張ってるパパは、私も応援したいんです♪","","I think Dad is busy with work,
I'm a hardworking dad, and I want to support you, too... ♪","","I think Papa is busy with work, and when
he's doing his best, he did it to help me out too.♪","I think Daddy's busy with work, and I want
to support him when he's working hard♪"
"なるほど……。詩花と黒井社長って、
よくよく考えると不思議な関係だよな……","","I see. ....... Shika and President Kuroi,
It's a strange relationship when you think about it: ......","","I see... Shika and President Kuroi have a strange
relationship when you really think about it.","I see... Now that I think about it, Shika and
President Kuroi have a strange relationship.."
"なら、たまには普通の親子のような
ことをしてみたらいいんじゃないか？","","Then, sometimes, like a normal father and son.
Why don't you try doing that?","","In that case, why don't you try acting like
a normal parent and child for once?",""
"黒井社長って、休日とかなにしてるんだ？
それに付き合ってみるとかさ","","What does President Kuroi do on his days off?
I'm going to try to go along with that.","","What does President Kuroi do on his days off?
Maybe you should try going along with it.",""
"パパが休日に……。
う～ん、なにをしてたかなぁ……","","Dad is on holiday. ......
Hmmm, I wonder what I was doing: ......","","Papa's taking the day off...
Hmm, what was I doing...?",""
"……もしかして、詩花って、
あんまり黒井社長のことを知らないのか？","","...... Maybe you're a poet flower,
Don't know much about President Kuroi?","","......maybe Shika doesn't
know President Kuroi that well?",""
"えっ……そんなことは……。
どうなんでしょうか……？","","What ...... is that .......
How about ......?","","Huh? ......that's not true at all.
What do you think...?",""
"あとで、ゆっくり考えてみますね！
今日は、せっかくオモチャ屋さんに来てるので","","I'll take some time to think about it later!
Since we're here at the toy store today.","","I'll think about it later!
Since we're at the toy store today,",""
"そうか。なら、思い切り羽を伸ばそうか","","Well then, let's spread our wings to the fullest.","","I see. In that case, let's spread our wings as best we can to the fullest extent possible","I see. Then let's spread our wings as far as we can"
"はい！　では、プロデューサーさん！
いろんなオモチャを見て回りましょう♪","","Yes! Well, then, Mr. Producer!
Let's look around at all kinds of toys♪","","Okay! So, Mr. Producer...
Let's look around at all the toys.♪",""
"プロデューサーさん！
今日は付き合ってくれて、ありがとうございます♪","","Producer!
Thank you so much for hanging out with me today... ♪","","Hey, producer!
Thank you for coming with me today.♪",""
"いや、そんな気にしなくてもいいよ。
俺も楽しみにしてたから","","No, don't worry about that.
I was looking forward to it too.","","No, you don't have to worry about it.
I was looking forward to it too.",""
"うふふっ、よかったです♪
ついにこの日が来ましたね！　みんなとのお料理会♪","","Mmmm, I'm glad... ♪
The day has finally arrived... a cookout with everyone...","","Haha. I'm glad to hear that, too ♪
This day has finally come! The cooking party with everyone.♪",""
"まずは、こちらで材料の買い出しをしましょう♪","","First, buy your ingredients here... ♪","","First, let's go shopping for ingredients.♪",""
"詩花さん、買い出しは構わないんですけど。
どうして、部外者がここにいるんですか……？","","Shika, I don't mind if you do the buying.
Why is an outsider here ......?","","Shika, I don't mind going shopping.
What are outsiders doing here...?",""
"部外者……？
詩花に亜夜に、玲音。全員、関係者だろ？","","Outsiders ......?
Shika, Aya, Leon... they're all related, right?","","An outsider...?
Shika, Aya and Leon. They're all related to you guys right?",""
"なに言ってるのよ！　あ・な・たのことよ！！","","What are you talking about?","","What are you saying!? I'm talking about YOU!!",""
"えっ！　俺のことだったのか？","","What! You were talking about me?","","Huh!? You mean me.",""
"当たり前でしょ。ルミナスのプロデューサーが
いるなんておかしいわよっ！","","No wonder, Producers of Luminous.
It's funny that you're here!","","Of course!
It's weird to have Luminous producer go with us!",""
"ごめんなさい、亜夜ちゃん。
プロデューサーさんは私が誘ったの","","I'm sorry, Aya.
I invited Producer.","","I'm sorry, Aya-chan.
I invited Producer.",""
"今回のお料理会も、
プロデューサーさんが提案してくれたんだよ！","","This cooking party is also,
Producer suggested it!","","Producer came up with the idea
for this dinner party, too!",""
"いいじゃないか、亜夜。
こういうのは、人数が多いほうが楽しいよ","","That's good, Aya.
These things are more fun when there are more of us.","","What's the big deal, Aya?
The more the merrier.",""
"う……おふたりが大丈夫なら、
あたしは問題ありませんが……","","I hope you two are okay with ......,
I don't have a problem with it. ......","","Ugh... If you two are all right,
then I'm fine with it.",""
"あはははは……。
なんだか悪いな、お邪魔しちゃって","","Ha ha ha ha .......
I'm kind of sorry to bother you.","","Aha ha...
Sorry to bother you.",""
"遠慮なんてしないでよ。
詩花が招待したんだから","","Don't be shy.
Shika invited you.","","Don't be shy.
Shika invited you.",""
"今日は、みんなで一緒に楽しもう","","Let's have fun together today!","","Let's all have fun together today.",""
"そうですね。それじゃあ、
買い出しを済ませてしまいましょう！","","Right, then,
Let's get the shopping done!","","That's right. Then, let
us finish our shopping!",""
"……ところで、今日はなにを作るんですか？","","......By the way, what are you going to make today?","","...By the way, what are you making today?",""
"あっ……。
肝心なことを忘れていました！","","
I forgot the most important thing!","","Ah......
I forgot the most important thing!",""
"今日は私の故郷の料理、
シュトゥルーデルを作りたいと思います♪","","Today's dish is from my hometown,
I would like to make strudel... ♪","","Today, I'd like to make a dish
from my homeland called Strudel.♪",""
"……シュトゥルーデル。
いいね、アタシは好きだよ","","...... strudel.
Great, I like it.","","...Strudel.
That's great. I like it!",""
"プロデューサーさん、
シュトゥルーデルはご存知ですよね？","","
You know Strudel, don't you?","","You know
Strudel, don't you?",""
"ああ、知っているぞ。
確か……","","Yeah, I know.
To be sure: ......","","Yeah, I know that.
If I remember correctly...",""
"オーストリア料理","","Austrian Cuisine","","Austrian cuisine",""
"フランス料理","","French food","","French cuisine",""
"日本料理","","Japanese cooking","","Japanese cuisine",""
"オーストリア料理のお菓子だったよな","","It was an Austrian pastry, wasn't it?","","It was an Austrian snack.",""
"正解です！
プロデューサーさん、さすがですね！","","Correct answer!
I'm impressed with you, producer!","","Correct!
That's our producer!",""
"私が子供の頃によく食べていた、
思い出のお菓子なんです♪","","I used to eat them when I was a kid,
It's a candy with a memory... ♪","","It's a treat I used to
eat when we were kids.♪",""
"フランスのお菓子……だったか。
シュークリームに近いような気がしたんだけど……","","Was it French pastry ......?
I thought it looked more like cream puffs: ......","","French sweets... was it?
It felt like a cream puff, but...",""
"あ、惜しいです。
焼き菓子って部分は同じなんですけど……","","Oh, it's too close.
The baked goods part is the same. ......","","Oh, that's too bad.
The baked goods part is the same, but...",""
"シュトゥルーデルっていうのは、
オーストリアの有名なお菓子なんです♪","","Strudel is the name,
It's a famous Austrian pastry.","","Strudel is a
famous Austrian sweet.♪",""
"そうだ！　日本料理だったよな！","","Yes! It was Japanese food, wasn't it?","","That's right! It was Japanese food.",""
"どうしてそうなるのよ！
どう考えても日本料理の名前じゃないでしょ！","","How can that be?
It's not the name of a Japanese dish by any stretch of the imagination!","","Why would you do that?!
No matter how you look at it, that's not the name of a Japanese dish!",""
"ふふっ、シュトゥルーデルは、
オーストリアで定番のお菓子のことです♪","","Hmmm, strudel is,
I'm talking about the classic Austrian pastry... â","","Hehe, Strudel is a staple
snack in Austria.♪",""
"果物を包んだ生地を焼いて作るんですよ。
お肉や野菜を入れることもあります","","It's made by baking fruit-wrapped dough.
Meat and vegetables may be added.","","It's made by baking a dough wrapped in fruit.
Sometimes we put meat and vegetables in it.",""
"アップルパイみたいな感じですよね？","","It's like apple pie, right?","","It's like apple pie, right?",""
"うん♪
わかりやすく言うと、そんな感じ！","","♪♪
To put it plainly, it's like that!","","Yeah.♪
To put it simply, it's like that!",""
"それなら、今日は果物が中心の買い出しになるのかな","","Then I guess we'll be buying mostly fruit today.","","In that case, I guess we'll be mainly buying fruit today.",""
"それがいいと思います。一番有名なのは、りんごを
入れたアップルシュトゥルーデルなんですけど……","","I think that's a good idea; the most famous one is the apple.
It's the Apple strudel I put in. ......","","I think that's a good idea. The most famous one
is the apple strudel with apples in it...",""
"ほかの果物でも大丈夫です。バナナとか……、
チョコでもいいですね、好きな物を選んでください♪","","Other fruits can also be used, like bananas. ......
Or chocolate, whatever you like... ♪","","Other fruits are fine, too. Bananas and chocolate would
be good as well... Please choose whichever you'd like!♪",""
"なにを入れるのも自由、というわけだね。
ふふ、面白いじゃないか","","You are free to add whatever you want.
Hmmm, isn't that funny?","","So you're free to put anything in.
Heheh. Interesting, isn't it?",""
"……う～ん。
それじゃ、あたしはなににしようかしら……","","...... hmmm.
Well, what shall I make then? ......","","...Hmmm.
Well then, what should I do...",""
"爽やかさを出したいから、
アタシはレモンにしようかな","","Because I want to make it fresh,
I think I'll have lemon.","","I want to make it refreshing,
so maybe a lemon will do.",""
"私はイチゴな気分ですね。
亜夜ちゃんはどうする？","","I'm in a strawberry mood.
What about you, Aya?","","I'm in the mood for strawberry.
What about you, Aya-chan?",""
"えっ、ふたりとも決めるのが早いですね……！
なら、あたしも直感に従って決めようかしら……","","Eh, you two are quick to decide. ......
Then I guess I'll just have to follow my instincts: ......","","Huh? You two decide so quickly!
In that case, maybe I should choose by instinct...","Huh? You two are so quick to decide...! In that case,
I guess I'll follow my intuition and make a decision too..."
"ふふっ、この場で決める必要はないよ。
店で色々見て、決めるのもいいんじゃないかな","","Phew, you don't have to decide right here.
You could look around in the store and decide.","","Haha, there's no need to decide that here.
I think it's a good idea to look around the store and decide.",""
"そうですよね。
では、みんなで見て回りましょう♪","","Yes, that's right.
Now, let's all take a look around... ♪","","You're right.
Then let's all look around.♪",""
"（仕事現場が一緒だった詩花に、
ステージ袖へ呼ばれた）","","(To Shihana, with whom I was working,
(Called offstage)","","(Shika was at work with me,
so I went to the stage.)",""
"すみません、プロデューサーさん。
こんな場所に呼び出してしまって","","Sorry, producer.
I'm sorry to call you to this place.","","I'm sorry, producer.
I can't believe you called me out here.","I'm sorry to call you to this place, producer"
"いや、全然、構わないよ。
今日はどうしたんだ？","","No, not at all. I don't mind.
What's up with you today?","","No, I don't mind at all.
So, what's up today?",""
"その、今日はユニットのことじゃなくて、
パパのことで相談があるんです","","Well, you know, today is not about the unit,
I need to talk to you about my dad.","","Um, I don't want to talk about the unit today.
There is something we need your help with...","Um, I'm not talking about the unit today.
I want to talk to you about my dad"
"この前、お話したとき……。
私、パパのこと、よく知らないって気がついたんです","","When I spoke to you the other day, .......
I realized I didn't know my dad very well.","","When we talked about it before...
I realized that I don't know you very well, Papa.","The other day, when we talked... I realized
that I didn't know Papa very well"
"でも、どうすればいいのか分からなくて……。
プロデューサーさんなら、分かるのかなって","","But I didn't know what to do. ......
I thought maybe Producer would understand.","","But I didn't know what to do...
I thought Producer might know.","But I didn't know what to do... I wondered
if the producer would understand"
"うーん……普段の交流が足りてないんじゃないか？
アイドルと社長の関係じゃなくて……","","Hmmm... ...... I don't think you're interacting enough on a regular basis.
Not the relationship between the idol and the president. ......","","Hmm... I don't think they interact with each other enough.
It's not the relationship between an idol and a company president...","Hmm... I don't think you had enough normal interaction. 
It's not the interaction between an idol and the president.."
"詩花は、黒井社長について、
どういうことなら知ってるんだ？","","Shika is about President Kuroi,
What would you know about it?","","Shika, what do you know
about President Kuroi?","What does Shika know
about President Kuroi?"
"えっと、どういうことというと……例えば？","","Well, what do you mean ...... for example?","","Umm, what do you mean by... For example?","Um, what do you mean by that... For example?"
"そうだな……","","Right ......","","Let's see...",""
"趣味について","","About Hobbies","","Her hobbies.","His hobbies"
"嫌いなものについて","","About what you dislike","","About what we don't like","What he doesn't like"
"女性の
タイプについて","","Women's
About Type","","About the type
of woman","The type of woman
he like"
"黒井社長の趣味とかは、知っているのか？
例えばゴルフ好きとか、映画好きとかあるだろ？","","Do you know about President Kuroi's hobbies and interests?
You like golf, for example, or movies, right?","","Do you know President Kuroi's hobbies?
For example, does he like golf or movies?",""
"パパの趣味……。
言われてみると、分からないですね……","","Dad's Hobbies. .......
I don't know, I've been told. ......","","Papa's hobby...
Now that you mention it, I don't know...",""
"そういった普段のことに目を向けるんですね。
……なるほど、参考になります♪","","So you look at those kinds of ordinary things.
...... I see, that's helpful... ♪","","So you're going to look at these everyday things.
...I see, that's helpful.♪","So we start from looking into the ordinary things?
...I see, that'll be helpful♪"
"嫌いなものとか。
詩花は知っているのか？","","Or things you don't like.
Does Shika know?","","Something you don't like.
Shika, do you know?","Do you know something he doesn't like, Shika?"
"嫌いなもの……。７６５プロの社長さんとは
あまり仲が良くないですけど……","","Dislikes: ....... I've been working with the president of 765 Productions.
We don't get along very well. ......","","Something I don't like... The president of the 765th
Professional Corporation isn't very close to me, though.","Something he would hate... I think he don't really
get along with the 765 Pro President.."
"でも、どうして仲が悪いのかは、
聞いたことがない気がします","","But I don't know why they don't get along,
I don't think I've ever heard of it.","","But, I don't think you ever told
me why they were on bad terms.","But I don’t think I’ve ever heard
why they’re on bad terms"
"ふと思ったんだけど、
黒井社長って、どんな女性が好きなんだろう？","","It just occurred to me,
What kind of women does President Kuroi like?","","I had a thought, but what kind of
woman does President Kuroi like?",""
"えっ……急にそんなこと……。
私のママみたいな人がタイプ……なのでしょうか？","","What ...... suddenly that .......
Is someone like my mom the type ......?","","Huh...? Why would you say that all of a sudden.
I wonder if someone like my mom is her type?",""
"あの、プロデューサーさん……。
どうしてそんなこと気になったんですか？","","Um, producer .......
Why did you care about that?","","Um, Mr. Producer...
Why are you so curious about that?",""
"す、すまない。本当にふと思っただけだ。
今する話じゃなかったな……","","I'm sorry, it just occurred to me.
That wasn't the story to tell now. ......","","I-I'm sorry. It really just occurred to me...
This isn't something we should be discussing right now...",""
"何にせよ、まずは、黒井社長を
知るところから始めるのが良さそうだな","","Whatever it is, first of all, we need to get President Kuroi.
Sounds like a good place to start to get to know them.","","In any case, it seems best to start by
learning more about President Kuroi.",""
"詩花、黒井社長のこれからの予定について、
どこに行くか知っているか？","","Shika, President Kuroi on his future plans,
Do you know where you're going?","","Shika, do you know where
President Kuroi's plans are going?",""
"えっと。確かここの近くのＴＶ局で
打ち合わせだったと思います","","Um, I think it was a TV station near here.
I think it was a meeting.","","Um, I think it was a meeting
at the TV station near here.",""
"なるほど。じゃあ行ってみよう。
せっかくだし、俺もついて行っていいかな？","","I see...let's go there then.
Since we're here, can I go with you?","","I see. Then let's go check it out!
Since we're here, can I come with you?",""
"はい！　プロデューサーさんが一緒なら、
心強いですから！","","Yes! If Producer is with you,
It's reassuring!","","That's right! Having a producer with
us is reassuring, after all.",""
"（いた、黒井社長だ。誰かと話しているようだ……。
あれは……ＴＶ局の社長さんだったような……？）","","(There he is, President Kuroi, talking to someone. ......
(Was that ...... the president of the ...... TV station?)","","(There it is, President Kuroi. It looks like he's talking to someone...
Wasn't that... the president of a TV station?)",""
"今度の番組はぜひ、ディアマントをゲストに
呼んでいただけないでしょうか？","","We would love to have Diamant as a guest on our next show.
Could you please call me?","","Would you be so kind as to
invite Diamant over for the show?",""
"ディアマントは、個性があって魅力的なんだけど、
結成したてだからねぇ……","","Diamant has a lot of personality and charm,
It's just formed. ......","","Diamant are unique and
attractive, but they're freshly formed...","Diamants are unique and
attractive, but they're freshly formed.."
"黒井さんにはお世話になっているから言うけど、
ソロで活動してもらった方が映えるんだよねぇ……","","I say this because I am indebted to Mr. Kuroi,
It would look better to have him work solo. ......","","I'm saying this because Kuroi-san is taking good care of
me, but it would look better if she were working solo...","Kuroi-san's taking care of me, so I'll say this,
but it'd be better if I had him work solo.."
"玲音ちゃんも詩花ちゃんも、基本的にはソロでしょ？
だから、そっちじゃダメなのかい？","","Both Leon and Shika are basically solo, right?
So why not that one?","","Leon and Shika-chan are both basically solos, right?
Is that why you can't do it?",""
"そこをなんとか……。もちろん、我が９６１プロの
アイドル達はソロでも圧倒的な輝きを放ちますが……","","That's where we managed to get ....... Of course, our 961 Pro.
The idols are overwhelmingly brilliant in their solo performances, but ......","","And somehow... Of course, our 961 pro idols
shine overwhelmingly even when they're solo players.",""
"今回は、個々の光がひとつになったときに放つ
ファビュラスな魅力を伝えたいと、そう思ってまして","","This time, the individual lights give off when they become one.
I wanted to convey the fabulous charm, so that's what I did.","","This time, I want to convey the Fabulous charm that
comes from each individual light becoming one.","This time, I want to convey the Fabulous charm that
each individual light emits when they become one"
"それがうちのアイドルの、ひいては
社長である私自身の意向なのです","","That is our idol's, and by extension
It is my own intention as president.","","That's the wish of my idol, and
perhaps even me as president.",""
"なるほど……そこまで言われると
ちょっと面白そうに感じるね……","","I see. ...... that's what you said there.
That sounds kind of interesting: ......","","I see... If you're going to say
that, it does sound interesting.",""
"さすが、お目が高い！　今はまだ、ディアマントは
ユニットとしては未熟かもしれませんが……","","You've got a good eye! Now, I'm not ready for Diamant yet.
It may not be ready for a unit, but ......","","You've got a good eye! I know Diamant is
still inexperienced at the moment, but...",""
"ですが、すぐにでも至高のユニットになると、
私は確信しているのですよ！","","But, he said, it will soon be a supreme unit,
I am convinced, you know!","","But I'm confident that you will
become a supreme unit soon enough!",""
"ですから、何卒……！
ひとつ、よろしくお願い致します！","","So, please do not hesitate to contact us at ......!
One thing I would appreciate!","","I'm begging you...!
I'm counting on you, Mr. Edgeworth!","So, please...! I'm
counting on you!"
"（うち以外が相手だと、すごく丁寧に対応を
しているように見えるんだけどな……）","","(When you are dealing with people other than ours, they are very courteous and helpful.
(It looks like you're doing it. ......)","","(It looks like you're treating
everyone else with the utmost care...)","(It looks like he's really courteous when
dealing with people other than us...)"
"パパが、あんなに真剣に話をしてるなんて……","","I can't believe my dad is taking the conversation so seriously: ......","","I can't believe Papa was talking to her so seriously...","I can't believe my dad is taking the conversation so seriously..."
"私がユニットで活動することを、
パパは好ましく思ってない、と考えていました","","That I work in a unit,
Dad didn't like it, he thought.","","He didn't like me
working as a unit.","I thought my dad didn't like
me working in a unit"
"私、やっぱり……。
パパのこと、全然知らなかったんですね","","I, after all, am .......
You didn't know my dad at all.","","I knew it...
I didn't know Papa at all, didn't I?",""
"そうなのかもな……でも、それなら、これから
時間をかけて知っていけばいいんじゃないか？","","Maybe so. ...... But then, I'm going to start
Why don't we just take the time to get to know them?","","Maybe so... But in that case, why don't we
take our time and learn more about it?",""
"はいっ！
私、もっとパパのこと考えてみますね！","","
I'll try to think more about my dad!","","Yes!
I'm going to think more about Papa!",""
"プロデューサーさん♪
この間は、ありがとうございました！","","
Thank you very much for your help during this time!","","Hey, producer.♪
Thank you for the other day!",""
"おかげで、パパのことが少し分かった気がします","","Thanks to you, I think I know a little more about my dad.","","Thanks to you, I think I've learned a little bit about my Papa.",""
"仕事に熱心だからこそ……なんだろうな","","I guess that's why I'm so passionate about my work, that's why I'm ......","","I guess it's because you are so passionate about your work that I can understand why this is happening to me, huh.","I wonder if it's because He's so passionate about His work.."
"はい……そうですね。
やっと、そのことに気づけました","","Yes, ...... yes it is.
Finally, I realized that","","Yes... You're right.
I finally realized that.",""
"今回、ディアマントを結成できたのも、
パパが私や玲音さんの意見を聞いてくれたからですし","","We were also able to form Diamant this time,
And because my dad listened to me and Leon's opinions.","","I was able to form Diamant because
Papa asked for my and Leon-san's opinions.","I was only able to form a Diamant this time because
my dad listened to my and Leon’s opinions"
"それって、パパの方針より、私たちの意見を
尊重してくれた、っていうことですよね？","","That's not a policy of Dad's, it's a policy of our opinions.
Respect, you mean, right?","","Does that mean you respected our opinions
more than your father's policies?","Doesn't that mean he respected our opinions
more than my father's policies?"
"ああ、そういうことになるだろうな","","Yeah, that's what's going to happen.","","Yeah, I guess that's how it is.",""
"……思えば昔から、
パパは私を大切に思ってくれていたんですね","","...... think back a long time ago,
I know my dad cared about me.","","...Now that I think about it,
He has always cared for me.","...Come to think of it,
Papa's always cared about me"
"私は、たくさんの好きな習い事をしてきました。
バレエとか、コーラスとか、ミュージカルとか……","","I have learned many favorite lessons.
Ballet, chorus, musicals, etc. ......","","I've had a lot of my favorite lessons.
Ballet, choirs and musical performances...","I've learned a lot of my favorite
things. Ballet, chorus, musicals.."
"日本に来てからは、
私の希望通りに、アイドル活動ができています","","Since I came to Japan,
I am able to be idle as I wish.","","Ever since I came to Japan, my idol
activities have been going just as well.","Ever since I came to Japan, I've been
able to do idol activities just as I wanted"
"それも全部、パパが私のために、
頑張ってくれたから……なんですね","","And all of that, my dad did it for me,
You did a great job and that's why it's ......","","And it's all because you
worked so hard for me...","It's all because Papa worked
so hard for me.."
"……私、もっとパパに、感謝の気持ちを
伝えなくちゃいけませんね","","...... me, more to Dad, thank you!
I have to tell you.","","...I need to thank
Papa more.","...I need to express my
gratitude to Papa more"
"でも……社長とアイドルっていう関係があるから、
親子としての接し方がよく分からなくなってるんです","","But ...... there is a relationship between the president and the idol,
I'm not really sure how to treat them as parents and children anymore.","","But... I don't really know how to act like a parent and
child anymore, because of the relationship between you two.","But... because of the relationship between the president and the
idol, I don't really know how to interact with him
as a parent anymore"
"それは、黒井社長にも言えることかもしれないな……","","That could be said of President Kuroi, too. ......","","Perhaps that could be said of President Kuroi as well...","That might be true for President Kuroi as well.."
"今はふたりの間に距離がある。
でも、もっと話せば、きっと分かり合えるよ","","Now there is a distance between them.
But if we talk more, I'm sure we'll understand each other.","","Right now, there's some distance between us.
But if we talk more, I'm sure you can understand each other.","There's some distance between us now. But if we
talk more, I'm sure we'll understand each other"
"はい！　これからですよね！","","Yes! This is just the beginning!","","Yes! We're just getting started, right?",""
"そのために、もっと会話をしたくって……。
なにか、きっかけを作れたらいいんですけど……","","That's why I wanted to have more conversations at .......
I wish I could give you a chance to do something. ......","","That's why I wanted to talk with her more...
It'd be nice if we could create some kind of opportunity...","To that end, I wanted to have more conversations with him...
I hope I can create some kind of opportunity.."
"それなら、日頃の感謝を込めて、
プレゼントをしてみたらどうだ？","","Then I would like to thank you for your continued support,
Why don't you give them a gift?","","In that case, why don't you give
her a present to show your gratitude?",""
"プレゼント……普段使えるようなものがいいかな？
プロデューサーさんはなにがいいと思いますか？","","Do you want a gift ...... that you can use on a daily basis?
What do you think is good for producers?","Presents... Would you like something you can use
normally? What do you think the producer would like?","A present... Do you want something we can use normally?
What do you think would be good, producer?","Gift... Something practical that can be used in everyday 
life would be nice, don't you think? 
What do you think would be a good choice, Producer?"
"黒井社長にプレゼントか……。
それだったら……","","A gift for President Kuroi or .......
If that's the case, please visit ......","","A present for President Kuroi, huh....
If that's the case...",""
"手帳","","certificate","","Notebook",""
"ネクタイ","","tie","","Tie",""
"アロハシャツ","","aloha shirt","","Aloha shirt",""
"仕事に関係しているものがいいと思う。
手帳とかはどうだ？","","I would like something related to my work.
How about a notebook or something?","","I think it has something to do with work.
How about a notebook?",""
"それ、すごくいいです！
絶対、必要になる物ですよね♪","","That's very good!
It's something you'll definitely need.Â","","That's a great idea!
It's something you absolutely need, right?♪",""
"さすが、プロデューサーさん！
的確なアドバイス、頼りになります！","","That's what I'm talking about, producer!
Precise advice, dependable!","","That's our producer!
That's some good advice!",""
"ネクタイはどうだ？　ほぼ毎日使うものだろうし、
たくさんあっても困らないと思うぞ","","How about a tie? It would be something you use almost every day,
I don't think you'll need a lot of them.","","How about a necktie? It's something you use almost every day,
so I don't think it would be an issue if there were too many.",""
"確かに、プレゼントらしくていいかもしれません！
うーん、パパはどんな模様が好きなのかな？","","Certainly, it may seem like a gift!
Hmmm...what kind of patterns does Dad like?","","Yeah, it's a nice present!
Hmm, I wonder what kind of pattern papa likes.",""
"黒井社長って、派手なもの好きそうだし、
アロハシャツとかどうだ？","","President Kuroi seems to like fancy things,
How about an aloha shirt?","","President Kuroi seems to like
flashy things. How about an aloha shirt?",""
"感謝の気持ちにアロハシャツ……悪くはないですが、
もう少し、しっかりしたものがいいですね……","","Aloha shirts for gratitude ...... are not bad,
I'd like something a little more solid. ......","","I'd like to give you an Aloha shirt as thanks...
Not bad, but something more solid would be nice.","Aloha shirts for gratitude .... are not bad,
but something more useful would be nice."
